rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,4170,4485,4620,0.8916823267936707,0.9999998807907104,7.241776943206787,5,8,40
2,4165,4485,5102,0.8916823267936707,0.9999998807907104,7.241776943206787,5,8,40
3,6056,3777,4238,0.8910490870475769,0.9999998807907104,7.237344264984131,5,8,40
4,837,3739,3777,0.8910490870475769,0.9999998807907104,7.237344264984131,5,8,40
5,1040,3777,4886,0.8910490870475769,0.9999998807907104,7.237344264984131,5,8,40
6,6058,3777,4260,0.8910490870475769,0.9999998807907104,7.237344264984131,5,8,40
7,3825,4871,5075,0.8585562705993652,0.9999998807907104,7.009894847869873,5,8,40
8,5483,3816,3870,0.8448967337608337,0.9999998807907104,6.914278030395508,5,7,35
9,4998,3816,5160,0.8448967337608337,0.9999998807907104,6.914278030395508,5,7,35
10,1657,3816,4057,0.8448967337608337,0.9999998807907104,6.914278030395508,5,7,35
11,5725,3816,5188,0.8448967337608337,0.9999998807907104,6.914278030395508,5,7,35
12,1647,3816,4213,0.8448967337608337,0.9999998807907104,6.914278030395508,5,7,35
13,1822,3816,4211,0.8448967337608337,0.9999998807907104,6.914278030395508,5,7,35
14,3070,3721,5029,0.8351752161979675,0.9999998807907104,6.846227169036865,5,7,35
15,5487,3584,4470,0.8129462003707886,0.9999998807907104,6.690624237060547,5,7,35
16,4384,3584,4426,0.8129462003707886,0.9999998807907104,6.690624237060547,5,7,35
17,6602,3584,5220,0.8129462003707886,0.9999998807907104,6.690624237060547,5,7,35
18,2904,3584,4613,0.8129462003707886,0.9999998807907104,6.690624237060547,5,7,35
19,4246,3584,5118,0.8129462003707886,0.9999998807907104,6.690624237060547,5,7,35
20,4210,4366,4925,0.787550151348114,0.9999998807907104,6.512851715087891,5,7,35
