P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,300,871,244,34,22,57,2
2,0,360,674,238,102,30,124,1
3,0,328,662,310,96,41,92,1
4,0,319,698,267,121,36,77,11
5,0,294,773,220,67,61,110,4
