P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,517,429,192,87,39,57,0
2,0,425,389,181,134,74,118,0
3,0,453,357,187,133,130,60,0
4,0,395,424,170,176,71,85,0
5,0,429,401,180,144,78,88,0
