P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,616,551,206,106,14,37,0
2,1,491,452,246,170,139,30,0
3,0,434,471,285,185,117,38,0
4,0,434,488,225,179,180,23,0
5,0,430,544,244,147,127,37,0
