P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,301,620,252,47,38,51,12
2,0,372,448,260,67,43,124,7
3,0,260,511,331,94,36,86,2
4,0,275,510,285,93,72,58,28
5,0,219,540,348,66,42,96,9
