P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,798,290,93,52,38,49,1
2,0,778,230,132,41,25,114,1
3,0,693,271,189,74,48,44,1
4,0,701,306,139,68,30,67,10
5,1,691,320,132,65,45,66,0
