rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,2148,3208,3862,0.8334194421768188,1.0,6.8339362144470215,5,7,35
2,3297,3208,3873,0.8334194421768188,1.0,6.8339362144470215,5,7,35
3,3173,3335,3861,0.8301841616630554,1.0,6.811289310455322,5,7,35
4,2115,3116,3335,0.8301841616630554,1.0,6.811289310455322,5,7,35
5,3636,3335,3804,0.8301841616630554,1.0,6.811289310455322,5,7,35
6,2177,3335,4325,0.8301841616630554,1.0,6.811289310455322,5,7,35
7,2174,3335,3866,0.8301841616630554,1.0,6.811289310455322,5,7,35
8,1288,3475,3491,0.7769944071769714,1.0,6.438961029052734,5,7,35
9,1082,3100,4381,0.7191936373710632,1.0,6.034355640411377,5,7,35
10,1002,3100,3685,0.7191936373710632,1.0,6.034355640411377,5,7,35
11,1069,3100,3698,0.7191936373710632,1.0,6.034355640411377,5,7,35
12,999,3100,3684,0.7191936373710632,1.0,6.034355640411377,5,7,35
13,4647,3100,4199,0.7191936373710632,1.0,6.034355640411377,5,7,35
14,1001,3100,3771,0.7191936373710632,1.0,6.034355640411377,5,7,35
15,2930,3244,3300,0.7036734819412231,1.0,5.925714492797852,5,6,30
16,5170,3300,4627,0.7036734819412231,1.0,5.925714492797852,5,6,30
17,36,3187,3189,0.6261599659919739,1.0,5.383119583129883,5,6,30
18,1009,3198,3771,0.6205973029136658,1.0,5.344181060791016,5,6,30
19,1048,3198,3693,0.6205973029136658,1.0,5.344181060791016,5,6,30
20,2864,3448,4503,0.6089686751365662,1.0,5.262780666351318,5,6,30
