risk_source,customer_set,budget,selector,runs,value_mean,value_std,selected_cost_increase_mean
A_GCN_seed6,A,0.3,edge_gini,10,0.7244296835689539,0.014996599005579975,0.25549361701596507
A_GCN_seed6,A,0.3,load_cvar90,10,0.03536224441571259,0.004247711450411318,0.24927262805821981
A_GCN_seed6,A,0.3,load_risk,10,1.375129528221933,0.1220623108825762,0.24287099220070063
A_GCN_seed6,A,0.3,top10_share,10,0.7154726541024246,0.017350600365003237,0.25549361701596507
A_GCN_seed7,A,0.25,common_risk,10,3.1151315517316442,0.16913449053125534,0.2010470294633963
A_GCN_seed7,A,0.25,cvar90,10,0.07425592438260227,0.00984800350392332,0.2010470294633963
A_GCN_seed7,A,0.25,cvar95,10,0.1304506911163668,0.02860482578965245,0.2010470294633963
A_GCN_seed7,A,0.25,edge_gini,10,0.7465740083300929,0.010544740508321963,0.2010470294633963
A_GCN_seed7,A,0.25,load_cvar90,10,0.04358961107731379,0.00879102026501411,0.2010470294633963
A_GCN_seed7,A,0.25,load_risk,10,1.5810531750730268,0.23163214035318005,0.19300437211030147
A_GCN_seed7,A,0.25,top10_share,10,0.7434122606677367,0.013876463405861666,0.2010470294633963
A_GCN_seed7,A,0.3,common_risk,10,2.747547993571489,0.18825521831866868,0.24866057348762602
A_GCN_seed7,A,0.3,cvar90,10,0.052898721851891914,0.00774011682752004,0.2545718998606045
A_GCN_seed7,A,0.3,cvar95,10,0.11073973306242504,0.015616876589319028,0.24285451586767898
A_GCN_seed7,A,0.3,edge_gini,10,0.7212382427591917,0.015687879772389286,0.2546808575238358
A_GCN_seed7,A,0.3,load_cvar90,10,0.03300897135470549,0.005954382521253904,0.24831131193699427
A_GCN_seed7,A,0.3,load_risk,10,1.317341466106082,0.17777631373549405,0.24831131193699427
A_GCN_seed7,A,0.3,top10_share,10,0.7105029485082593,0.019934681761084976,0.26116159963000235
A_GCN_seed8,A,0.25,common_risk,10,3.2137326739867262,0.11899481319556285,0.19586932991839986
A_GCN_seed8,A,0.25,cvar90,10,0.08321389529378534,0.006505235400139375,0.18902898036355245
A_GCN_seed8,A,0.25,cvar95,10,0.15229850513352017,0.010357059607932583,0.19586932991839986
A_GCN_seed8,A,0.25,edge_gini,10,0.7530663398346835,0.005134142498151871,0.19586932991839986
A_GCN_seed8,A,0.25,load_cvar90,10,0.04530071799182002,0.005344159495243778,0.19586932991839986
A_GCN_seed8,A,0.25,load_risk,10,1.618965063506628,0.1301144283120681,0.19586932991839986
A_GCN_seed8,A,0.25,top10_share,10,0.7540179609901945,0.006972737525318999,0.19586932991839986
A_GCN_seed8,A,0.3,common_risk,10,2.7973651499217143,0.06180831128145086,0.25953469485073904
A_GCN_seed8,A,0.3,cvar90,10,0.05165749955868587,0.0024449664061203607,0.25953469485073904
A_GCN_seed8,A,0.3,cvar95,10,0.12824366128039738,0.0055930772690718535,0.25953469485073904
A_GCN_seed8,A,0.3,edge_gini,10,0.7273243230601931,0.005168214647419883,0.25953469485073904
A_GCN_seed8,A,0.3,load_cvar90,10,0.03229393638925672,0.00339512121578086,0.2532495264153892
A_GCN_seed8,A,0.3,load_risk,10,1.2913377714824759,0.09183273878423616,0.2532495264153892
A_GCN_seed8,A,0.3,top10_share,10,0.7199306936257717,0.005796609262940763,0.25953469485073904
A_GCN_seed9,A,0.25,common_risk,10,2.894108123615988,0.18621309721812515,0.20611573449816153
A_GCN_seed9,A,0.25,cvar90,10,0.06948240701859729,0.011349483422768404,0.20633742240914227
A_GCN_seed9,A,0.25,cvar95,10,0.12618057688879716,0.022177113228591498,0.20060072681147964
A_GCN_seed9,A,0.25,edge_gini,10,0.7330593398584,0.014266880014020952,0.2064769366146268
A_GCN_seed9,A,0.25,load_cvar90,10,0.038533157787011565,0.004903801312396962,0.2006715827634212
A_GCN_seed9,A,0.25,load_risk,10,1.434160836749583,0.13559178528154384,0.19457517762002247
A_GCN_seed9,A,0.25,top10_share,10,0.7272415196291111,0.017075200722345512,0.20074024101696417
A_GCN_seed9,A,0.3,common_risk,10,2.7557354719832947,0.10382383258833291,0.24185750586552426
A_GCN_seed9,A,0.3,cvar90,10,0.05431350717491075,0.004268858388454348,0.26235788133554827
A_GCN_seed9,A,0.3,cvar95,10,0.11810322329749526,0.01824866184257245,0.2516032464418058
A_GCN_seed9,A,0.3,edge_gini,10,0.7222747843326138,0.009645092421690371,0.23648201238432692
A_GCN_seed9,A,0.3,load_cvar90,10,0.036163906735628554,0.0046732711467055415,0.2316655225859717
A_GCN_seed9,A,0.3,load_risk,10,1.3763250847435375,0.12017487368490193,0.23183716821982917
A_GCN_seed9,A,0.3,top10_share,10,0.712710404759219,0.011219423780930049,0.23648201238432692
A_Stable-Tail-GNN_seed0,A,0.25,common_risk,10,2.794882708476497,0.3247596566135097,0.20910162460890375
A_Stable-Tail-GNN_seed0,A,0.25,cvar90,10,0.059852222887840936,0.014173331465513484,0.20410378882030988
A_Stable-Tail-GNN_seed0,A,0.25,cvar95,10,0.1255870267466731,0.023621329291689763,0.20455308320187832
A_Stable-Tail-GNN_seed0,A,0.25,edge_gini,10,0.7194167748155614,0.027725312521096432,0.21436069757322382
A_Stable-Tail-GNN_seed0,A,0.25,load_cvar90,10,0.03450797316233019,0.00704972707168978,0.2044142062338655
A_Stable-Tail-GNN_seed0,A,0.25,load_risk,10,1.3211386180964833,0.18921436679292553,0.19941637044527163
A_Stable-Tail-GNN_seed0,A,0.25,top10_share,10,0.7090902398173105,0.03597986693689626,0.21436069757322382
A_Stable-Tail-GNN_seed0,A,0.3,common_risk,10,2.471931171103917,0.07631125667811615,0.24682845593870711
A_Stable-Tail-GNN_seed0,A,0.3,cvar90,10,0.04628776816403132,0.005779189361193099,0.2502479354792938
A_Stable-Tail-GNN_seed0,A,0.3,cvar95,10,0.09735607825182772,0.012803610770918792,0.2502479354792938
A_Stable-Tail-GNN_seed0,A,0.3,edge_gini,10,0.6914195078526695,0.009181916840615808,0.2502479354792938
A_Stable-Tail-GNN_seed0,A,0.3,load_cvar90,10,0.028674948407594953,0.003901939436684247,0.23079910017575855
A_Stable-Tail-GNN_seed0,A,0.3,load_risk,10,1.1823886691160705,0.08870010298957179,0.23079910017575855
A_Stable-Tail-GNN_seed0,A,0.3,top10_share,10,0.6740371086781273,0.012197703725333183,0.2502479354792938
A_Stable-Tail-GNN_seed1,A,0.25,common_risk,10,2.7265127890034178,0.08010808481694567,0.2254437450937626
A_Stable-Tail-GNN_seed1,A,0.25,cvar90,10,0.048784141324532036,0.0019427267614949646,0.22602510139278423
A_Stable-Tail-GNN_seed1,A,0.25,cvar95,10,0.11672880390166655,0.018504642299310568,0.21866827569460515
A_Stable-Tail-GNN_seed1,A,0.25,edge_gini,10,0.7256416824568703,0.006634765907869327,0.22238173624281815
A_Stable-Tail-GNN_seed1,A,0.25,load_cvar90,10,0.03261384064063685,0.0046972518295869126,0.22123544192279612
A_Stable-Tail-GNN_seed1,A,0.25,load_risk,10,1.3015330566685266,0.13451950829068604,0.22123544192279612
A_Stable-Tail-GNN_seed1,A,0.25,top10_share,10,0.7150256241095079,0.00909318526583311,0.21817865706940384
A_Stable-Tail-GNN_seed1,A,0.3,common_risk,10,2.7265127890034178,0.08010808481694567,0.2254437450937626
A_Stable-Tail-GNN_seed1,A,0.3,cvar90,10,0.048784141324532036,0.0019427267614949646,0.22602510139278423
A_Stable-Tail-GNN_seed1,A,0.3,cvar95,10,0.11672880390166655,0.018504642299310568,0.21866827569460515
A_Stable-Tail-GNN_seed1,A,0.3,edge_gini,10,0.7256416824568703,0.006634765907869327,0.22238173624281815
A_Stable-Tail-GNN_seed1,A,0.3,load_cvar90,10,0.03261384064063685,0.0046972518295869126,0.22123544192279612
A_Stable-Tail-GNN_seed1,A,0.3,load_risk,10,1.3015330566685266,0.13451950829068604,0.22123544192279612
A_Stable-Tail-GNN_seed1,A,0.3,top10_share,10,0.7150256241095079,0.00909318526583311,0.21817865706940384
A_Stable-Tail-GNN_seed2,A,0.25,common_risk,10,3.024406565234046,0.11084926924508402,0.21229350917379824
A_Stable-Tail-GNN_seed2,A,0.25,cvar90,10,0.07527827699462486,0.0074786638444081024,0.20641721919390138
A_Stable-Tail-GNN_seed2,A,0.25,cvar95,10,0.14310241495754045,0.01062224867853693,0.20118878294858428
A_Stable-Tail-GNN_seed2,A,0.25,edge_gini,10,0.7435467883684578,0.008131270861742704,0.2125763513269808
A_Stable-Tail-GNN_seed2,A,0.25,load_cvar90,10,0.04008891403852417,0.005464330918076879,0.2069687630973936
A_Stable-Tail-GNN_seed2,A,0.25,load_risk,10,1.4758009432394452,0.15642380300104466,0.2069687630973936
A_Stable-Tail-GNN_seed2,A,0.25,top10_share,10,0.7403273478990303,0.011723422621788538,0.21240545197848792
A_Stable-Tail-GNN_seed2,A,0.3,common_risk,10,2.8592142708732693,0.16892573494896612,0.2610414177957842
A_Stable-Tail-GNN_seed2,A,0.3,cvar90,10,0.0579917830702948,0.007177684372961008,0.26669826085943493
A_Stable-Tail-GNN_seed2,A,0.3,cvar95,10,0.12948538640197246,0.01068400354060591,0.2610414177957842
A_Stable-Tail-GNN_seed2,A,0.3,edge_gini,10,0.7295771527017361,0.0149541134512053,0.2610414177957842
A_Stable-Tail-GNN_seed2,A,0.3,load_cvar90,10,0.03600320351600724,0.00597183552234123,0.24379185873468634
A_Stable-Tail-GNN_seed2,A,0.3,load_risk,10,1.3870108378931936,0.16234403746797374,0.22771168949783474
A_Stable-Tail-GNN_seed2,A,0.3,top10_share,10,0.7211637240709067,0.018437484131066127,0.2610414177957842
A_Stable-Tail-GNN_seed3,A,0.25,common_risk,10,2.9822435813405868,0.24939865946358294,0.23333193645830538
A_Stable-Tail-GNN_seed3,A,0.25,cvar90,10,0.06405017832557361,0.00818092587521818,0.2214802682552203
A_Stable-Tail-GNN_seed3,A,0.25,cvar95,10,0.1371362021504571,0.014830519501338383,0.23333193645830538
A_Stable-Tail-GNN_seed3,A,0.25,edge_gini,10,0.7339156512105213,0.02007139762565815,0.23406183343572776
A_Stable-Tail-GNN_seed3,A,0.25,load_cvar90,10,0.0360755451583214,0.0036500295545477024,0.2164472898655275
A_Stable-Tail-GNN_seed3,A,0.25,load_risk,10,1.3648954117731242,0.10119846078970554,0.2164472898655275
A_Stable-Tail-GNN_seed3,A,0.25,top10_share,10,0.7294112103777453,0.025963711592144022,0.2383843182674777
A_Stable-Tail-GNN_seed3,A,0.3,common_risk,10,2.9822435813405868,0.24939865946358294,0.23333193645830538
A_Stable-Tail-GNN_seed3,A,0.3,cvar90,10,0.06405017832557361,0.00818092587521818,0.2214802682552203
A_Stable-Tail-GNN_seed3,A,0.3,cvar95,10,0.1371362021504571,0.014830519501338383,0.23333193645830538
A_Stable-Tail-GNN_seed3,A,0.3,edge_gini,10,0.7339156512105213,0.02007139762565815,0.23406183343572776
A_Stable-Tail-GNN_seed3,A,0.3,load_cvar90,10,0.0360755451583214,0.0036500295545477024,0.2164472898655275
A_Stable-Tail-GNN_seed3,A,0.3,load_risk,10,1.3648954117731242,0.10119846078970554,0.2164472898655275
A_Stable-Tail-GNN_seed3,A,0.3,top10_share,10,0.7294112103777453,0.025963711592144022,0.2383843182674777
A_Stable-Tail-GNN_seed4,A,0.25,common_risk,10,3.127943189366833,0.1646091975783817,0.19445586901892756
A_Stable-Tail-GNN_seed4,A,0.25,cvar90,10,0.07869690516729604,0.012899529642304328,0.19445586901892756
A_Stable-Tail-GNN_seed4,A,0.25,cvar95,10,0.15242085338719785,0.012001999026992647,0.19445586901892756
A_Stable-Tail-GNN_seed4,A,0.25,edge_gini,10,0.7499136583964521,0.010154003901097641,0.19445586901892756
A_Stable-Tail-GNN_seed4,A,0.25,load_cvar90,10,0.04651653243590681,0.006312743080873037,0.19445586901892756
A_Stable-Tail-GNN_seed4,A,0.25,load_risk,10,1.641781355184768,0.16476571559538392,0.18740656268082054
A_Stable-Tail-GNN_seed4,A,0.25,top10_share,10,0.7472581810027051,0.012631274970611105,0.19445586901892756
A_Stable-Tail-GNN_seed4,A,0.3,common_risk,10,2.7693004568399373,0.08336352462398011,0.2529845700932593
A_Stable-Tail-GNN_seed4,A,0.3,cvar90,10,0.05010162838196515,0.0015383774285936318,0.2529845700932593
A_Stable-Tail-GNN_seed4,A,0.3,cvar95,10,0.12589172983912278,0.005819281020393075,0.2529845700932593
A_Stable-Tail-GNN_seed4,A,0.3,edge_gini,10,0.728301070654749,0.008225416684128316,0.2529845700932593
A_Stable-Tail-GNN_seed4,A,0.3,load_cvar90,10,0.03350277561762484,0.00413342955161165,0.24701876488866517
A_Stable-Tail-GNN_seed4,A,0.3,load_risk,10,1.332221850583351,0.12164788829666183,0.2410529596840711
A_Stable-Tail-GNN_seed4,A,0.3,top10_share,10,0.7187312451420429,0.00983455969753344,0.2529845700932593
A_Stable-Tail-GNN_seed5,A,0.25,common_risk,10,2.7608001798813016,0.16369985469954135,0.22190861861129277
A_Stable-Tail-GNN_seed5,A,0.25,cvar90,10,0.053429186677384874,0.011578283000745895,0.2219123500381158
A_Stable-Tail-GNN_seed5,A,0.25,cvar95,10,0.11714398120876027,0.02175454920765193,0.2219123500381158
A_Stable-Tail-GNN_seed5,A,0.25,edge_gini,10,0.7229117161287946,0.012702111825339393,0.22190861861129277
A_Stable-Tail-GNN_seed5,A,0.25,load_cvar90,10,0.03376515333253027,0.005285294748010632,0.22991846955538248
A_Stable-Tail-GNN_seed5,A,0.25,load_risk,10,1.3473491217123739,0.13976941364897785,0.22991846955538248
A_Stable-Tail-GNN_seed5,A,0.25,top10_share,10,0.7139558965049965,0.016281190624399353,0.22190861861129277
A_Stable-Tail-GNN_seed5,A,0.3,common_risk,10,2.7608001798813016,0.16369985469954135,0.22190861861129277
A_Stable-Tail-GNN_seed5,A,0.3,cvar90,10,0.052018666466026965,0.010272846746651633,0.2260796075140294
A_Stable-Tail-GNN_seed5,A,0.3,cvar95,10,0.11714398120876027,0.02175454920765193,0.2219123500381158
A_Stable-Tail-GNN_seed5,A,0.3,edge_gini,10,0.7229117161287946,0.012702111825339393,0.22190861861129277
A_Stable-Tail-GNN_seed5,A,0.3,load_cvar90,10,0.033622128752290495,0.005053823081966879,0.2340857270312961
A_Stable-Tail-GNN_seed5,A,0.3,load_risk,10,1.3456327672532384,0.13716801059861713,0.2340857270312961
A_Stable-Tail-GNN_seed5,A,0.3,top10_share,10,0.7139558965049965,0.016281190624399353,0.22190861861129277
A_Stable-Tail-GNN_seed6,A,0.25,common_risk,10,2.9117272863213355,0.12408442433097534,0.24047090581487543
A_Stable-Tail-GNN_seed6,A,0.25,cvar90,10,0.05455142280730524,0.003485153268911471,0.24047090581487543
A_Stable-Tail-GNN_seed6,A,0.25,cvar95,10,0.12234198978115551,0.029343203138481166,0.2303133294155996
A_Stable-Tail-GNN_seed6,A,0.25,edge_gini,10,0.737395904517711,0.010009007602718152,0.24047090581487543
A_Stable-Tail-GNN_seed6,A,0.25,load_cvar90,10,0.03563746047643504,0.0047225333806796945,0.23503127238751084
A_Stable-Tail-GNN_seed6,A,0.25,load_risk,10,1.3883361264773864,0.13262572590248192,0.2227287581521175
A_Stable-Tail-GNN_seed6,A,0.25,top10_share,10,0.7282235296850906,0.01204282976589996,0.24047090581487543
A_Stable-Tail-GNN_seed6,A,0.3,common_risk,10,2.7354952823613408,0.19921026998289482,0.2798582033679796
A_Stable-Tail-GNN_seed6,A,0.3,cvar90,10,0.05084161401255447,0.004201027239214543,0.26489078057370646
A_Stable-Tail-GNN_seed6,A,0.3,cvar95,10,0.0922471837383368,0.03279236307813889,0.2547332041744306
A_Stable-Tail-GNN_seed6,A,0.3,edge_gini,10,0.7207781220483825,0.017094876359025263,0.27487301713246687
A_Stable-Tail-GNN_seed6,A,0.3,load_cvar90,10,0.03274103556362491,0.00427624278717356,0.2646304033320497
A_Stable-Tail-GNN_seed6,A,0.3,load_risk,10,1.3058151809639085,0.1029125319367582,0.2646304033320497
A_Stable-Tail-GNN_seed6,A,0.3,top10_share,10,0.7083212814670063,0.02031619525863118,0.2803686625573645
A_Stable-Tail-GNN_seed7,A,0.25,common_risk,10,2.7856230575297363,0.07665788370168565,0.231180427001925
A_Stable-Tail-GNN_seed7,A,0.25,cvar90,10,0.04965394679517466,0.0015826467965645245,0.231180427001925
A_Stable-Tail-GNN_seed7,A,0.25,cvar95,10,0.12106798593899104,0.0056047692062868555,0.231180427001925
A_Stable-Tail-GNN_seed7,A,0.25,edge_gini,10,0.7281809445372154,0.005635020090479248,0.231180427001925
A_Stable-Tail-GNN_seed7,A,0.25,load_cvar90,10,0.030974969312993643,0.003718923117721265,0.22105043114274756
A_Stable-Tail-GNN_seed7,A,0.25,load_risk,10,1.2560120435681614,0.09391431959072752,0.22105043114274756
A_Stable-Tail-GNN_seed7,A,0.25,top10_share,10,0.7188047696055493,0.007063570068530118,0.231180427001925
A_Stable-Tail-GNN_seed7,A,0.3,common_risk,10,2.6423744474067674,0.20003772064156425,0.25304276767603934
A_Stable-Tail-GNN_seed7,A,0.3,cvar90,10,0.046461660722612756,0.004467667436268076,0.25304276767603934
A_Stable-Tail-GNN_seed7,A,0.3,cvar95,10,0.1115998227778053,0.011370506783899509,0.25304276767603934
A_Stable-Tail-GNN_seed7,A,0.3,edge_gini,10,0.7117648717200804,0.02340520627875044,0.25769358335985554
A_Stable-Tail-GNN_seed7,A,0.3,load_cvar90,10,0.028321590066054003,0.001472071096910063,0.24403296606480715
A_Stable-Tail-GNN_seed7,A,0.3,load_risk,10,1.1897459776730759,0.04166395103095261,0.24851430808366043
A_Stable-Tail-GNN_seed7,A,0.3,top10_share,10,0.6979531243189753,0.02886058983739102,0.25769358335985554
A_Stable-Tail-GNN_seed8,A,0.25,common_risk,10,2.8752263852335807,0.3929549284920931,0.23020651022653307
A_Stable-Tail-GNN_seed8,A,0.25,cvar90,10,0.0545938853779943,0.01219340171355876,0.22402358212312853
A_Stable-Tail-GNN_seed8,A,0.25,cvar95,10,0.10601499544169449,0.047172430708384575,0.2244892607153463
A_Stable-Tail-GNN_seed8,A,0.25,edge_gini,10,0.733001982367121,0.023228578745802354,0.23020651022653307
A_Stable-Tail-GNN_seed8,A,0.25,load_cvar90,10,0.03285458850084498,0.00507383135345623,0.23020651022653307
