P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,333,600,186,88,72,42,0
2,0,287,481,276,83,80,114,0
3,0,225,462,305,151,102,75,0
4,0,212,542,267,102,111,87,0
5,0,209,532,274,116,109,80,0
