P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,81,207,712,219,14,64,24
2,0,112,339,500,158,59,79,74
3,0,115,314,554,194,60,54,29
4,0,118,294,570,177,39,74,49
5,0,192,291,492,192,26,96,31
