P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,72,256,804,314,28,53,3
2,0,146,416,641,175,82,68,1
3,0,143,409,657,196,70,54,1
4,0,103,407,682,203,67,52,15
5,0,238,423,544,177,69,74,4
