P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,582,578,281,31,15,40,3
2,0,501,544,254,94,37,51,48
3,0,367,596,339,115,37,50,26
4,0,415,571,354,112,38,24,15
5,0,429,596,291,70,61,63,19
