P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,657,376,189,67,100,110,31
2,1,674,302,126,96,113,135,82
3,0,614,358,149,85,127,133,64
4,0,594,385,124,141,109,128,48
5,0,563,438,165,106,96,124,37
