P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,549,376,137,113,25,22,99
2,0,553,297,132,85,63,16,175
3,0,506,308,139,148,53,44,122
4,0,505,315,176,101,24,35,165
5,0,470,361,144,142,28,21,154
