experiment_tag,model,split,eval_split,runs,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,qwk_mean,qwk_std,recall_6_8_mean,recall_6_8_std,precision_6_8_mean,precision_6_8_std,pr_auc_high_mean,pr_auc_high_std,high_fn_rate_mean,high_fn_rate_std,brier_mean,brier_std,ece_mean,ece_std
st_v2_3seed,gcn_teg_concat,B,data_2020_train,3,0.4366790840789774,0.05369872060432936,0.7183142263131911,0.03502270897919783,0.8067567950777653,0.13614122886571908,0.6938521577851297,0.07308128390657259,0.75,0.09013878188659971,0.6915584415584416,0.07076134648604988,0.7932964174656935,0.08194199461370102,0.25,0.09013878188659974,0.3422623872756958,0.048912758017977426,0.08569421211973294,0.008511662979277036
st_v2_3seed,gcn_teg_concat,B,data_2021_test,3,0.2829229978838996,0.036340854789521114,0.620449158242284,0.03178013597900792,1.211062492026641,0.10742458508995414,0.2907131694231058,0.03852968671022557,0.2692307692307692,0.038461538461538464,0.460239651416122,0.1160054003416459,0.35832319036467913,0.029310416577840184,0.7307692307692308,0.03846153846153849,0.48367705941200256,0.04000289080439517,0.0833712877543481,0.019480684553890085
st_v2_3seed,gcn_teg_concat,B,data_2021_train,3,0.46869002436135304,0.0638463823764883,0.7354947564047606,0.052783943429551027,0.5906915186213412,0.1395637291679729,0.7647661818557147,0.13201234188688935,0.8166666666666668,0.15275252316519464,0.8256613756613757,0.09367208976768122,0.9202185279737961,0.06761819348844463,0.18333333333333332,0.15275252316519464,0.2801793118317922,0.05251164526562439,0.09463880586466104,0.014976858540029466
st_v2_3seed,gcn_teg_concat,B,data_2021_val,3,0.30910991636798085,0.10319388222687059,0.635826363998407,0.015363023165183377,1.2503145609809445,0.23385980503541462,0.40639516208775,0.32518603778686483,0.39999999999999997,0.34641016151377546,0.5,0.5,0.4746378001475453,0.3144043692440656,0.6,0.34641016151377546,0.49898098905881244,0.025092677772629714,0.15974805034973003,0.011666289632010447
