split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate,brier,ece
data_2020_train,0.08963712226657897,0.11944905893125236,2.8467052255774936,0.022530511669043185,0.225,0.11392405063291139,0.16766579625717992,0.775,0.8686670064926147,0.013622732428491543
data_2021_train,0.08794033756763114,0.10003104216120272,2.8105434353188956,0.17331304192618058,0.25,0.29411764705882354,0.36879769329538803,0.75,0.8758136630058289,0.022222214463082222
data_2021_val,0.08923160173160173,0.08406926406926406,2.9602776767042025,0.23524150268336308,0.4,0.25,0.21969696969696967,0.6,0.9171913862228394,0.04900542431407505
data_2021_test,0.0675562494995596,0.1042683471364711,2.8518057672603216,0.15407483441143432,0.19230769230769232,0.14705882352941177,0.14588346606438551,0.8076923076923077,0.8829390406608582,0.018762291820199648
