experiment_tag,model,split,eval_split,runs,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,qwk_mean,qwk_std,recall_6_8_mean,recall_6_8_std,precision_6_8_mean,precision_6_8_std,pr_auc_high_mean,pr_auc_high_std,high_fn_rate_mean,high_fn_rate_std,brier_mean,brier_std,ece_mean,ece_std
st_v2_std_3seed,gcn_teg_concat,B,data_2020_train,3,0.19696311403340827,0.10603438412128201,0.44916965673280046,0.2896417473327661,1.7058834466592383,0.9991924562212581,0.2617672503576521,0.2572629265444749,0.3333333333333333,0.1876388374866284,0.4268635724331927,0.2835362457832966,0.4448563127285719,0.25679246494784663,0.6666666666666666,0.18763883748662838,0.5875420272350311,0.25003701800561995,0.07423619379481344,0.05252157127405177
st_v2_std_3seed,gcn_teg_concat,B,data_2021_test,3,0.1526621221536857,0.08547525773846897,0.3967977246079503,0.2595799024715105,1.9068495804512704,0.8215538637893455,0.20963161227172408,0.12795834650982243,0.2435897435897436,0.12363654821785841,0.2789661319073084,0.15832700554725207,0.2506750241483617,0.0992435995366398,0.7564102564102564,0.12363654821785838,0.6587477425734202,0.2017317563628392,0.0722126937485314,0.05017409845294372
st_v2_std_3seed,gcn_teg_concat,B,data_2021_train,3,0.23125950315462118,0.1324315461873002,0.43275948389047963,0.2907369623127481,1.7122783626401639,0.9581645843211771,0.3430647859105848,0.14701609554268727,0.3833333333333333,0.11547005383792516,0.5374331550802139,0.26402981780123314,0.5371425181786541,0.21722945721234185,0.6166666666666667,0.11547005383792514,0.6054985622564951,0.23943651492748586,0.06866863618294398,0.04025952266255899
st_v2_std_3seed,gcn_teg_concat,B,data_2021_val,3,0.15861152736152737,0.06018076557518288,0.3910323010323011,0.26583802905629406,1.9827850363714532,0.8469069543366599,0.3855006532688748,0.14782325172812857,0.4666666666666666,0.11547005383792512,0.4166666666666667,0.1755942292142123,0.3447330447330447,0.13385067406804674,0.5333333333333333,0.11547005383792514,0.7112380067507426,0.18083323490785988,0.1769358855706674,0.12405630712538127
