split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate,brier,ece
data_2020_train,0.3016568774441632,0.6625643489750004,0.9862083078675552,0.5338931622054557,0.55,0.6666666666666666,0.6746460512672625,0.45,0.39001402258872986,0.10280462790076092
data_2021_train,0.34910162601626016,0.6378124538063563,1.0472159196853807,0.4293518309277946,0.45,0.8181818181818182,0.7823542178518057,0.55,0.42007020115852356,0.09019579365849495
data_2021_val,0.18990384615384615,0.5448717948717949,1.519188127237545,0.39049924752993515,0.4,0.4,0.32857142857142857,0.6,0.6380617022514343,0.296716124481625
data_2021_test,0.23850203706891604,0.5996455226098883,1.3619552950336626,0.35597821687059106,0.38461538461538464,0.45454545454545453,0.34323719541990433,0.6153846153846154,0.49188533425331116,0.11829586608989823
