experiment_tag,model,split,eval_split,runs,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,qwk_mean,qwk_std,recall_6_8_mean,recall_6_8_std,precision_6_8_mean,precision_6_8_std,pr_auc_high_mean,pr_auc_high_std,high_fn_rate_mean,high_fn_rate_std,brier_mean,brier_std,ece_mean,ece_std
st_v1_best_3seed,gcn_teg_concat,B,data_2020_train,3,0.4350759033869987,0.05215365677249413,0.7160680231370086,0.03329891851390304,0.8118735467736325,0.1506574449201655,0.6750806223889283,0.04728009031739089,0.75,0.050000000000000044,0.6741416188224699,0.07642894474243946,0.7846407350090265,0.08023737777093191,0.25,0.04999999999999999,0.33987898627916974,0.05182600429370927,0.083214165712503,0.01705802434790846
st_v1_best_3seed,gcn_teg_concat,B,data_2021_test,3,0.2719152153312834,0.0327324574882783,0.6142017199978266,0.027916741597833923,1.205347086904838,0.12715234832801825,0.2882482403950734,0.02438155542887544,0.28205128205128205,0.022205779584216392,0.4573677956030897,0.1330692170113138,0.37700001768233254,0.036786759289632584,0.717948717948718,0.02220577958421636,0.48250195384025574,0.04420002351498939,0.08228426350577099,0.017783174719783218
st_v1_best_3seed,gcn_teg_concat,B,data_2021_train,3,0.4862092577298592,0.10169280206455336,0.7441862685644752,0.05660718666651457,0.5926783565951387,0.15378643958861576,0.7554097856707548,0.1491311613084597,0.7999999999999999,0.17320508075688776,0.81203007518797,0.16265644851717245,0.9169012125371325,0.07928158395973259,0.20000000000000004,0.17320508075688776,0.2766789197921753,0.04960400203538153,0.09917863588215727,0.03125733991966602
st_v1_best_3seed,gcn_teg_concat,B,data_2021_val,3,0.30750661375661376,0.10042271831337549,0.6378659611992945,0.01794628608728506,1.2391972167239025,0.26759038878626823,0.4153187764402461,0.32563739648294254,0.39999999999999997,0.34641016151377546,0.5,0.5,0.4850022936044441,0.3241109855913661,0.6,0.34641016151377546,0.49636310338974,0.01958203592468038,0.18497654177524425,0.035564507171128606
