split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate,brier,ece
data_2020_train,0.37486843281411764,0.6802720694984001,0.9619287223160485,0.6335998633096946,0.7,0.6222222222222222,0.7102128898810146,0.3,0.3930375874042511,0.09877069137972694
data_2021_train,0.38078611182195266,0.6788265059426384,0.7655421926589683,0.5833505190073554,0.6,0.631578947368421,0.8280308991796406,0.4,0.3289778232574463,0.10589373611252417
data_2021_val,0.24305555555555555,0.6185185185185185,1.313033453541865,0.564688260625351,0.6,0.5,0.5079365079365079,0.4,0.4887380301952362,0.2145925521850586
data_2021_test,0.24201097105508868,0.5819664202017143,1.3485276153884778,0.27660339103055787,0.2692307692307692,0.3181818181818182,0.3345845727263157,0.7307692307692307,0.5331128835678101,0.09842441398818211
