split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate,brier,ece
data_2020_train,0.4529117406310389,0.7161798205888144,0.8425156897212912,0.6627941734994287,0.725,0.6590909090909091,0.729114168210209,0.275,0.34927812218666077,0.08430599056735527
data_2021_train,0.511281176629278,0.7260854196628075,0.5815313635491355,0.7872700991875592,0.85,0.85,0.9250646630058394,0.15,0.2930464446544647,0.1117036183449355
data_2021_val,0.25625,0.6411111111111112,1.469848394041853,0.032369942196531776,0.0,0.0,0.1492857142857143,1.0,0.5273216962814331,0.16857722401618955
data_2021_test,0.28507646700731154,0.6353814384414139,1.1804730584562002,0.3349391986178485,0.3076923076923077,0.4444444444444444,0.3804662997734411,0.6923076923076923,0.4650297462940216,0.061914463972186175
