P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,370,683,330,96,6,43,2
2,0,333,568,338,153,44,93,0
3,0,220,545,455,181,55,72,2
4,0,199,535,498,167,84,36,10
5,0,252,614,400,121,70,70,2
