P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,847,420,166,32,12,17,36
2,0,714,332,227,76,33,64,83
3,0,588,454,244,90,43,56,55
4,0,608,429,222,153,31,49,37
5,0,638,470,215,53,29,63,61
