P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,776,299,199,59,55,111,31
2,1,758,197,110,84,60,187,132
3,0,713,233,156,81,99,150,98
4,0,661,259,140,71,66,201,131
5,0,792,277,131,36,68,131,94
