rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3487,8,8,7.8792219161987305,0.9827460050582886,0.9930207133293152
2,3537,8,8,7.800640106201172,0.9715200066566467,0.9789441227912903
3,3772,8,8,7.781355381011963,0.9687650799751282,0.9769799709320068
4,3721,8,8,7.754764080047607,0.9649662971496582,0.961009681224823
5,4173,0,8,7.658523082733154,0.9512175917625427,0.9526621699333191
6,4060,8,8,7.527670860290527,0.9325243830680847,0.9696002006530762
7,4058,8,8,7.4970855712890625,0.9281550645828247,0.9940682649612427
8,3475,8,7,7.446967601776123,0.9209953546524048,0.9906532764434814
9,1099,0,8,7.375585556030273,0.9107979536056519,0.9247574806213379
10,2910,0,7,7.359130382537842,0.9084472060203552,0.9982820749282837
11,3387,0,7,7.340807914733887,0.9058297276496887,0.9882944226264954
12,2238,0,7,7.310854911804199,0.9015507102012634,0.9987794160842896
13,1317,0,8,7.223431587219238,0.8890616297721863,0.8999863862991333
14,3198,7,7,7.201744556427002,0.885963499546051,0.9996047616004944
15,1271,0,7,7.2009358406066895,0.8858479857444763,0.9507933855056763
16,3439,0,7,7.194753170013428,0.8849647641181946,0.9877011775970459
17,878,0,7,7.181809902191162,0.8831157088279724,0.9991572499275208
18,2155,0,7,7.170633316040039,0.8815190196037292,0.9442422389984131
19,2398,0,7,7.165648937225342,0.8808069825172424,0.9371844530105591
20,1026,0,7,7.156303882598877,0.8794719576835632,0.9408242702484131
