P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,919,328,94,143,9,37,0
2,0,938,231,147,123,63,27,0
3,0,928,260,153,119,40,30,0
4,0,910,219,181,181,28,10,0
5,0,762,376,132,173,51,35,0
