rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3593,0,7,6.738184928894043,0.8197407126426697,0.9143099188804626
2,3477,0,7,6.596733570098877,0.7995333671569824,0.8808433413505554
3,3901,0,7,6.111116886138916,0.73015958070755,0.7658950090408325
4,3777,7,7,5.509735584259033,0.6442479491233826,0.6187006831169128
5,2794,0,7,5.497276306152344,0.6424680352210999,0.6033401489257812
6,3794,7,7,5.2394914627075195,0.6056416630744934,0.5328856706619263
7,4485,7,7,5.22425651550293,0.60346519947052,0.5380808115005493
8,3846,3,7,5.207764625549316,0.6011092066764832,0.5406872630119324
9,3636,7,7,4.83116340637207,0.5473090410232544,0.44034069776535034
10,4436,8,8,4.824635982513428,0.5463765859603882,0.4441186785697937
11,5157,7,7,4.810542106628418,0.5443631410598755,0.4534326493740082
12,3721,1,7,4.8085455894470215,0.5440779328346252,0.456752210855484
13,3584,3,7,4.791910648345947,0.5417014956474304,0.44888627529144287
14,3637,8,3,4.7774338722229,0.5396333932876587,0.42026686668395996
15,4370,6,7,4.698362827301025,0.5283375382423401,0.41501522064208984
16,4075,4,4,4.698346138000488,0.5283351540565491,0.2843281626701355
17,4394,0,7,4.67284631729126,0.5246923565864563,0.41912156343460083
18,4330,7,3,4.629663467407227,0.5185233354568481,0.39825695753097534
19,3458,7,3,4.5984907150268555,0.5140700936317444,0.40126684308052063
20,3929,0,7,4.596898555755615,0.5138426423072815,0.3851626515388489
