rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,2148,3208,3862,0.8036287426948547,1.0,6.625401020050049,5,7,35
2,3297,3208,3873,0.8036287426948547,1.0,6.625401020050049,5,7,35
3,2174,3335,3866,0.6945390701293945,1.0,5.861773490905762,5,6,30
4,2177,3335,4325,0.6945390701293945,1.0,5.861773490905762,5,6,30
5,3173,3335,3861,0.6945390701293945,1.0,5.861773490905762,5,6,30
6,3636,3335,3804,0.6945390701293945,1.0,5.861773490905762,5,6,30
7,2115,3116,3335,0.6945390701293945,1.0,5.861773490905762,5,6,30
8,999,3100,3684,0.6829720735549927,1.0,5.780804634094238,5,6,30
9,1082,3100,4381,0.6829720735549927,1.0,5.780804634094238,5,6,30
10,1069,3100,3698,0.6829720735549927,1.0,5.780804634094238,5,6,30
11,1002,3100,3685,0.6829720735549927,1.0,5.780804634094238,5,6,30
12,4647,3100,4199,0.6829720735549927,1.0,5.780804634094238,5,6,30
13,1001,3100,3771,0.6829720735549927,1.0,5.780804634094238,5,6,30
14,5170,3300,4627,0.6102184057235718,1.0,5.271528720855713,5,6,30
15,2930,3244,3300,0.6102184057235718,1.0,5.271528720855713,5,6,30
16,36,3187,3189,0.590838611125946,1.0,5.135870456695557,5,6,30
17,4232,3225,4086,0.5899060368537903,1.0,5.129342079162598,5,6,30
18,2864,3448,4503,0.5866921544075012,1.0,5.106844902038574,5,6,30
19,2872,3347,3448,0.5866921544075012,1.0,5.106844902038574,5,6,30
20,2861,3448,3858,0.5866921544075012,1.0,5.106844902038574,5,6,30
