rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,451,3477,3873,0.9999998807907104,0.9999998807907104,6.746482849121094,5,7,35
2,2373,3477,4202,0.9999998807907104,0.9999998807907104,6.746482849121094,5,7,35
3,372,3477,3862,0.9999998807907104,0.9999998807907104,6.746482849121094,5,7,35
4,6058,3777,4260,0.9999998807907104,0.9999998807907104,6.856226921081543,5,7,35
5,6056,3777,4238,0.9999998807907104,0.9999998807907104,6.856226921081543,5,7,35
6,837,3739,3777,0.9999998807907104,0.9999998807907104,6.856226921081543,5,7,35
7,1040,3777,4886,0.9999998807907104,0.9999998807907104,6.856226921081543,5,7,35
8,4165,4485,5102,0.992993175983429,0.9999998807907104,6.200953006744385,5,7,35
9,4170,4485,4620,0.992993175983429,0.9999998807907104,6.200953006744385,5,7,35
10,2286,3701,4109,0.9576514363288879,0.9999998807907104,5.953560829162598,5,6,30
11,2288,3701,4144,0.9576514363288879,0.9999998807907104,5.953560829162598,5,6,30
12,3070,3721,5029,0.9495503902435303,0.9999998807907104,5.896853446960449,5,6,30
13,4998,3816,5160,0.9478172659873962,0.9999998807907104,5.884721755981445,5,6,30
14,1822,3816,4211,0.9478172659873962,0.9999998807907104,5.884721755981445,5,6,30
15,5483,3816,3870,0.9478172659873962,0.9999998807907104,5.884721755981445,5,6,30
16,1657,3816,4057,0.9478172659873962,0.9999998807907104,5.884721755981445,5,6,30
17,1647,3816,4213,0.9478172659873962,0.9999998807907104,5.884721755981445,5,6,30
18,5725,3816,5188,0.9478172659873962,0.9999998807907104,5.884721755981445,5,6,30
19,2904,3584,4613,0.9003315567970276,0.9999998807907104,5.552321910858154,5,6,30
20,6602,3584,5220,0.9003315567970276,0.9999998807907104,5.552321910858154,5,6,30
