beta,lambda_concentration,runs,pyvrp_cost_mean,pyvrp_cost_std,global_risk_mean,global_risk_std,global_cvar90_mean,global_cvar90_std,max_vehicle_risk_mean,max_vehicle_risk_std,max_vehicle_cvar90_mean,max_vehicle_cvar90_std,vehicle_risk_gini_mean,vehicle_risk_gini_std,risk_variance_mean,risk_variance_std,edge_burden_gini_used_mean,edge_burden_gini_used_std,top10_burden_share_mean,top10_burden_share_std,max_edge_burden_mean,max_edge_burden_std,cost_increase_pct,risk_reduction_pct,risk_source,risk_dir,customer_set,run_name
0.0,0.0,10,134331.3,350.69678261046727,7.4511045171471775,0.595106319482344,0.22514774287018238,0.035115147818806446,2.22223996410321,0.39327950648140075,0.3846430706330354,0.09369371919372896,0.1773927138228292,0.07356988809240202,0.27160083461615253,0.17841172545352718,0.8753887575432098,0.008005287471393155,0.8944688123674632,0.014170103141101903,1.174344927072525,0.3346115204482372,0.0,0.0,Stable-Tail-TailOnlyRaw-a005_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_tail_only_raw_a005_splitB_seed3_floor_0p01,A,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-TailOnlyRaw-a005_seed3_A_Stable-Tail-TailOnlyRaw-a005_seed3
0.25,0.0,10,141678.0,267.83162206464306,4.913169695695797,0.6032672513153262,0.14047261136150438,0.01871312639430101,1.5155202246736734,0.19177367289530917,0.27065790455167493,0.03599569822065031,0.20892637575663722,0.05392022290583816,0.1472652732730609,0.06811095144310769,0.8589615152385546,0.010205866024142472,0.8693857540699865,0.01474060712932277,0.8347021818161011,0.04680673627862503,0.05469090226924039,0.34061189392935065,Stable-Tail-TailOnlyRaw-a005_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_tail_only_raw_a005_splitB_seed3_floor_0p01,A,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-TailOnlyRaw-a005_seed3_A_Stable-Tail-TailOnlyRaw-a005_seed3
0.5,0.0,10,147176.1,307.91790031327076,3.685592200332394,0.1824136772976808,0.10503007332201864,0.003858037614762206,1.3666575667448342,0.14701501619955087,0.22666325741757948,0.057788945552679376,0.26555664534123474,0.06157216902573869,0.13940561830330672,0.0644141837341044,0.8337205927483617,0.005119465666789303,0.8323318392446843,0.006500880221640256,0.7458926439285278,0.0,0.09562030591530059,0.5053629711069989,Stable-Tail-TailOnlyRaw-a005_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_tail_only_raw_a005_splitB_seed3_floor_0p01,A,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-TailOnlyRaw-a005_seed3_A_Stable-Tail-TailOnlyRaw-a005_seed3
1.0,0.0,10,155273.3,290.6055172681115,2.4234605210924203,0.14537569787898016,0.06361282042442122,0.00604170552629713,0.7227392683766084,0.05954979412904938,0.09342931224831513,0.0035585802869368684,0.2255748328798859,0.06247064950672364,0.042520068950077566,0.01584462584133346,0.7710856214714414,0.01188151270542891,0.74547858397998,0.017235943943043643,0.37432041466236116,0.013969851311871801,0.1558981413862592,0.6747515062342769,Stable-Tail-TailOnlyRaw-a005_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_tail_only_raw_a005_splitB_seed3_floor_0p01,A,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-TailOnlyRaw-a005_seed3_A_Stable-Tail-TailOnlyRaw-a005_seed3
2.0,0.0,10,166979.9,249.54378373343621,2.187921131742405,0.1171452765610877,0.052834248143270514,0.004382050330419757,0.6895241008956873,0.05395276108628989,0.08666438385341613,0.013228101107543416,0.23438550606076705,0.04693518883389749,0.03581215068587277,0.013488049970171116,0.754596256304179,0.008903314608042672,0.7186261616710848,0.015350402618525476,0.36990275979042053,0.0,0.24304536619536926,0.7063628450375293,Stable-Tail-TailOnlyRaw-a005_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_tail_only_raw_a005_splitB_seed3_floor_0p01,A,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-TailOnlyRaw-a005_seed3_A_Stable-Tail-TailOnlyRaw-a005_seed3
0.0,0.0,10,147263.8,491.1776777410707,6.8362534369283825,0.726387258903503,0.20310877255427084,0.042779763684773,2.259768448397517,0.31503971672255937,0.34814777014156173,0.07575555956246746,0.22913370641358616,0.04521965605249244,0.3421746377298811,0.10988552159489609,0.8684469623645539,0.004171179845189443,0.8871588323865257,0.006773190819701213,0.8569045662879944,0.0,0.0,0.0,Stable-Tail-TailOnlyRaw-a005_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_tail_only_raw_a005_splitB_seed3_floor_0p01,B,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-TailOnlyRaw-a005_seed3_B_Stable-Tail-TailOnlyRaw-a005_seed3
0.25,0.0,10,155515.0,442.52181364940145,5.938267830220866,0.36403257501515707,0.14838409620373622,0.022817512287650856,2.240138337103417,0.23586816068423935,0.37053075198616303,0.08403001113839013,0.2645973078080373,0.030955316684427844,0.3799868617485053,0.07890839753145126,0.8645800258575129,0.0012388542482422824,0.879921291977807,0.005490622388836473,0.8569045662879944,0.0,0.056030063056908844,0.13135639498919188,Stable-Tail-TailOnlyRaw-a005_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_tail_only_raw_a005_splitB_seed3_floor_0p01,B,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-TailOnlyRaw-a005_seed3_B_Stable-Tail-TailOnlyRaw-a005_seed3
0.5,0.0,10,163314.7,405.8311225128009,4.920918492597411,0.4646569904943903,0.12367594195122011,0.011343537099643697,1.9758800594572676,0.44866125663987055,0.32845285848847455,0.12485796725155018,0.2892261921573473,0.06008928636654531,0.33506248298423874,0.1769624429073532,0.8557243034264161,0.006456371543199409,0.86154613009322,0.009677824081557753,0.8014281392097473,0.058477288671833626,0.10899419952493433,0.2801731916468088,Stable-Tail-TailOnlyRaw-a005_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_tail_only_raw_a005_splitB_seed3_floor_0p01,B,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-TailOnlyRaw-a005_seed3_B_Stable-Tail-TailOnlyRaw-a005_seed3
1.0,0.0,10,175330.9,601.5068947605209,3.6299186869855475,0.2979229920477592,0.09022204506036349,0.008472485717209897,1.4700757056638394,0.059450309457528265,0.20096171997797985,0.057925175969662124,0.3047721372956889,0.03734008688108381,0.17983126612606024,0.02966097361381659,0.8355889133876051,0.008058791720156213,0.8229379015685734,0.013034173843172877,0.7586390435695648,0.020428544419196355,0.19059062716023903,0.4690192924420037,Stable-Tail-TailOnlyRaw-a005_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_tail_only_raw_a005_splitB_seed3_floor_0p01,B,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-TailOnlyRaw-a005_seed3_B_Stable-Tail-TailOnlyRaw-a005_seed3
2.0,0.0,10,192656.4,748.3484334037039,2.786647114777952,0.1501825569725686,0.0690851483946436,0.005097923018619524,1.2148469898776966,0.17414106414668765,0.12780865143984557,0.018180859815868228,0.3201670432328385,0.05288106735729189,0.12943923414533773,0.05526984956952149,0.8097768090697745,0.009023145437993518,0.7767246717513862,0.016273421058166128,0.7882428169250488,0.0,0.30824004269888466,0.5923721757116979,Stable-Tail-TailOnlyRaw-a005_seed3,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_tail_only_raw_a005_splitB_seed3_floor_0p01,B,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-TailOnlyRaw-a005_seed3_B_Stable-Tail-TailOnlyRaw-a005_seed3
