P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,435,416,314,41,31,72,12
2,0,575,300,157,84,31,164,10
3,1,477,348,241,84,64,98,7
4,0,468,387,193,85,62,97,29
5,1,418,411,235,86,36,124,9
