P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,523,476,386,65,22,56,2
2,2,574,444,227,103,54,123,2
3,0,527,461,296,94,60,89,3
4,0,523,472,288,56,114,65,11
5,1,441,531,325,78,34,116,3
