P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,130,660,614,48,20,56,2
2,0,204,710,378,98,28,111,0
3,0,156,751,374,125,38,85,1
4,0,124,678,428,138,62,78,21
5,0,183,703,389,104,48,99,3
