P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,83,225,664,215,37,73,24
2,0,100,286,456,247,57,99,76
3,0,88,267,552,229,96,57,31
4,0,87,233,587,212,78,75,49
5,0,135,310,499,175,53,117,31
