set,seed,node_id,label,S_i_norm,exposure_norm,high_risk_top20,high_exposure_top20,risk_quintile_Q1_Q5
A,4,995,0,0.10615984350442886,0.0007920792597483193,0,0,3
A,4,563,0,0.02690652385354042,0.0007920792597483193,0,0,2
A,4,2734,0,0.34544044733047485,0.0007920792597483193,1,0,5
A,4,355,0,0.205399751663208,0.0007920792597483193,1,0,5
A,4,2159,0,0.16597525775432587,0.0007920792597483193,0,0,4
A,4,3506,1,0.5181335210800171,0.0,1,0,5
A,4,887,0,0.049331001937389374,0.0007920792597483193,0,0,2
A,4,3988,0,0.1949985772371292,0.04079208239341536,1,1,5
A,4,5032,0,0.2774314880371094,0.08000000626733408,1,1,5
A,4,4620,0,0.056893348693847656,0.12079207995610997,0,1,2
A,4,4764,0,0.11473764479160309,0.002376237779244958,0,1,4
A,4,3699,0,0.05471958592534065,0.08396040256607569,0,1,2
A,4,4720,0,0.27698633074760437,0.002376237779244958,1,1,5
A,4,4030,0,0.0777101144194603,0.08237623534193957,0,1,3
A,4,3720,0,0.05068223923444748,0.08712871960506896,0,1,2
A,4,3484,0,0.06799965351819992,0.0031683170389932773,0,1,3
A,4,3695,0,0.07668549567461014,0.04079208239341536,0,1,3
A,4,4858,0,0.07895561307668686,0.003960396298741596,0,1,3
A,4,4222,0,0.33836719393730164,0.005544554818238235,1,1,5
A,4,3386,0,0.029077649116516113,0.002376237779244958,0,1,2
A,4,3544,1,0.2080990970134735,0.005544554818238235,1,1,5
A,4,4190,0,0.3898453414440155,0.042376240912912005,1,1,5
A,4,3366,0,0.10308877378702164,0.0007920792597483193,0,0,3
A,4,2638,0,0.008441056124866009,0.0007920792597483193,0,0,1
A,4,4888,0,0.006844758987426758,0.0007920792597483193,0,0,1
A,4,1743,0,0.02710792049765587,0.0007920792597483193,0,0,2
A,4,5151,0,0.14717698097229004,0.0,0,0,4
A,4,3302,0,0.033081669360399246,0.0015841585194966386,0,1,2
A,4,2823,0,0.7600370645523071,0.0007920792597483193,1,0,5
A,4,3011,0,0.014836056157946587,0.0007920792597483193,0,0,1
A,4,1096,0,0.012922354973852634,0.0007920792597483193,0,0,1
A,4,2605,0,0.013654555194079876,0.0007920792597483193,0,0,1
B,4,3151,0,0.1652635782957077,0.0007920792597483193,0,0,4
B,4,4357,1,0.06201643496751785,0.0007920792597483193,0,0,3
B,4,2741,0,0.21215645968914032,0.0007920792597483193,1,0,5
B,4,1475,0,0.16222402453422546,0.0007920792597483193,0,0,4
B,4,206,0,0.09425333887338638,0.0007920792597483193,0,0,3
B,4,3929,0,0.6980320811271667,0.0,1,0,5
B,4,5104,0,0.3281063437461853,0.0031683170389932773,1,1,5
B,4,1701,0,0.21679459512233734,0.0007920792597483193,1,0,5
B,4,1419,0,0.16875089704990387,0.0007920792597483193,0,0,4
B,4,2828,0,0.29421335458755493,0.0007920792597483193,1,0,5
B,4,3064,0,0.3439289927482605,0.0007920792597483193,1,0,5
B,4,3237,0,0.16608190536499023,0.0007920792597483193,0,0,4
B,4,3755,0,0.593593418598175,0.005544554818238235,1,1,5
B,4,1255,0,0.23822106420993805,0.0007920792597483193,1,0,5
B,4,3944,0,0.5962815284729004,0.0,1,0,5
B,4,3421,0,0.010815910063683987,0.002376237779244958,0,1,1
B,4,4697,0,0.08401577919721603,0.041584161653163684,0,1,3
B,4,4099,0,0.143692284822464,0.002376237779244958,0,1,4
B,4,4708,0,0.10860000550746918,0.002376237779244958,0,1,4
B,4,4020,0,0.2886864244937897,0.007920792597483193,1,1,5
B,4,3227,0,0.0704403966665268,0.002376237779244958,0,1,3
B,4,4021,0,0.16287170350551605,0.002376237779244958,0,1,4
B,4,4549,0,0.2199600785970688,0.003960396298741596,1,1,5
B,4,3535,1,0.5360465049743652,0.004752475558489916,1,1,5
B,4,4171,0,0.2572305500507355,0.002376237779244958,1,1,5
B,4,5162,1,7.031644781818613e-05,0.041584161653163684,0,1,1
B,4,4191,1,0.051155056804418564,0.04396039943240864,0,1,2
B,4,3605,0,0.13274820148944855,0.0807920855270824,0,1,4
B,4,5030,0,0.0835459902882576,0.08000000626733408,0,1,3
B,4,5102,0,0.020140154287219048,0.12079207995610997,0,1,1
B,4,2790,0,0.028060879558324814,0.0007920792597483193,0,0,2
B,4,4082,1,2.4846622181939892e-05,0.0007920792597483193,0,0,1
B,4,3612,1,0.10515860468149185,0.0007920792597483193,0,0,3
B,4,615,0,0.046735797077417374,0.0,0,0,2
B,4,464,0,0.2402380257844925,0.0007920792597483193,1,0,5
B,4,5070,0,0.0908246710896492,0.0007920792597483193,0,0,3
B,4,3366,0,0.10308877378702164,0.0007920792597483193,0,0,3
B,4,2638,0,0.008441056124866009,0.0007920792597483193,0,0,1
B,4,4888,0,0.006844758987426758,0.0007920792597483193,0,0,1
B,4,1743,0,0.02710792049765587,0.0007920792597483193,0,0,2
B,4,5151,0,0.14717698097229004,0.0,0,0,4
B,4,3302,0,0.033081669360399246,0.0015841585194966386,0,1,2
B,4,2823,0,0.7600370645523071,0.0007920792597483193,1,0,5
B,4,3011,0,0.014836056157946587,0.0007920792597483193,0,0,1
B,4,1096,0,0.012922354973852634,0.0007920792597483193,0,0,1
B,4,2605,0,0.013654555194079876,0.0007920792597483193,0,0,1
B,4,2283,0,0.0582980252802372,0.0007920792597483193,0,0,3
B,4,2097,0,0.049056973308324814,0.0007920792597483193,0,0,2
B,4,2468,0,0.06077919527888298,0.0007920792597483193,0,0,3
B,4,3280,0,0.11871436983346939,0.0007920792597483193,0,0,4
A,5,3151,0,0.08814512193202972,0.0007920792597483193,0,0,4
A,5,4357,1,0.051274146884679794,0.0007920792597483193,0,0,3
A,5,2741,0,0.10808070749044418,0.0007920792597483193,0,0,4
A,5,1475,0,0.13567379117012024,0.0007920792597483193,0,0,4
A,5,206,0,0.03087656758725643,0.0007920792597483193,0,0,2
A,5,3929,0,0.6824039816856384,0.0,1,0,5
A,5,5104,0,0.1481233388185501,0.0031683170389932773,0,1,4
A,5,1701,0,0.3346984386444092,0.0007920792597483193,1,0,5
A,5,1419,0,0.2065010815858841,0.0007920792597483193,1,0,5
A,5,2828,0,0.4372762143611908,0.0007920792597483193,1,0,5
A,5,3064,0,0.0002733809524215758,0.0007920792597483193,0,0,1
A,5,3237,0,0.08175110816955566,0.0007920792597483193,0,0,3
A,5,3755,0,0.6153219938278198,0.005544554818238235,1,1,5
A,5,1255,0,0.24705860018730164,0.0007920792597483193,1,0,5
A,5,3944,0,0.44471317529678345,0.0,1,0,5
A,5,3974,7,0.5278812646865845,0.0205940607534563,1,1,5
A,5,5096,0,0.18184314668178558,0.0015841585194966386,1,1,5
A,5,558,0,0.026695046573877335,0.0007920792597483193,0,0,2
A,5,995,0,0.2979501187801361,0.0007920792597483193,1,0,5
A,5,563,0,0.027837345376610756,0.0007920792597483193,0,0,2
A,5,2734,0,0.09580536931753159,0.0007920792597483193,0,0,4
A,5,355,0,0.2176610380411148,0.0007920792597483193,1,0,5
A,5,2159,0,0.3314855396747589,0.0007920792597483193,1,0,5
A,5,3506,1,0.5044641494750977,0.0,1,0,5
A,5,887,0,0.18167755007743835,0.0007920792597483193,1,0,5
A,5,3988,0,0.23642121255397797,0.04079208239341536,1,1,5
A,5,5032,0,0.16670329868793488,0.08000000626733408,1,1,5
A,5,4620,0,0.05761517956852913,0.12079207995610997,0,1,3
A,5,4764,0,0.1162346750497818,0.002376237779244958,0,1,4
A,5,3699,0,0.07552497833967209,0.08396040256607569,0,1,3
A,5,4720,0,0.2625768184661865,0.002376237779244958,1,1,5
A,5,4030,0,0.020457420498132706,0.08237623534193957,0,1,2
A,5,3720,0,0.0015988179948180914,0.08712871960506896,0,1,1
A,5,3484,0,2.537454929552041e-05,0.0031683170389932773,0,1,1
A,5,3695,0,0.07169907540082932,0.04079208239341536,0,1,3
A,5,4858,0,0.043060336261987686,0.003960396298741596,0,1,3
A,5,4222,0,0.29293885827064514,0.005544554818238235,1,1,5
A,5,3386,0,0.019560081884264946,0.002376237779244958,0,1,2
A,5,3544,1,0.15693841874599457,0.005544554818238235,0,1,4
A,5,4190,0,0.13476021587848663,0.042376240912912005,0,1,4
A,5,3366,0,0.04858013615012169,0.0007920792597483193,0,0,3
A,5,2638,0,0.0015658821212127805,0.0007920792597483193,0,0,1
A,5,4888,0,0.02900867722928524,0.0007920792597483193,0,0,2
A,5,1743,0,0.02290981076657772,0.0007920792597483193,0,0,2
A,5,5151,0,0.15821067988872528,0.0,1,0,5
A,5,3302,0,0.08167801797389984,0.0015841585194966386,0,1,3
A,5,2823,0,0.1518918126821518,0.0007920792597483193,0,0,4
A,5,3011,0,0.1264006793498993,0.0007920792597483193,0,0,4
A,5,1096,0,0.0029423576779663563,0.0007920792597483193,0,0,1
A,5,2605,0,0.0024373021442443132,0.0007920792597483193,0,0,1
B,5,3151,0,0.08814512193202972,0.0007920792597483193,0,0,4
B,5,4357,1,0.051274146884679794,0.0007920792597483193,0,0,3
B,5,2741,0,0.10808070749044418,0.0007920792597483193,0,0,4
B,5,1475,0,0.13567379117012024,0.0007920792597483193,0,0,4
B,5,206,0,0.03087656758725643,0.0007920792597483193,0,0,2
B,5,3929,0,0.6824039816856384,0.0,1,0,5
B,5,5104,0,0.1481233388185501,0.0031683170389932773,0,1,4
B,5,1701,0,0.3346984386444092,0.0007920792597483193,1,0,5
B,5,1419,0,0.2065010815858841,0.0007920792597483193,1,0,5
B,5,2828,0,0.4372762143611908,0.0007920792597483193,1,0,5
B,5,3064,0,0.0002733809524215758,0.0007920792597483193,0,0,1
B,5,3237,0,0.08175110816955566,0.0007920792597483193,0,0,3
B,5,3755,0,0.6153219938278198,0.005544554818238235,1,1,5
B,5,1255,0,0.24705860018730164,0.0007920792597483193,1,0,5
B,5,3944,0,0.44471317529678345,0.0,1,0,5
B,5,3421,0,0.01772584207355976,0.002376237779244958,0,1,2
B,5,4697,0,0.0566854290664196,0.041584161653163684,0,1,3
B,5,4099,0,0.09785173833370209,0.002376237779244958,0,1,4
B,5,4708,0,0.16959984600543976,0.002376237779244958,1,1,5
B,5,4020,0,0.26425811648368835,0.007920792597483193,1,1,5
B,5,3227,0,0.07775644212961197,0.002376237779244958,0,1,3
B,5,4021,0,0.22253431379795074,0.002376237779244958,1,1,5
B,5,4549,0,0.12665612995624542,0.003960396298741596,0,1,4
B,5,3535,1,0.5916365385055542,0.004752475558489916,1,1,5
B,5,4171,0,0.1879761964082718,0.002376237779244958,1,1,5
B,5,5162,1,0.0004968983703292906,0.041584161653163684,0,1,1
B,5,4191,1,0.016313042491674423,0.04396039943240864,0,1,2
B,5,3605,0,0.1471313089132309,0.0807920855270824,0,1,4
B,5,5030,0,0.19060516357421875,0.08000000626733408,1,1,5
B,5,5102,0,0.022660085931420326,0.12079207995610997,0,1,2
B,5,2790,0,0.008618406020104885,0.0007920792597483193,0,0,1
B,5,4082,1,0.0003649847931228578,0.0007920792597483193,0,0,1
B,5,3612,1,0.13563942909240723,0.0007920792597483193,0,0,4
B,5,615,0,0.013806207105517387,0.0,0,0,1
B,5,464,0,0.13466548919677734,0.0007920792597483193,0,0,4
B,5,5070,0,0.10167375952005386,0.0007920792597483193,0,0,4
B,5,3366,0,0.04858013615012169,0.0007920792597483193,0,0,3
B,5,2638,0,0.0015658821212127805,0.0007920792597483193,0,0,1
B,5,4888,0,0.02900867722928524,0.0007920792597483193,0,0,2
B,5,1743,0,0.02290981076657772,0.0007920792597483193,0,0,2
B,5,5151,0,0.15821067988872528,0.0,1,0,5
B,5,3302,0,0.08167801797389984,0.0015841585194966386,0,1,3
B,5,2823,0,0.1518918126821518,0.0007920792597483193,0,0,4
B,5,3011,0,0.1264006793498993,0.0007920792597483193,0,0,4
B,5,1096,0,0.0029423576779663563,0.0007920792597483193,0,0,1
B,5,2605,0,0.0024373021442443132,0.0007920792597483193,0,0,1
B,5,2283,0,0.07304089516401291,0.0007920792597483193,0,0,3
B,5,2097,0,0.007918869145214558,0.0007920792597483193,0,0,1
B,5,2468,0,0.05738617852330208,0.0007920792597483193,0,0,3
B,5,3280,0,0.1253516972064972,0.0007920792597483193,0,0,4
A,6,3151,0,0.16596300899982452,0.0007920792597483193,0,0,4
A,6,4357,1,0.19705016911029816,0.0007920792597483193,1,0,5
A,6,2741,0,0.059209756553173065,0.0007920792597483193,0,0,3
A,6,1475,0,0.12402726709842682,0.0007920792597483193,0,0,4
A,6,206,0,0.06607576459646225,0.0007920792597483193,0,0,3
A,6,3929,0,0.7465735673904419,0.0,1,0,5
A,6,5104,0,0.1423008143901825,0.0031683170389932773,0,1,4
A,6,1701,0,0.3803015351295471,0.0007920792597483193,1,0,5
A,6,1419,0,0.14718852937221527,0.0007920792597483193,0,0,4
A,6,2828,0,0.19182750582695007,0.0007920792597483193,1,0,5
A,6,3064,0,0.1722150593996048,0.0007920792597483193,1,0,5
A,6,3237,0,0.3079461455345154,0.0007920792597483193,1,0,5
A,6,3755,0,0.5445956587791443,0.005544554818238235,1,1,5
A,6,1255,0,0.2899285852909088,0.0007920792597483193,1,0,5
A,6,3944,0,0.5381647944450378,0.0,1,0,5
A,6,3974,7,0.5987154841423035,0.0205940607534563,1,1,5
A,6,5096,0,0.3291182816028595,0.0015841585194966386,1,1,5
A,6,558,0,0.11651092022657394,0.0007920792597483193,0,0,4
A,6,995,0,0.2791314721107483,0.0007920792597483193,1,0,5
A,6,563,0,0.07570715993642807,0.0007920792597483193,0,0,3
A,6,2734,0,0.1749328225851059,0.0007920792597483193,1,0,5
A,6,355,0,0.19850532710552216,0.0007920792597483193,1,0,5
A,6,2159,0,0.2653682827949524,0.0007920792597483193,1,0,5
A,6,3506,1,0.397868812084198,0.0,1,0,5
A,6,887,0,0.05565255135297775,0.0007920792597483193,0,0,3
A,6,3988,0,0.08517731726169586,0.04079208239341536,0,1,3
A,6,5032,0,0.14113031327724457,0.08000000626733408,0,1,4
A,6,4620,0,0.07682091742753983,0.12079207995610997,0,1,3
A,6,4764,0,0.15195219218730927,0.002376237779244958,0,1,4
A,6,3699,0,0.024972012266516685,0.08396040256607569,0,1,2
A,6,4720,0,0.16190433502197266,0.002376237779244958,0,1,4
A,6,4030,0,0.07994140684604645,0.08237623534193957,0,1,3
A,6,3720,0,0.00037983484799042344,0.08712871960506896,0,1,1
A,6,3484,0,0.01915505900979042,0.0031683170389932773,0,1,1
A,6,3695,0,0.054148588329553604,0.04079208239341536,0,1,3
A,6,4858,0,0.14023789763450623,0.003960396298741596,0,1,4
A,6,4222,0,0.28942230343818665,0.005544554818238235,1,1,5
A,6,3386,0,0.011235152371227741,0.002376237779244958,0,1,1
A,6,3544,1,0.25137901306152344,0.005544554818238235,1,1,5
A,6,4190,0,0.20656265318393707,0.042376240912912005,1,1,5
A,6,3366,0,0.0333096981048584,0.0007920792597483193,0,0,2
A,6,2638,0,0.0012135164579376578,0.0007920792597483193,0,0,1
A,6,4888,0,0.01195924635976553,0.0007920792597483193,0,0,1
A,6,1743,0,0.04302976652979851,0.0007920792597483193,0,0,2
A,6,5151,0,0.3079444468021393,0.0,1,0,5
A,6,3302,0,0.06861547380685806,0.0015841585194966386,0,1,3
A,6,2823,0,0.3719666302204132,0.0007920792597483193,1,0,5
A,6,3011,0,0.03229567036032677,0.0007920792597483193,0,0,2
A,6,1096,0,0.017136165872216225,0.0007920792597483193,0,0,1
A,6,2605,0,0.004545705858618021,0.0007920792597483193,0,0,1
B,6,3151,0,0.16596300899982452,0.0007920792597483193,0,0,4
B,6,4357,1,0.19705016911029816,0.0007920792597483193,1,0,5
B,6,2741,0,0.059209756553173065,0.0007920792597483193,0,0,3
B,6,1475,0,0.12402726709842682,0.0007920792597483193,0,0,4
B,6,206,0,0.06607576459646225,0.0007920792597483193,0,0,3
B,6,3929,0,0.7465735673904419,0.0,1,0,5
B,6,5104,0,0.1423008143901825,0.0031683170389932773,0,1,4
B,6,1701,0,0.3803015351295471,0.0007920792597483193,1,0,5
B,6,1419,0,0.14718852937221527,0.0007920792597483193,0,0,4
B,6,2828,0,0.19182750582695007,0.0007920792597483193,1,0,5
B,6,3064,0,0.1722150593996048,0.0007920792597483193,1,0,5
B,6,3237,0,0.3079461455345154,0.0007920792597483193,1,0,5
B,6,3755,0,0.5445956587791443,0.005544554818238235,1,1,5
B,6,1255,0,0.2899285852909088,0.0007920792597483193,1,0,5
B,6,3944,0,0.5381647944450378,0.0,1,0,5
B,6,3421,0,0.015454769134521484,0.002376237779244958,0,1,1
B,6,4697,0,0.19345583021640778,0.041584161653163684,1,1,5
B,6,4099,0,0.07640910148620605,0.002376237779244958,0,1,3
B,6,4708,0,0.11593658477067947,0.002376237779244958,0,1,4
B,6,4020,0,0.18841587007045746,0.007920792597483193,1,1,5
B,6,3227,0,0.05728258565068245,0.002376237779244958,0,1,3
B,6,4021,0,0.2490004152059555,0.002376237779244958,1,1,5
B,6,4549,0,0.06961141526699066,0.003960396298741596,0,1,3
B,6,3535,1,0.462494432926178,0.004752475558489916,1,1,5
B,6,4171,0,0.3380453884601593,0.002376237779244958,1,1,5
B,6,5162,1,0.001231397851370275,0.041584161653163684,0,1,1
B,6,4191,1,0.1057908907532692,0.04396039943240864,0,1,4
B,6,3605,0,0.06274642050266266,0.0807920855270824,0,1,3
B,6,5030,0,0.14844724535942078,0.08000000626733408,0,1,4
B,6,5102,0,0.048102106899023056,0.12079207995610997,0,1,2
B,6,2790,0,0.09356541186571121,0.0007920792597483193,0,0,3
B,6,4082,1,8.114746742649004e-05,0.0007920792597483193,0,0,1
B,6,3612,1,0.0835375264286995,0.0007920792597483193,0,0,3
B,6,615,0,0.015782561153173447,0.0,0,0,1
B,6,464,0,0.09575506299734116,0.0007920792597483193,0,0,3
B,6,5070,0,0.14013180136680603,0.0007920792597483193,0,0,4
B,6,3366,0,0.0333096981048584,0.0007920792597483193,0,0,2
B,6,2638,0,0.0012135164579376578,0.0007920792597483193,0,0,1
B,6,4888,0,0.01195924635976553,0.0007920792597483193,0,0,1
B,6,1743,0,0.04302976652979851,0.0007920792597483193,0,0,2
B,6,5151,0,0.3079444468021393,0.0,1,0,5
B,6,3302,0,0.06861547380685806,0.0015841585194966386,0,1,3
B,6,2823,0,0.3719666302204132,0.0007920792597483193,1,0,5
B,6,3011,0,0.03229567036032677,0.0007920792597483193,0,0,2
B,6,1096,0,0.017136165872216225,0.0007920792597483193,0,0,1
B,6,2605,0,0.004545705858618021,0.0007920792597483193,0,0,1
B,6,2283,0,0.03376942127943039,0.0007920792597483193,0,0,2
B,6,2097,0,0.05798804759979248,0.0007920792597483193,0,0,3
B,6,2468,0,0.03602388873696327,0.0007920792597483193,0,0,2
B,6,3280,0,0.11614896357059479,0.0007920792597483193,0,0,4
A,7,3151,0,0.3001375198364258,0.0007920792597483193,1,0,5
A,7,4357,1,0.04875382408499718,0.0007920792597483193,0,0,3
A,7,2741,0,0.17402617633342743,0.0007920792597483193,1,0,5
A,7,1475,0,0.24615724384784698,0.0007920792597483193,1,0,5
A,7,206,0,0.12961149215698242,0.0007920792597483193,0,0,4
A,7,3929,0,0.6900604963302612,0.0,1,0,5
A,7,5104,0,0.13764594495296478,0.0031683170389932773,0,1,4
A,7,1701,0,0.2841460704803467,0.0007920792597483193,1,0,5
A,7,1419,0,0.15269872546195984,0.0007920792597483193,1,0,5
A,7,2828,0,0.43818309903144836,0.0007920792597483193,1,0,5
A,7,3064,0,0.0032544645946472883,0.0007920792597483193,0,0,1
A,7,3237,0,0.23938901722431183,0.0007920792597483193,1,0,5
A,7,3755,0,0.6583713293075562,0.005544554818238235,1,1,5
A,7,1255,0,0.4136485159397125,0.0007920792597483193,1,0,5
A,7,3944,0,0.2957770526409149,0.0,1,0,5
A,7,3974,7,0.8030974268913269,0.0205940607534563,1,1,5
A,7,5096,0,0.33709052205085754,0.0015841585194966386,1,1,5
A,7,558,0,0.1214175596833229,0.0007920792597483193,0,0,4
A,7,995,0,0.17396701872348785,0.0007920792597483193,1,0,5
A,7,563,0,0.030919382348656654,0.0007920792597483193,0,0,3
A,7,2734,0,0.21548645198345184,0.0007920792597483193,1,0,5
A,7,355,0,0.2519933879375458,0.0007920792597483193,1,0,5
A,7,2159,0,0.016406331211328506,0.0007920792597483193,0,0,2
A,7,3506,1,0.48153072595596313,0.0,1,0,5
A,7,887,0,0.015268700197339058,0.0007920792597483193,0,0,2
A,7,3988,0,0.10881687700748444,0.04079208239341536,0,1,4
A,7,5032,0,0.09464503824710846,0.08000000626733408,0,1,4
A,7,4620,0,0.017303619533777237,0.12079207995610997,0,1,2
A,7,4764,0,0.06523717939853668,0.002376237779244958,0,1,3
A,7,3699,0,0.016102876514196396,0.08396040256607569,0,1,2
A,7,4720,0,0.11090020090341568,0.002376237779244958,0,1,4
A,7,4030,0,0.08914351463317871,0.08237623534193957,0,1,4
A,7,3720,0,0.012528947554528713,0.08712871960506896,0,1,2
A,7,3484,0,0.8670195937156677,0.0031683170389932773,1,1,5
A,7,3695,0,0.08461557328701019,0.04079208239341536,0,1,4
A,7,4858,0,0.031464237719774246,0.003960396298741596,0,1,3
A,7,4222,0,0.3633159101009369,0.005544554818238235,1,1,5
A,7,3386,0,0.02441859245300293,0.002376237779244958,0,1,2
A,7,3544,1,0.26320701837539673,0.005544554818238235,1,1,5
A,7,4190,0,0.30011695623397827,0.042376240912912005,1,1,5
A,7,3366,0,0.12295203655958176,0.0007920792597483193,0,0,4
A,7,2638,0,0.014398046769201756,0.0007920792597483193,0,0,2
A,7,4888,0,0.0027153831906616688,0.0007920792597483193,0,0,1
A,7,1743,0,0.205485001206398,0.0007920792597483193,1,0,5
A,7,5151,0,0.12979041039943695,0.0,0,0,4
A,7,3302,0,0.020170552656054497,0.0015841585194966386,0,1,2
A,7,2823,0,0.45390716195106506,0.0007920792597483193,1,0,5
A,7,3011,0,0.005657059606164694,0.0007920792597483193,0,0,1
A,7,1096,0,0.01068106759339571,0.0007920792597483193,0,0,1
A,7,2605,0,0.00663767522200942,0.0007920792597483193,0,0,1
B,7,3151,0,0.3001375198364258,0.0007920792597483193,1,0,5
B,7,4357,1,0.04875382408499718,0.0007920792597483193,0,0,3
B,7,2741,0,0.17402617633342743,0.0007920792597483193,1,0,5
B,7,1475,0,0.24615724384784698,0.0007920792597483193,1,0,5
B,7,206,0,0.12961149215698242,0.0007920792597483193,0,0,4
B,7,3929,0,0.6900604963302612,0.0,1,0,5
B,7,5104,0,0.13764594495296478,0.0031683170389932773,0,1,4
B,7,1701,0,0.2841460704803467,0.0007920792597483193,1,0,5
B,7,1419,0,0.15269872546195984,0.0007920792597483193,1,0,5
B,7,2828,0,0.43818309903144836,0.0007920792597483193,1,0,5
B,7,3064,0,0.0032544645946472883,0.0007920792597483193,0,0,1
B,7,3237,0,0.23938901722431183,0.0007920792597483193,1,0,5
B,7,3755,0,0.6583713293075562,0.005544554818238235,1,1,5
B,7,1255,0,0.4136485159397125,0.0007920792597483193,1,0,5
B,7,3944,0,0.2957770526409149,0.0,1,0,5
B,7,3421,0,0.004256520885974169,0.002376237779244958,0,1,1
B,7,4697,0,0.13043205440044403,0.041584161653163684,0,1,4
B,7,4099,0,0.04818662628531456,0.002376237779244958,0,1,3
B,7,4708,0,0.07589532434940338,0.002376237779244958,0,1,4
B,7,4020,0,0.2486436665058136,0.007920792597483193,1,1,5
B,7,3227,0,0.10409606993198395,0.002376237779244958,0,1,4
B,7,4021,0,0.18033984303474426,0.002376237779244958,1,1,5
B,7,4549,0,0.02552725560963154,0.003960396298741596,0,1,2
B,7,3535,1,0.6658177971839905,0.004752475558489916,1,1,5
B,7,4171,0,0.3968212306499481,0.002376237779244958,1,1,5
B,7,5162,1,6.621224747505039e-05,0.041584161653163684,0,1,1
B,7,4191,1,0.12203175574541092,0.04396039943240864,0,1,4
B,7,3605,0,0.028219018131494522,0.0807920855270824,0,1,2
B,7,5030,0,0.10898412764072418,0.08000000626733408,0,1,4
B,7,5102,0,0.005620854441076517,0.12079207995610997,0,1,1
B,7,2790,0,0.009737610816955566,0.0007920792597483193,0,0,1
B,7,4082,1,1.4918191482138354e-05,0.0007920792597483193,0,0,1
B,7,3612,1,0.08716017752885818,0.0007920792597483193,0,0,4
B,7,615,0,0.01814149133861065,0.0,0,0,2
B,7,464,0,0.039062995463609695,0.0007920792597483193,0,0,3
B,7,5070,0,0.12201935797929764,0.0007920792597483193,0,0,4
B,7,3366,0,0.12295203655958176,0.0007920792597483193,0,0,4
B,7,2638,0,0.014398046769201756,0.0007920792597483193,0,0,2
B,7,4888,0,0.0027153831906616688,0.0007920792597483193,0,0,1
B,7,1743,0,0.205485001206398,0.0007920792597483193,1,0,5
B,7,5151,0,0.12979041039943695,0.0,0,0,4
B,7,3302,0,0.020170552656054497,0.0015841585194966386,0,1,2
B,7,2823,0,0.45390716195106506,0.0007920792597483193,1,0,5
B,7,3011,0,0.005657059606164694,0.0007920792597483193,0,0,1
B,7,1096,0,0.01068106759339571,0.0007920792597483193,0,0,1
B,7,2605,0,0.00663767522200942,0.0007920792597483193,0,0,1
B,7,2283,0,0.006758672650903463,0.0007920792597483193,0,0,1
B,7,2097,0,0.0029104265850037336,0.0007920792597483193,0,0,1
B,7,2468,0,0.016285181045532227,0.0007920792597483193,0,0,2
B,7,3280,0,0.1340814083814621,0.0007920792597483193,0,0,4
A,8,3151,0,0.050714459270238876,0.0007920792597483193,0,0,3
A,8,4357,1,0.12507936358451843,0.0007920792597483193,0,0,4
A,8,2741,0,0.0899573415517807,0.0007920792597483193,0,0,4
A,8,1475,0,0.1454777717590332,0.0007920792597483193,1,0,5
A,8,206,0,0.051691003143787384,0.0007920792597483193,0,0,3
A,8,3929,0,0.6854426264762878,0.0,1,0,5
A,8,5104,0,0.28243282437324524,0.0031683170389932773,1,1,5
A,8,1701,0,0.30710384249687195,0.0007920792597483193,1,0,5
A,8,1419,0,0.30538132786750793,0.0007920792597483193,1,0,5
A,8,2828,0,0.34252309799194336,0.0007920792597483193,1,0,5
A,8,3064,0,0.005699787754565477,0.0007920792597483193,0,0,1
A,8,3237,0,0.10892217606306076,0.0007920792597483193,0,0,4
A,8,3755,0,0.6182675957679749,0.005544554818238235,1,1,5
A,8,1255,0,0.21297693252563477,0.0007920792597483193,1,0,5
A,8,3944,0,0.5320433378219604,0.0,1,0,5
A,8,3974,7,0.810384213924408,0.0205940607534563,1,1,5
A,8,5096,0,0.28746864199638367,0.0015841585194966386,1,1,5
A,8,558,0,0.1667981892824173,0.0007920792597483193,1,0,5
A,8,995,0,0.17956161499023438,0.0007920792597483193,1,0,5
A,8,563,0,0.05398687347769737,0.0007920792597483193,0,0,3
A,8,2734,0,0.10076550394296646,0.0007920792597483193,0,0,4
A,8,355,0,0.17265017330646515,0.0007920792597483193,1,0,5
A,8,2159,0,0.24375677108764648,0.0007920792597483193,1,0,5
A,8,3506,1,0.3931826055049896,0.0,1,0,5
A,8,887,0,0.0449051670730114,0.0007920792597483193,0,0,2
A,8,3988,0,0.12498259544372559,0.04079208239341536,0,1,4
A,8,5032,0,0.19210685789585114,0.08000000626733408,1,1,5
A,8,4620,0,0.011820554733276367,0.12079207995610997,0,1,1
A,8,4764,0,0.09435391426086426,0.002376237779244958,0,1,4
A,8,3699,0,0.042371783405542374,0.08396040256607569,0,1,2
A,8,4720,0,0.09494458138942719,0.002376237779244958,0,1,4
A,8,4030,0,0.058262329548597336,0.08237623534193957,0,1,3
A,8,3720,0,0.005403297487646341,0.08712871960506896,0,1,1
A,8,3484,0,2.5204249141097534e-06,0.0031683170389932773,0,1,1
A,8,3695,0,0.0971454530954361,0.04079208239341536,0,1,4
A,8,4858,0,0.061358775943517685,0.003960396298741596,0,1,3
A,8,4222,0,0.17541278898715973,0.005544554818238235,1,1,5
A,8,3386,0,0.04896286502480507,0.002376237779244958,0,1,3
