P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,4,630,374,129,74,15,23,72
2,0,596,298,167,63,34,36,127
3,0,617,316,146,84,61,39,57
4,0,620,297,140,68,51,66,79
5,0,535,328,210,79,24,59,85
