rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3367,0,7,6.999949932098389,0.8571357131004333,0.9999914765357971
2,3208,7,7,6.999844074249268,0.8571205735206604,0.9999498724937439
3,3335,7,7,6.998680591583252,0.8569543957710266,0.9995669722557068
4,3300,7,7,6.972529888153076,0.8532185554504395,0.994745671749115
5,3487,8,8,6.967933654785156,0.8525619506835938,0.8914445638656616
6,4091,7,7,6.936413288116455,0.8480590581893921,0.9865533113479614
7,3250,0,7,6.879946231842041,0.839992344379425,0.9757933020591736
8,3100,0,7,6.872038841247559,0.8388627171516418,0.9742449522018433
9,3721,8,8,6.787570953369141,0.8267958760261536,0.8167141675949097
10,3475,8,7,6.767374515533447,0.823910653591156,0.8820576667785645
11,3448,7,7,6.748579502105713,0.821225643157959,0.9432820081710815
12,3772,8,8,6.74307918548584,0.820439875125885,0.807724118232727
13,3410,7,7,6.699612617492676,0.8142303824424744,0.9334889650344849
14,2412,0,7,6.586526393890381,0.7980751991271973,0.8792148232460022
15,3198,7,7,6.562751293182373,0.7946787476539612,0.8978708386421204
16,3439,0,7,6.500942230224609,0.7858489155769348,0.8528479933738708
17,4180,0,7,6.394675254821777,0.7706679105758667,0.7918487787246704
18,3537,8,8,6.379078388214111,0.768439769744873,0.7790473103523254
19,4357,7,7,6.267152786254883,0.7524504065513611,0.8172170519828796
20,3299,1,7,6.218276023864746,0.745468020439148,0.8206266164779663
