beta,runs,pyvrp_cost_mean,pyvrp_cost_std,global_risk_mean,global_risk_std,global_cvar90_mean,global_cvar90_std,max_vehicle_risk_mean,max_vehicle_risk_std,max_vehicle_cvar90_mean,max_vehicle_cvar90_std,vehicle_risk_gini_mean,vehicle_risk_gini_std,risk_variance_mean,risk_variance_std,edge_burden_gini_used_mean,edge_burden_gini_used_std,top10_burden_share_mean,top10_burden_share_std,max_edge_burden_mean,max_edge_burden_std,cost_increase_pct,risk_reduction_pct
0.0,5,133997.4,0.5477225575051661,8.096136637072778,0.9099172850797527,0.22523534704238735,0.055228961485220295,2.6089164480334146,0.393811596228009,0.4172882280436655,0.10877399776280801,0.21390693896788723,0.04868546931189243,0.44563554579976117,0.24973491549943083,0.8425421433184062,0.010227757047201996,0.8722132883686683,0.009214163456311708,1.1496501684188842,0.31408416444982334,0.0,0.0
1.0,5,159880.0,333.6105513918887,3.2925463970022975,0.20782597420955773,0.08129808540486859,0.015656023391404962,1.1448974541737698,0.11148190138605694,0.15031987857073548,0.024388409397117252,0.2525421159725065,0.018200275033115727,0.09278943677596689,0.013905241536312592,0.7263996501226847,0.013472560096764808,0.7188550027058956,0.016323092660485688,0.5045937299728394,0.0,0.19315747917496912,0.5933188204944455
