rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3475,8,8,7.459509372711182,0.922787070274353,0.9813408851623535
2,3537,8,8,7.2859039306640625,0.8979862928390503,0.9574641585350037
3,3448,7,7,7.283708095550537,0.8976725935935974,0.9942159652709961
4,3300,7,7,7.271665096282959,0.8959521651268005,0.9971702098846436
5,4091,7,7,7.254969596862793,0.8935670852661133,0.9891042709350586
6,2795,0,7,7.246077537536621,0.8922967910766602,0.999992847442627
7,3439,0,7,7.215029716491699,0.8878613710403442,0.9814021587371826
8,3198,7,7,7.174633502960205,0.8820905089378357,0.9791975021362305
9,1184,0,7,7.152651309967041,0.8789501786231995,0.9571678042411804
10,3721,8,8,7.142518520355225,0.8775026202201843,0.9172592163085938
11,3335,7,7,7.140944480895996,0.8772777915000916,0.9998888969421387
12,3100,0,7,7.135373592376709,0.8764819502830505,0.9954636693000793
13,4060,8,7,7.120707035064697,0.874386727809906,0.9423337578773499
14,3772,8,8,7.120357036590576,0.8743367195129395,0.9251905679702759
15,3410,7,7,7.117977142333984,0.8739967346191406,0.9558570384979248
16,2993,0,7,7.111258029937744,0.8730368614196777,0.954694926738739
17,3367,0,7,7.102325916290283,0.8717608451843262,0.9999999403953552
18,3250,0,7,7.068814754486084,0.8669735193252563,0.9961774349212646
19,3208,7,7,7.039084434509277,0.8627263307571411,0.9999966025352478
20,2282,0,7,6.953517913818359,0.8505025506019592,0.9605677127838135
