P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,30,406,503,400,109,31,50,1
2,5,453,382,278,202,75,134,0
3,10,404,329,427,184,80,95,1
4,7,297,398,433,199,114,75,6
5,17,383,350,440,150,79,108,2
