P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,933,253,164,76,66,38,0
2,0,833,232,129,97,159,79,0
3,0,772,282,139,97,179,61,0
4,0,838,270,100,83,203,35,0
5,0,757,343,142,73,159,55,0
