rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,4170,4485,4620,0.9999998807907104,0.9999998807907104,6.3764424324035645,5,7,35
2,4165,4485,5102,0.9999998807907104,0.9999998807907104,6.3764424324035645,5,7,35
3,3080,3794,4369,0.9851261377334595,0.9999998807907104,4.395883560180664,5,5,25
4,3077,3794,4699,0.9851261377334595,0.9999998807907104,4.395883560180664,5,5,25
5,3079,3794,4113,0.9851261377334595,0.9999998807907104,4.395883560180664,5,5,25
6,3825,4871,5075,0.9373440146446228,0.9999998807907104,4.061408996582031,5,5,25
7,4210,4366,4925,0.891804575920105,0.9999998807907104,3.7426328659057617,5,4,20
8,5137,3688,3717,0.8703781962394714,0.9999998807907104,3.5926482677459717,5,4,20
9,4863,4437,5141,0.8624736070632935,0.9999998807907104,3.537315845489502,5,4,20
10,5221,4437,4530,0.8624736070632935,0.9999998807907104,3.537315845489502,5,4,20
11,2894,4437,4521,0.8624736070632935,0.9999998807907104,3.537315845489502,5,4,20
12,3029,4339,4437,0.8624736070632935,0.9999998807907104,3.537315845489502,5,4,20
13,4861,4437,4819,0.8624736070632935,0.9999998807907104,3.537315845489502,5,4,20
14,5216,4437,5170,0.8624736070632935,0.9999998807907104,3.537315845489502,5,4,20
15,5219,4437,5171,0.8624736070632935,0.9999998807907104,3.537315845489502,5,4,20
16,5218,4437,5169,0.8624736070632935,0.9999998807907104,3.537315845489502,5,4,20
17,2124,3651,4687,0.8256374597549438,0.9999998807907104,3.2794628143310547,5,4,20
18,2111,3651,4815,0.8256374597549438,0.9999998807907104,3.2794628143310547,5,4,20
19,2115,3651,4265,0.8256374597549438,0.9999998807907104,3.2794628143310547,5,4,20
20,4998,3816,5160,0.8122893571853638,0.9999998807907104,3.186026096343994,5,4,20
