P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,847,420,166,32,12,18,35
2,0,716,335,222,76,35,114,31
3,0,588,460,240,88,51,70,33
4,0,612,427,220,153,38,53,26
5,0,641,483,204,48,39,80,34
