P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,775,385,232,57,14,5,62
2,0,665,328,197,113,49,38,139
3,0,664,345,209,109,53,37,113
4,0,662,396,187,60,43,65,116
5,0,640,436,219,57,30,17,130
