P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,596,375,155,66,30,14,85
2,0,579,295,146,80,32,19,170
3,0,557,314,179,106,41,43,80
4,0,549,318,176,89,42,24,123
5,0,559,343,188,66,19,18,127
