edge_id,src,dst,w_raw,w_norm,severity,severity_norm,R_ij,P_level,C_level,RiskLevel
0,3392,4348,0.0,0.009999999776482582,3.836689313873649,0.40524133055337846,0.004052413214955289,1,4,4
1,3391,4348,0.0,0.009999999776482582,3.3317024601157756,0.3331003514451108,0.0033310034399973774,1,4,4
2,3391,4255,0.0,0.009999999776482582,4.560512423957698,0.5086446319939569,0.005086446206248634,1,5,5
3,3391,3395,0.4999999701976776,0.5049999952316284,2.9705581615213306,0.2815083087887615,0.14216169459598832,5,3,15
4,3395,4255,0.4999999701976776,0.5049999952316284,4.560512423957698,0.5086446319939569,0.25686553673154167,5,5,25
5,3398,4255,0.0,0.009999999776482582,4.560512423957698,0.5086446319939569,0.005086446206248634,1,5,5
6,3398,4348,0.0,0.009999999776482582,3.3317024601157756,0.3331003514451108,0.0033310034399973774,1,4,4
7,3399,4255,0.0,0.009999999776482582,4.560512423957698,0.5086446319939569,0.005086446206248634,1,5,5
8,3399,3401,0.0,0.009999999776482582,2.549629984633066,0.22137571209043802,0.0022137570714230526,1,3,3
9,3401,4246,0.4999999701976776,0.5049999952316284,2.631460848078132,0.2330658354397331,0.11769824578572072,5,3,15
10,0,4255,0.0,0.009999999776482582,4.560512423957698,0.5086446319939569,0.005086446206248634,1,5,5
11,0,1,0.0,0.009999999776482582,2.8390100823948163,0.2627157260564023,0.002627157201842482,1,3,3
12,1,3401,0.0,0.009999999776482582,2.8390100823948163,0.2627157260564023,0.002627157201842482,1,3,3
13,3396,3401,0.0,0.009999999776482582,3.0633808045880873,0.29476868636972675,0.002947686797811332,1,4,4
14,2,4255,0.0,0.009999999776482582,4.560512423957698,0.5086446319939569,0.005086446206248634,1,5,5
15,2,3401,0.0,0.009999999776482582,3.579785345308483,0.36854076361549754,0.0036854075537796956,1,4,4
16,3,4246,0.0,0.009999999776482582,3.2991017828695477,0.32844311183850683,0.003284431044972312,1,4,4
17,3,4,0.0,0.009999999776482582,3.2991017828695477,0.32844311183850683,0.003284431044972312,1,4,4
18,4,4246,0.0,0.009999999776482582,2.631460848078132,0.2330658354397331,0.0023306583023030574,1,3,3
19,3391,4246,0.0,0.009999999776482582,2.9705581615213306,0.2815083087887615,0.0028150830249656046,1,3,3
20,3395,3396,0.0,0.009999999776482582,3.0633808045880873,0.29476868636972675,0.002947686797811332,1,4,4
21,5,4246,0.0,0.009999999776482582,2.8868282060371717,0.2695468865767388,0.002695468805518964,1,3,3
22,5,6,0.0,0.009999999776482582,2.8868282060371717,0.2695468865767388,0.002695468805518964,1,3,3
23,6,3394,0.0,0.009999999776482582,2.9616116391029212,0.28023023415756015,0.002802302278939263,1,3,3
24,7,3394,0.0,0.009999999776482582,2.9616116391029212,0.28023023415756015,0.002802302278939263,1,3,3
25,3390,4255,0.0,0.009999999776482582,4.560512423957698,0.5086446319939569,0.005086446206248634,1,5,5
26,3390,3395,0.0,0.009999999776482582,2.749641870474443,0.24994883863920617,0.0024994883305241426,1,3,3
27,3188,3189,0.0,0.009999999776482582,2.5860172296045776,0.22657388994351108,0.0022657388487919,1,3,3
28,8,3189,0.0,0.009999999776482582,2.51085379670476,0.21583625667210857,0.002158362518477923,1,3,3
29,8,3397,0.0,0.009999999776482582,2.703492641786579,0.24335609168379704,0.002433560862443645,1,3,3
30,3188,3405,0.0,0.009999999776482582,2.5860172296045776,0.22657388994351108,0.0022657388487919,1,3,3
31,3405,3406,1.0,1.0,1.641864145196148,0.09169487788516399,0.09169487788516399,5,2,10
32,3375,3406,0.0,0.009999999776482582,5.223937452891748,0.6034196361273926,0.006034196226399127,1,6,6
33,9,3188,0.0,0.009999999776482582,2.5860172296045776,0.22657388994351108,0.0022657388487919,1,3,3
34,9,3404,0.0,0.009999999776482582,2.1420095209297685,0.1631442172756812,0.001631442136291238,1,3,3
35,3404,3407,0.4999999701976776,0.5049999952316284,2.642563230637461,0.23465189009106588,0.11849920337708086,5,3,15
36,3187,3189,1.0,1.0,4.288486944412762,0.46978384920182314,0.46978384920182314,5,5,25
37,10,3189,0.0,0.009999999776482582,2.2765235834485793,0.18236051192122563,0.0018236050784515056,1,3,3
38,10,3397,0.0,0.009999999776482582,2.703492641786579,0.24335609168379704,0.002433560862443645,1,3,3
39,11,3187,0.0,0.009999999776482582,4.288486944412762,0.46978384920182314,0.004697838387013358,1,5,5
40,11,12,0.0,0.009999999776482582,2.3746538891781714,0.19637912702545307,0.001963791226360375,1,3,3
41,12,3187,0.0,0.009999999776482582,4.288486944412762,0.46978384920182314,0.004697838387013358,1,5,5
42,13,3187,0.0,0.009999999776482582,4.288486944412762,0.46978384920182314,0.004697838387013358,1,5,5
43,13,14,0.0,0.009999999776482582,2.5094040455775484,0.2156291493682212,0.002156291445485341,1,3,3
