P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,141,686,539,83,31,16,34
2,0,135,669,424,118,84,74,25
3,0,100,625,497,162,56,67,23
4,0,76,592,485,199,105,55,17
5,0,117,604,491,120,88,79,30
