P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,141,561,446,81,23,65,4
2,0,139,589,351,66,43,118,15
3,0,103,509,418,169,39,72,10
4,0,84,579,382,117,61,91,7
5,0,103,512,467,90,55,76,17
