customer_set,budget,metric,baseline,comparison,baseline_minus_stable_mean,relative_reduction,bootstrap_ci_low,bootstrap_ci_high,effect_size_dz,wilcoxon_p,holm_p,significant_0p05
A,0.2,common_global_cvar90_mean,GraphSAGE,Stable-Tail GNN,0.0030842331838176725,0.04276018393208565,-0.0027848574339410766,0.012339695097201902,0.22409277385691867,0.921875,1.0,False
A,0.2,common_global_cvar90_mean,TEG-only,Stable-Tail GNN,0.010714497291820394,0.13433609329261434,-0.0018305218360487535,0.028317012911485414,0.42233419431748276,0.845703125,1.0,False
A,0.2,common_global_cvar90_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.0059667714412717,0.07954511496380719,-0.0006428505410581261,0.016056397926120156,0.3999937305958665,0.193359375,0.580078125,False
A,0.2,common_global_cvar95_mean,GraphSAGE,Stable-Tail GNN,0.008868346650786372,0.08009895784333348,-0.009194298954969234,0.034334369739612326,0.23729356134092225,0.556640625,0.556640625,False
A,0.2,common_global_cvar95_mean,TEG-only,Stable-Tail GNN,0.027882285037333854,0.2149233173512117,-0.00014976145477324558,0.06400190907434525,0.516251600225971,0.10546875,0.2109375,False
A,0.2,common_global_cvar95_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.01836302094001548,0.15275523942914404,0.0025358376617368233,0.039577873254608036,0.5762849191953889,0.037109375,0.111328125,False
A,0.25,common_global_risk_mean,GraphSAGE,Stable-Tail GNN,-0.1690387022972432,-0.05754763517400545,-0.2741938871534825,-0.06162645123333034,-0.920965663753514,0.048828125,0.146484375,False
A,0.25,common_global_risk_mean,TEG-only,Stable-Tail GNN,-0.012360087430207178,-0.003994794074079893,-0.09877327656490158,0.08506113074686254,-0.07887419149714273,0.6953125,0.6953125,False
A,0.25,common_global_risk_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.07207831849161206,0.02267692646986706,-0.02214307222895359,0.15983708252864676,0.4645588639050303,0.130859375,0.26171875,False
A,0.25,common_global_cvar90_mean,GraphSAGE,Stable-Tail GNN,-0.004060349640646069,-0.06248225923210553,-0.006884786817931906,-0.001297671379929887,-0.8412565052317474,0.02734375,0.08203125,False
A,0.25,common_global_cvar90_mean,TEG-only,Stable-Tail GNN,-0.0009561088338335896,-0.014042193764292246,-0.002550240468096106,0.0006254235448985691,-0.3534744617302703,0.193359375,0.38671875,False
A,0.25,common_global_cvar90_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.0011155330879716167,0.015899861953942957,-0.001529441041218177,0.0037986448496334637,0.2413429362689812,0.4921875,0.4921875,False
A,0.25,common_global_cvar95_mean,GraphSAGE,Stable-Tail GNN,-0.0082257672940778,-0.08786029106813761,-0.016087687589567464,-0.0011322390556632266,-0.6387060345145333,0.048828125,0.146484375,False
A,0.25,common_global_cvar95_mean,TEG-only,Stable-Tail GNN,0.0018825536820750652,0.018148316815965126,-0.005182653377519813,0.008957517510321578,0.15662899366719032,0.556640625,0.556640625,False
A,0.25,common_global_cvar95_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.0079611839737337,0.07249948374992124,-0.0006599576848714733,0.016487538185650588,0.5460128578025586,0.10546875,0.2109375,False
A,0.3,common_global_risk_mean,GraphSAGE,Stable-Tail GNN,0.09554530519919084,0.03479426847478715,-0.00963246746609013,0.21246944471843082,0.5006595626129546,0.322265625,0.64453125,False
A,0.3,common_global_risk_mean,TEG-only,Stable-Tail GNN,0.2961157054068867,0.10049479922330112,0.13856129738725742,0.4541875648069416,1.0989127848837468,0.009765625,0.029296875,True
A,0.3,common_global_risk_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.11814772977639976,0.04267403275729298,-0.0625892405574705,0.32325443967601863,0.35562272728361394,0.625,0.64453125,False
A,0.3,common_global_cvar90_mean,GraphSAGE,Stable-Tail GNN,0.0031243134394270005,0.05257514325851512,3.776644913570167e-05,0.00637206690654465,0.5716631733667911,0.130859375,0.26171875,False
A,0.3,common_global_cvar90_mean,TEG-only,Stable-Tail GNN,0.009293853205685366,0.14168492425614831,0.00527566630068041,0.013226752115127065,1.3671119654000796,0.00390625,0.01171875,True
A,0.3,common_global_cvar90_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.004424047003738243,0.07285330837518621,-0.0005102819315233975,0.009814427722902625,0.5020606195448036,0.556640625,0.556640625,False
A,0.3,common_global_cvar95_mean,GraphSAGE,Stable-Tail GNN,0.004222754574203255,0.04864143242348575,0.00033855987729389025,0.008301506012613208,0.626520693911387,0.322265625,0.64453125,False
A,0.3,common_global_cvar95_mean,TEG-only,Stable-Tail GNN,0.0133748961379478,0.13937107162442483,0.006316109327495479,0.020578817581916667,1.0866944019866427,0.00390625,0.01171875,True
A,0.3,common_global_cvar95_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.006753177994234819,0.07558594027308431,-0.0019105845428088756,0.017325522520319367,0.4131510967651984,0.625,0.64453125,False
A,0.35,common_global_risk_mean,GraphSAGE,Stable-Tail GNN,-0.0018037040347056443,-0.0006951810428503057,-0.07848406953293614,0.07687222117824022,-0.013666887382777484,0.921875,1.0,False
A,0.35,common_global_risk_mean,TEG-only,Stable-Tail GNN,0.0421589033401689,0.01597809166959606,-0.06663527314993618,0.188737526714817,0.18818055053706512,0.921875,1.0,False
A,0.35,common_global_risk_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,-0.0363946085368124,-0.014216694894290376,-0.15334669649976174,0.06869676904589961,-0.19399082294656367,0.4921875,1.0,False
A,0.35,common_global_cvar90_mean,GraphSAGE,Stable-Tail GNN,-1.9202186422108412e-05,-0.0003512758034524289,-0.002223760196665487,0.002395779212980273,-0.004837304541574593,0.76953125,1.0,False
A,0.35,common_global_cvar90_mean,TEG-only,Stable-Tail GNN,0.0025724696482465692,0.0449294138862524,-0.0011770002885048406,0.007119699458094912,0.3548089650370301,0.431640625,1.0,False
A,0.35,common_global_cvar90_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.00012753492420714135,0.0023268181907120113,-0.0040146716100758345,0.004574861928273469,0.017261506011166015,0.625,1.0,False
A,0.35,common_global_cvar95_mean,GraphSAGE,Stable-Tail GNN,-0.0002110201890421326,-0.0026411853974245897,-0.0027022311866493694,0.0024467688080327264,-0.0486094498526839,0.625,1.0,False
A,0.35,common_global_cvar95_mean,TEG-only,Stable-Tail GNN,0.00217032393672172,0.026378142792584946,-0.002300034725070453,0.008465518381574355,0.22731764659142492,0.921875,1.0,False
A,0.35,common_global_cvar95_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,-0.00031145899372942847,-0.00390321127100735,-0.0047520470168717875,0.004189442708062181,-0.04103459617851799,0.4921875,1.0,False
A,0.4,common_global_risk_mean,GraphSAGE,Stable-Tail GNN,-0.0018037040347056443,-0.0006951810428503057,-0.07848406953293614,0.07687222117824022,-0.013666887382777484,0.921875,1.0,False
A,0.4,common_global_risk_mean,TEG-only,Stable-Tail GNN,-0.026996059125708172,-0.010506799537999802,-0.08436343441531653,0.037417905150004975,-0.25600051589374506,0.556640625,1.0,False
A,0.4,common_global_risk_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,-0.0363946085368124,-0.014216694894290376,-0.15334669649976174,0.06869676904589961,-0.19399082294656367,0.4921875,1.0,False
A,0.4,common_global_cvar90_mean,GraphSAGE,Stable-Tail GNN,-1.9202186422108412e-05,-0.0003512758034524289,-0.002223760196665487,0.002395779212980273,-0.004837304541574593,0.76953125,1.0,False
A,0.4,common_global_cvar90_mean,TEG-only,Stable-Tail GNN,0.0004121292842614949,0.007480276382624171,-0.002041668534823268,0.0029306528090148947,0.09635780912275577,0.845703125,1.0,False
A,0.4,common_global_cvar90_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.00012753492420714135,0.0023268181907120113,-0.0040146716100758345,0.004574861928273469,0.017261506011166015,0.625,1.0,False
A,0.4,common_global_cvar95_mean,GraphSAGE,Stable-Tail GNN,-0.0002110201890421326,-0.0026411853974245897,-0.0027022311866493694,0.0024467688080327264,-0.0486094498526839,0.625,1.0,False
A,0.4,common_global_cvar95_mean,TEG-only,Stable-Tail GNN,-0.0008683655997341527,-0.01095886137982826,-0.003124006917539682,0.0014977572199492148,-0.2189977718664845,0.556640625,1.0,False
A,0.4,common_global_cvar95_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,-0.00031145899372942847,-0.00390321127100735,-0.0047520470168717875,0.004189442708062181,-0.04103459617851799,0.4921875,1.0,False
B,0.1,common_global_risk_mean,GraphSAGE,Stable-Tail GNN,0.08095174179917466,0.011263714488701122,-0.040236979429487986,0.21039542180581564,0.3803537672703789,0.625,1.0,False
B,0.1,common_global_risk_mean,TEG-only,Stable-Tail GNN,-0.0026453242026727606,-0.0003724050589121941,-0.10321218456215477,0.10117501924269812,-0.015273337518794476,0.921875,1.0,False
B,0.1,common_global_risk_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,-0.08834904084756223,-0.012589551067133263,-0.254129302736216,0.08462996540228684,-0.3060990012067346,0.556640625,1.0,False
B,0.1,common_global_cvar90_mean,GraphSAGE,Stable-Tail GNN,0.0014489097705176867,0.008285041171884009,-0.0021347701588121364,0.005268862545139289,0.22816230019894393,0.6953125,1.0,False
B,0.1,common_global_cvar90_mean,TEG-only,Stable-Tail GNN,-0.00039174061382334926,-0.002263847304344964,-0.003005869824368903,0.0022090559953173083,-0.08661379493284126,0.6953125,1.0,False
B,0.1,common_global_cvar90_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.0008101207784084574,0.004649351073424877,-0.004074696569009969,0.005632832198359807,0.09840661514063692,0.76953125,1.0,False
B,0.1,common_global_cvar95_mean,GraphSAGE,Stable-Tail GNN,0.0026316528017645445,0.0072969798334865605,-0.0016460243157537559,0.007039704377290316,0.35635352815587246,0.431640625,1.0,False
B,0.1,common_global_cvar95_mean,TEG-only,Stable-Tail GNN,-0.0012004316987978714,-0.003364273536618435,-0.006982585141851246,0.00462681113015889,-0.12104915413350671,0.76953125,1.0,False
B,0.1,common_global_cvar95_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,-0.0011751527383231431,-0.003293194600023491,-0.008201962550054332,0.006035722376389243,-0.09678501516414893,0.6953125,1.0,False
B,0.15,common_global_risk_mean,GraphSAGE,Stable-Tail GNN,0.4154632327818491,0.06686796287414028,0.01624760557655238,0.8698661435279719,0.5696878044566617,0.130859375,0.26171875,False
B,0.15,common_global_risk_mean,TEG-only,Stable-Tail GNN,0.00777593082841106,0.0013394074115637203,-0.1961901281446515,0.22011590559640998,0.022396727078220244,1.0,1.0,False
B,0.15,common_global_risk_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.2922766386722227,0.04799286785968821,0.026826861804904702,0.606784952116777,0.5875235906724405,0.083984375,0.251953125,False
B,0.15,common_global_cvar90_mean,GraphSAGE,Stable-Tail GNN,0.010564189815294394,0.06770685424295977,0.0015598742766000872,0.020492650731204494,0.6528401309976456,0.10546875,0.2109375,False
B,0.15,common_global_cvar90_mean,TEG-only,Stable-Tail GNN,0.00012674126746325953,0.0008705300435530682,-0.004100546338658565,0.00433784441349132,0.018022926709306275,1.0,1.0,False
B,0.15,common_global_cvar90_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.010936043913628467,0.06992345616020941,0.0042576023750499755,0.01869169390988179,0.8896704600291248,0.013671875,0.041015625,True
B,0.15,common_global_cvar95_mean,GraphSAGE,Stable-Tail GNN,0.02602475617046408,0.08348772025022895,0.0037330593833268325,0.05078520428380366,0.6434620048114201,0.130859375,0.26171875,False
B,0.15,common_global_cvar95_mean,TEG-only,Stable-Tail GNN,-0.0005691747546242576,-0.0019962243961379198,-0.011494808646772532,0.010729901854620142,-0.03042748715701566,0.76953125,0.76953125,False
B,0.15,common_global_cvar95_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.02593837554079121,0.08323367507535519,0.010406106441994441,0.044914256441691544,0.8715796920985005,0.013671875,0.041015625,True
B,0.2,common_global_risk_mean,GraphSAGE,Stable-Tail GNN,0.03564533874366242,0.007015709120096867,-0.5199641601628691,0.6281789261227774,0.036899804450675894,1.0,1.0,False
B,0.2,common_global_risk_mean,TEG-only,Stable-Tail GNN,0.6007549578935297,0.10640554904755499,0.18520586854717047,1.0325959389721657,0.8297615173585072,0.037109375,0.111328125,False
B,0.2,common_global_risk_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.45491748466283655,0.08271134821583556,0.005516871947279353,0.9570448960083153,0.5744371484340031,0.16015625,0.3203125,False
B,0.2,common_global_cvar90_mean,GraphSAGE,Stable-Tail GNN,0.0032338798403930046,0.024642004272629716,-0.011618966311567206,0.018141827795112614,0.12787718067084955,0.845703125,0.845703125,False
B,0.2,common_global_cvar90_mean,TEG-only,Stable-Tail GNN,0.013229148752165559,0.09367114085899816,0.0034055217214052197,0.023560924322687377,0.7697110881064941,0.048828125,0.146484375,False
B,0.2,common_global_cvar90_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.015517531049853933,0.10812246735714467,0.003694971608773168,0.028261723793049823,0.756948300614787,0.048828125,0.146484375,False
B,0.2,common_global_cvar95_mean,GraphSAGE,Stable-Tail GNN,0.005271265978895203,0.020968369791277135,-0.025478680541498166,0.037874237299799475,0.09823413102162869,0.921875,0.921875,False
B,0.2,common_global_cvar95_mean,TEG-only,Stable-Tail GNN,0.030563344263513797,0.1104632421297546,0.009320743895406025,0.0525811811453391,0.8284041106719569,0.048828125,0.146484375,False
B,0.2,common_global_cvar95_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.03306420655779415,0.11843148862535849,0.006853479399819362,0.06207510754907861,0.7180671710786647,0.048828125,0.146484375,False
B,0.25,common_global_risk_mean,GraphSAGE,Stable-Tail GNN,0.170211579763704,0.03892169833620552,-0.09710647068953208,0.5784084243842812,0.27963722882945546,0.6953125,0.75,False
B,0.25,common_global_risk_mean,TEG-only,Stable-Tail GNN,0.09164848971364972,0.02134031946145086,-0.00714201005036932,0.1797679798965409,0.5833177668574038,0.10546875,0.31640625,False
B,0.25,common_global_risk_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.2192095020821478,0.04957048821792795,-0.1087981510356904,0.6833890748824171,0.31827848117694285,0.375,0.75,False
B,0.25,common_global_cvar90_mean,GraphSAGE,Stable-Tail GNN,0.005499817747762875,0.04952779848614759,-0.0032539728131762225,0.01940789186796691,0.2671470590499321,1.0,1.0,False
B,0.25,common_global_cvar90_mean,TEG-only,Stable-Tail GNN,0.002535363651322492,0.023458079679450853,-0.0004427311500436877,0.005589390010478174,0.4942620855355402,0.232421875,0.697265625,False
B,0.25,common_global_cvar90_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.007194110523916608,0.06381187970449656,-0.004381693050190085,0.024183538049215116,0.28703955441594436,0.625,1.0,False
B,0.25,common_global_cvar95_mean,GraphSAGE,Stable-Tail GNN,0.010821619201062001,0.05098279546166811,-0.006236114509239489,0.03574641050284052,0.28939690023344394,0.845703125,0.86328125,False
B,0.25,common_global_cvar95_mean,TEG-only,Stable-Tail GNN,0.006592816438742555,0.03169144660012923,0.00026725404930350147,0.012462492135159106,0.6367474696214624,0.10546875,0.31640625,False
B,0.25,common_global_cvar95_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.014802880884107356,0.06845532601042421,-0.005919678407836418,0.043622782786328904,0.3431560945814422,0.431640625,0.86328125,False
B,0.3,common_global_risk_mean,GraphSAGE,Stable-Tail GNN,0.03065359997807753,0.007536826722699297,-0.2390589230438462,0.25891963777627464,0.07163483705794506,0.431640625,0.64453125,False
B,0.3,common_global_risk_mean,TEG-only,Stable-Tail GNN,0.20244818942057044,0.04775881080582561,0.028604441138981116,0.4428224374992361,0.5689786300556292,0.048828125,0.146484375,False
B,0.3,common_global_risk_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.12263443328989805,0.029485408046494258,-0.10293335877207083,0.35526833758378257,0.31647537300138684,0.322265625,0.64453125,False
B,0.3,common_global_cvar90_mean,GraphSAGE,Stable-Tail GNN,0.0010826714653869112,0.010821384155932163,-0.009066593963990469,0.009999282445452937,0.06603276858992319,0.556640625,1.0,False
B,0.3,common_global_cvar90_mean,TEG-only,Stable-Tail GNN,0.00649207148486704,0.06156034553823907,0.0006493938965526198,0.01479284412119073,0.5273831625299396,0.10546875,0.31640625,False
B,0.3,common_global_cvar90_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.0034777896438594746,0.03394807740605789,-0.004390975584923553,0.012627790401490962,0.2422812457476408,0.625,1.0,False
B,0.3,common_global_cvar95_mean,GraphSAGE,Stable-Tail GNN,0.0034633651647730996,0.018096574162981677,-0.018404820093186815,0.02564902605889998,0.09221287989794977,0.6953125,0.6953125,False
B,0.3,common_global_cvar95_mean,TEG-only,Stable-Tail GNN,0.016035949143940124,0.07862495718241592,0.0017146240837223373,0.037514444501977884,0.5038804145193897,0.064453125,0.193359375,False
B,0.3,common_global_cvar95_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.012925980398424183,0.06435799576614255,-0.0026162502548288356,0.03081874960899242,0.45496834206849796,0.193359375,0.38671875,False
B,0.35,common_global_risk_mean,GraphSAGE,Stable-Tail GNN,0.27663259195832085,0.0742706730509342,0.05038303921747316,0.5263149299021321,0.6838620920391006,0.193359375,0.38671875,False
B,0.35,common_global_risk_mean,TEG-only,Stable-Tail GNN,0.30078425663838665,0.08023467963845288,0.035108623185609325,0.6076808612005825,0.6119045155424334,0.10546875,0.31640625,False
B,0.35,common_global_risk_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.1722876341864064,0.04758920063303377,-0.024151139605867726,0.39599898273441764,0.4774478240217222,0.193359375,0.38671875,False
B,0.35,common_global_cvar90_mean,GraphSAGE,Stable-Tail GNN,0.011325879149622091,0.13119042471322187,0.0039979496713961156,0.019119518195513958,0.8675877038393652,0.048828125,0.146484375,False
B,0.35,common_global_cvar90_mean,TEG-only,Stable-Tail GNN,0.012035634864839438,0.13827490269427212,0.0018283923493325055,0.023734830416934145,0.643628746341594,0.130859375,0.26171875,False
B,0.35,common_global_cvar90_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.005276044223527282,0.06571908675723653,-0.002200688062090942,0.013903099918841512,0.38390572580541815,0.232421875,0.26171875,False
B,0.35,common_global_cvar95_mean,GraphSAGE,Stable-Tail GNN,0.018733880173506304,0.11485850508047267,-0.006954033706480285,0.04730753181085288,0.40171288639266955,0.322265625,0.966796875,False
B,0.35,common_global_cvar95_mean,TEG-only,Stable-Tail GNN,0.013471633589863016,0.08534899269474067,-0.010306207090068221,0.03930455740679462,0.3152981256629373,0.4921875,0.984375,False
B,0.35,common_global_cvar95_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.004018455891845655,0.027080630781068735,-0.01713939903675242,0.025275829735124048,0.11072891500608761,1.0,1.0,False
B,0.4,common_global_risk_mean,GraphSAGE,Stable-Tail GNN,0.07004205530847699,0.02014942917654172,-0.06281654057126278,0.2482635200736656,0.26872898983937743,0.6953125,1.0,False
B,0.4,common_global_risk_mean,TEG-only,Stable-Tail GNN,-0.0844015943039019,-0.025409253041376645,-0.1833368602548551,0.0107538950237911,-0.5089389752779426,0.232421875,0.697265625,False
B,0.4,common_global_risk_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,0.03229058446207156,0.00939122171581778,-0.10142869198300129,0.2007190152928874,0.12466366578925439,1.0,1.0,False
B,0.4,common_global_cvar90_mean,GraphSAGE,Stable-Tail GNN,0.004070656063869904,0.05234199962923989,-0.0007360236690591126,0.01067493938832305,0.42017738324667264,0.4921875,0.984375,False
B,0.4,common_global_cvar90_mean,TEG-only,Stable-Tail GNN,-0.0023421351630352944,-0.032822519881258186,-0.0055743384595370845,0.0006644876817875655,-0.43655982291657014,0.322265625,0.966796875,False
B,0.4,common_global_cvar90_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,4.230674863404949e-06,5.74009377503261e-05,-0.004551690594059169,0.004573919483340326,0.0005475897536680958,1.0,1.0,False
B,0.4,common_global_cvar95_mean,GraphSAGE,Stable-Tail GNN,-0.002747758104666398,-0.019923236992156694,-0.018971306801046736,0.01604620383717062,-0.09295906690749796,0.6953125,0.6953125,False
B,0.4,common_global_cvar95_mean,TEG-only,Stable-Tail GNN,-0.023885618339883237,-0.20453624478788912,-0.038637425695325994,-0.007885925104050385,-0.9196483960222199,0.02734375,0.08203125,False
B,0.4,common_global_cvar95_mean,Stable-Tail w/o Tail Loss,Stable-Tail GNN,-0.011413426955023868,-0.08830396226095598,-0.03147896092348504,0.01134209297325314,-0.31336970756425186,0.275390625,0.55078125,False
