model,model_seed,customer_set,budget,selected_beta,cost_increase,common_global_risk_mean,common_global_cvar90_mean,common_global_cvar95_mean,common_max_edge_risk_mean,common_high_risk_edge_hits_mean,common_max_vehicle_risk_mean,common_max_vehicle_cvar90_mean,common_edge_burden_gini_used_mean,common_top10_burden_share_mean,load_global_risk_mean,load_cvar90_mean,load_cvar95_mean,load_max_vehicle_risk_mean,load_edge_burden_gini_used_mean,load_top10_burden_share_mean
GAT,0,B,0.35,2.0,0.34397127450034176,3.7877833731548156,0.08630023555549192,0.14861384263780128,0.3827622739922709,35.5,1.2288561031462781,0.13972203743395417,0.7974309087134329,0.7888288388334135,1.7788501186305734,0.04479472039790706,0.07814873269019738,0.6094840144131628,0.8157816668974525,0.7750866945055683
GAT,0,B,0.4,2.0,0.34397127450034176,3.7877833731548156,0.08630023555549192,0.14861384263780128,0.3827622739922709,35.5,1.2288561031462781,0.13972203743395417,0.7974309087134329,0.7888288388334135,1.7788501186305734,0.04479472039790706,0.07814873269019738,0.6094840144131628,0.8157816668974525,0.7750866945055683
GAT,1,A,0.1,0.5,0.0939724504623957,5.074443169922972,0.14811661036788584,0.2820662217385899,0.7102145822498567,39.7,1.7592878766913738,0.262194642281819,0.8311284821312528,0.8503391683786852,2.667827059210324,0.08407846584899967,0.15546664292680062,0.9741828832526181,0.864422836934339,0.8592626418088992
GAT,1,A,0.15,0.5,0.0939724504623957,5.074443169922972,0.14811661036788584,0.2820662217385899,0.7102145822498567,39.7,1.7592878766913738,0.262194642281819,0.8311284821312528,0.8503391683786852,2.667827059210324,0.08407846584899967,0.15546664292680062,0.9741828832526181,0.864422836934339,0.8592626418088992
GAT,1,A,0.2,1.0,0.1522769328985052,3.496432216913825,0.07509637062994245,0.14153599265711855,0.42060948287323735,38.1,1.1013946927832277,0.1313707329055804,0.7849361216281603,0.787934798763712,1.814565206698734,0.053486620759551115,0.08418529333433146,0.6354444159349509,0.8301857200636056,0.8051196328231726
GAT,1,A,0.25,2.0,0.23921355914043313,3.005591637684951,0.06748678466946834,0.09257285432611997,0.36411803959187133,33.6,0.9534411493366808,0.11106506515787591,0.7594968703738667,0.7539073632416872,1.4897566079878548,0.04176333024640595,0.06831825016934537,0.4938996081296628,0.8094068528590037,0.7733595201711256
GAT,1,A,0.3,2.0,0.23921355914043313,3.005591637684951,0.06748678466946834,0.09257285432611997,0.36411803959187133,33.6,0.9534411493366808,0.11106506515787591,0.7594968703738667,0.7539073632416872,1.4897566079878548,0.04176333024640595,0.06831825016934537,0.4938996081296628,0.8094068528590037,0.7733595201711256
GAT,1,A,0.35,2.0,0.23921355914043313,3.005591637684951,0.06748678466946834,0.09257285432611997,0.36411803959187133,33.6,0.9534411493366808,0.11106506515787591,0.7594968703738667,0.7539073632416872,1.4897566079878548,0.04176333024640595,0.06831825016934537,0.4938996081296628,0.8094068528590037,0.7733595201711256
GAT,1,A,0.4,2.0,0.23921355914043313,3.005591637684951,0.06748678466946834,0.09257285432611997,0.36411803959187133,33.6,0.9534411493366808,0.11106506515787591,0.7594968703738667,0.7539073632416872,1.4897566079878548,0.04176333024640595,0.06831825016934537,0.4938996081296628,0.8094068528590037,0.7733595201711256
GAT,1,B,0.1,0.25,0.055007435728250245,7.1742352488032095,0.17390726420351038,0.360236071647256,0.8193895363682581,44.8,2.226778081500611,0.34777090038561886,0.8510256207717657,0.8808610890393,3.4837455643980504,0.10639277939581737,0.18965305094304835,1.200980306637679,0.8745812849714332,0.8787810224709854
GAT,1,B,0.15,0.5,0.10583757222964012,5.992072385691978,0.15074231765869733,0.2958348190568305,0.574876881176095,40.9,1.753397794497424,0.269241806607572,0.8381612226525025,0.8595102175764321,3.169562013933004,0.09500397616289905,0.17084608773270377,0.9567067211128372,0.8729027141177881,0.8728538010500018
GAT,1,B,0.2,1.0,0.17943263325143738,5.257683750252617,0.1379669385506008,0.2605944268293355,0.5477088083769658,39.8,1.6704075087349186,0.23697226021563914,0.8322985728083829,0.8447631166385496,2.5748423014383848,0.0741972926987338,0.13401303628345768,0.8398622401018321,0.8562383685327507,0.84471291316771
GAT,1,B,0.25,1.0,0.17943263325143738,5.257683750252617,0.1379669385506008,0.2605944268293355,0.5477088083769658,39.8,1.6704075087349186,0.23697226021563914,0.8322985728083829,0.8447631166385496,2.5748423014383848,0.0741972926987338,0.13401303628345768,0.8398622401018321,0.8562383685327507,0.84471291316771
GAT,1,B,0.3,2.0,0.2863219897506978,4.215427361857918,0.09917432791610273,0.21288493293960303,0.5477088083769658,35.6,1.5786791490676768,0.18732640124796232,0.8171897651171497,0.814950300215696,2.241721241352001,0.06150392126735985,0.11405446377508817,0.8740909928205184,0.8579773919648985,0.8353723612365623
GAT,1,B,0.35,2.0,0.2863219897506978,4.215427361857918,0.09917432791610273,0.21288493293960303,0.5477088083769658,35.6,1.5786791490676768,0.18732640124796232,0.8171897651171497,0.814950300215696,2.241721241352001,0.06150392126735985,0.11405446377508817,0.8740909928205184,0.8579773919648985,0.8353723612365623
GAT,1,B,0.4,2.0,0.2863219897506978,4.215427361857918,0.09917432791610273,0.21288493293960303,0.5477088083769658,35.6,1.5786791490676768,0.18732640124796232,0.8171897651171497,0.814950300215696,2.241721241352001,0.06150392126735985,0.11405446377508817,0.8740909928205184,0.8579773919648985,0.8353723612365623
GAT,2,A,0.1,0.25,0.06341155744689733,5.8835042562238336,0.1737809768329134,0.34045872315011827,0.8334444847968634,40.4,1.762409010756275,0.29530321926549064,0.8491778161286738,0.8723510587194333,3.209072702858779,0.1071769560028514,0.20219823745282328,1.1212414522300338,0.8789337061825027,0.8823186557103581
GAT,2,A,0.15,0.5,0.1096101816349154,4.6147064521757795,0.12971176117539,0.25421268680782133,0.8277282419690108,37.4,1.4445529208266414,0.23113901084926597,0.8266874687705617,0.841027284586497,2.393072464185274,0.07584587544391,0.13378435448582665,0.9362168235713335,0.8585030966954654,0.8514563515117579
GAT,2,A,0.2,1.0,0.18052704916138387,3.3980505128302516,0.08170545906838877,0.13695122988505135,0.36132128200790187,35.0,1.0355773604299712,0.12980871948658904,0.7804662478756028,0.7813236909464084,1.6959144073933625,0.049185322685531975,0.08218809586433545,0.5717961016046028,0.821548437210077,0.791595535027776
GAT,2,A,0.25,1.0,0.18052704916138387,3.3980505128302516,0.08170545906838877,0.13695122988505135,0.36132128200790187,35.0,1.0355773604299712,0.12980871948658904,0.7804662478756028,0.7813236909464084,1.6959144073933625,0.049185322685531975,0.08218809586433545,0.5717961016046028,0.821548437210077,0.791595535027776
GAT,2,A,0.3,2.0,0.2928017761647694,2.769292381304152,0.06306846144563008,0.08775045498306569,0.36411803959187133,32.4,0.9361581791092437,0.1118783284929927,0.7458996232136484,0.7334030681898105,1.439232388073448,0.03874426514185553,0.07033693363952859,0.5518595691851239,0.8001893209117876,0.7551902226555602
GAT,2,A,0.35,2.0,0.2928017761647694,2.769292381304152,0.06306846144563008,0.08775045498306569,0.36411803959187133,32.4,0.9361581791092437,0.1118783284929927,0.7458996232136484,0.7334030681898105,1.439232388073448,0.03874426514185553,0.07033693363952859,0.5518595691851239,0.8001893209117876,0.7551902226555602
GAT,2,A,0.4,2.0,0.2928017761647694,2.769292381304152,0.06306846144563008,0.08775045498306569,0.36411803959187133,32.4,0.9361581791092437,0.1118783284929927,0.7458996232136484,0.7334030681898105,1.439232388073448,0.03874426514185553,0.07033693363952859,0.5518595691851239,0.8001893209117876,0.7551902226555602
GAT,2,B,0.1,0.25,0.06545043904115123,7.392610054583271,0.17901873296192727,0.36928125620350744,0.8193895363682581,44.8,2.381739708431811,0.3430668074012254,0.8536862348029706,0.8846628269930111,3.4377371972596835,0.10343778186414469,0.18450905302479273,1.1113143545850754,0.8721459989159858,0.8764122236451245
GAT,2,B,0.15,0.5,0.12475341919721088,6.470127719969139,0.15846149671789023,0.32241646381416067,0.6952182735930496,43.7,2.0217958138525396,0.3087172848513723,0.8438253103266465,0.8674500923259698,3.1188417128568107,0.09302316238220287,0.1678599576332448,1.0615640778607651,0.8686651433540449,0.8648445251656096
GAT,2,B,0.2,0.5,0.12475341919721088,6.470127719969139,0.15846149671789023,0.32241646381416067,0.6952182735930496,43.7,2.0217958138525396,0.3087172848513723,0.8438253103266465,0.8674500923259698,3.1188417128568107,0.09302316238220287,0.1678599576332448,1.0615640778607651,0.8686651433540449,0.8648445251656096
GAT,2,B,0.25,1.0,0.21494987576741373,5.099189939497843,0.13688173363233105,0.25328690543558247,0.5477088083769658,38.7,1.673222764878537,0.25010708581181174,0.832511426769685,0.8426245929135071,2.4564636294381907,0.07085720282294325,0.12874546044697252,0.8799340886048798,0.8584576296171086,0.8418066402607959
GAT,2,B,0.3,1.0,0.21494987576741373,5.099189939497843,0.13688173363233105,0.25328690543558247,0.5477088083769658,38.7,1.673222764878537,0.25010708581181174,0.832511426769685,0.8426245929135071,2.4564636294381907,0.07085720282294325,0.12874546044697252,0.8799340886048798,0.8584576296171086,0.8418066402607959
GAT,2,B,0.35,1.0,0.21494987576741373,5.099189939497843,0.13688173363233105,0.25328690543558247,0.5477088083769658,38.7,1.673222764878537,0.25010708581181174,0.832511426769685,0.8426245929135071,2.4564636294381907,0.07085720282294325,0.12874546044697252,0.8799340886048798,0.8584576296171086,0.8418066402607959
GAT,2,B,0.4,2.0,0.3577735510555524,4.210341280798316,0.10015329325289753,0.19480686488530283,0.3532532717934158,37.7,1.2598641167191635,0.15499802026438642,0.8127088113471235,0.8108681132057717,1.945928707063251,0.05077650773717011,0.09368419798750084,0.6174248463540384,0.8223680393671312,0.7899348150009262
GAT,3,A,0.1,0.25,0.05813735245574431,6.196649678230696,0.18302371570538006,0.36015141410948565,0.8357309819280043,40.0,1.9618766704989081,0.33606030133813874,0.849525648102708,0.8776639478744075,3.636408967859085,0.1253026832958108,0.23044910652901668,1.332956772092372,0.8895479629737764,0.9001240975133875
GAT,3,A,0.15,0.5,0.10393342112005535,4.547667744326017,0.12730227108126793,0.2523024445015536,0.8277282419690108,37.5,1.359085186748085,0.25947455709635076,0.8282400959823585,0.8420266464395306,2.503693190328783,0.078888885324604,0.1430272927300032,0.8737426460040542,0.8660957876196784,0.859256260986181
GAT,3,A,0.2,1.0,0.17490064410031522,3.3957372053782846,0.08313235833950278,0.12718652121515384,0.4562807285505054,33.5,1.0141958942286786,0.14227080033307987,0.7828224740780151,0.7821999739757104,1.7293131676685651,0.050760041419037304,0.08328902197700674,0.6204287918802391,0.8314142465991707,0.8037399093920982
GAT,3,A,0.25,1.0,0.17490064410031522,3.3957372053782846,0.08313235833950278,0.12718652121515384,0.4562807285505054,33.5,1.0141958942286786,0.14227080033307987,0.7828224740780151,0.7821999739757104,1.7293131676685651,0.050760041419037304,0.08328902197700674,0.6204287918802391,0.8314142465991707,0.8037399093920982
GAT,3,A,0.3,2.0,0.27076866014026024,2.5308832298421153,0.05628129098798703,0.08151500818146122,0.36551641838385607,31.7,0.805610554737681,0.08812820079403454,0.7277188890980973,0.7076830551034705,1.3353945293742937,0.03479611906039925,0.061845694623630196,0.47749333934645166,0.7903312200630184,0.7381814290581499
GAT,3,A,0.35,2.0,0.27076866014026024,2.5308832298421153,0.05628129098798703,0.08151500818146122,0.36551641838385607,31.7,0.805610554737681,0.08812820079403454,0.7277188890980973,0.7076830551034705,1.3353945293742937,0.03479611906039925,0.061845694623630196,0.47749333934645166,0.7903312200630184,0.7381814290581499
GAT,3,A,0.4,2.0,0.27076866014026024,2.5308832298421153,0.05628129098798703,0.08151500818146122,0.36551641838385607,31.7,0.805610554737681,0.08812820079403454,0.7277188890980973,0.7076830551034705,1.3353945293742937,0.03479611906039925,0.061845694623630196,0.47749333934645166,0.7903312200630184,0.7381814290581499
GAT,3,B,0.1,0.25,0.06305627559300434,7.229115498470899,0.176431321222681,0.365546267640663,0.8193895363682581,44.3,2.3349865841908652,0.34502428886233505,0.8507958185545144,0.8818120975375787,3.440956213677181,0.10250357247637623,0.18449843551304196,1.1619688039289464,0.8695202980469435,0.8756999843746336
GAT,3,B,0.15,0.5,0.12220025344413213,6.115560273869012,0.15373025105278765,0.30910810528184307,0.6292130267743536,42.7,1.9521138679755403,0.29186518293723596,0.8409954988063546,0.8644145990917137,3.0093501647741165,0.09048758992479988,0.16084440625694943,1.0733413605474111,0.8645475128395541,0.8623149584094467
GAT,3,B,0.2,0.5,0.12220025344413213,6.115560273869012,0.15373025105278765,0.30910810528184307,0.6292130267743536,42.7,1.9521138679755403,0.29186518293723596,0.8409954988063546,0.8644145990917137,3.0093501647741165,0.09048758992479988,0.16084440625694943,1.0733413605474111,0.8645475128395541,0.8623149584094467
GAT,3,B,0.25,1.0,0.21114393984129554,4.6382137482556045,0.11932182927412582,0.2333293781666514,0.5477088083769658,37.8,1.3048512804173467,0.1603201441841136,0.822092436570778,0.8266505049794948,2.301305203709705,0.06477156259138607,0.11801130953856775,0.772035365475094,0.8502267472033237,0.8312955545428272
GAT,3,B,0.3,1.0,0.21114393984129554,4.6382137482556045,0.11932182927412582,0.2333293781666514,0.5477088083769658,37.8,1.3048512804173467,0.1603201441841136,0.822092436570778,0.8266505049794948,2.301305203709705,0.06477156259138607,0.11801130953856775,0.772035365475094,0.8502267472033237,0.8312955545428272
GAT,3,B,0.35,2.0,0.33622683181938834,3.2196761907355254,0.07167461115104679,0.10374714869191907,0.3760177805974585,33.6,1.0679840958434867,0.1249027049514011,0.7712062957995942,0.7549840098144915,1.4987759587039868,0.036023547920095995,0.05844389031979282,0.5617671611976618,0.7951401564850965,0.7472089727836597
GAT,3,B,0.4,2.0,0.33622683181938834,3.2196761907355254,0.07167461115104679,0.10374714869191907,0.3760177805974585,33.6,1.0679840958434867,0.1249027049514011,0.7712062957995942,0.7549840098144915,1.4987759587039868,0.036023547920095995,0.05844389031979282,0.5617671611976618,0.7951401564850965,0.7472089727836597
GAT,4,A,0.1,0.25,0.05924145919500698,6.501400269039655,0.19062777931893435,0.38328213938213457,0.8334444847968634,41.0,1.9713410535733478,0.3128103159387129,0.8546807295884025,0.8828212869785457,3.3466460085278578,0.11236656696389109,0.2152776219573039,1.1965451216399283,0.8874066568367432,0.8939732358202805
GAT,4,A,0.15,0.5,0.11936655262052996,4.919165700448383,0.14216440863212937,0.2642508207787396,0.8243927597287095,40.0,1.5187431697627352,0.2675543525489523,0.8299080089387523,0.8467029132272967,2.38615699184557,0.07421681561938795,0.13323275232715662,0.8107247953543866,0.8553700068769075,0.8441811608103734
GAT,4,A,0.2,1.0,0.19128708360504895,3.0942413989676965,0.07105070516384743,0.10289257494434143,0.3627196607998866,33.3,0.9919659925659847,0.12098548602807169,0.7642226958744524,0.7629667555678881,1.6330643272527066,0.0460506269654451,0.07583839416039741,0.5705464335233119,0.8128771549320983,0.779925330694274
GAT,4,A,0.25,1.0,0.19128708360504895,3.0942413989676965,0.07105070516384743,0.10289257494434143,0.3627196607998866,33.3,0.9919659925659847,0.12098548602807169,0.7642226958744524,0.7629667555678881,1.6330643272527066,0.0460506269654451,0.07583839416039741,0.5705464335233119,0.8128771549320983,0.779925330694274
GAT,4,A,0.3,1.0,0.19128708360504895,3.0942413989676965,0.07105070516384743,0.10289257494434143,0.3627196607998866,33.3,0.9919659925659847,0.12098548602807169,0.7642226958744524,0.7629667555678881,1.6330643272527066,0.0460506269654451,0.07583839416039741,0.5705464335233119,0.8128771549320983,0.779925330694274
GAT,4,A,0.35,2.0,0.3097618133037944,2.573605362988281,0.05635893113958871,0.08105805203514485,0.32975860855952466,32.5,0.8433986353407523,0.09004344736490535,0.7318958158453029,0.7142227623571744,1.3154324117637337,0.034380447284417984,0.06148650113642805,0.47757876489536616,0.7861278883665787,0.7380847869825407
GAT,4,A,0.4,2.0,0.3097618133037944,2.573605362988281,0.05635893113958871,0.08105805203514485,0.32975860855952466,32.5,0.8433986353407523,0.09004344736490535,0.7318958158453029,0.7142227623571744,1.3154324117637337,0.034380447284417984,0.06148650113642805,0.47757876489536616,0.7861278883665787,0.7380847869825407
GAT,4,B,0.1,0.25,0.05496621541364491,7.225283833614078,0.17520978847504962,0.3643157043780151,0.8193895363682581,45.0,2.4716647394618194,0.3877772832810556,0.85120277811531,0.8828405948918816,3.597935015140331,0.11057258481559765,0.18953042798120195,1.1941493322806276,0.872102835483797,0.8831602375140015
GAT,4,B,0.15,0.5,0.11473931059760203,6.3457614550927595,0.1638005805007561,0.32339571568288344,0.8193895363682581,43.2,2.016188656530316,0.33154452093972386,0.8476495175285509,0.8703330691386892,3.2881678690360836,0.10037620602966948,0.1806467554129665,1.1096592971329433,0.8731113665938066,0.8729251132996911
GAT,4,B,0.2,1.0,0.19999796376174647,5.262712306078337,0.14258988999929165,0.26707546828104156,0.8193895363682581,40.5,1.5271769677343496,0.2318475598905168,0.8328941231928951,0.8465612116707705,2.7282492942886436,0.07921941028864962,0.14823952088012984,0.8735882299389545,0.8675569196983887,0.8586190397805773
GAT,4,B,0.25,1.0,0.19999796376174647,5.262712306078337,0.14258988999929165,0.26707546828104156,0.8193895363682581,40.5,1.5271769677343496,0.2318475598905168,0.8328941231928951,0.8465612116707705,2.7282492942886436,0.07921941028864962,0.14823952088012984,0.8735882299389545,0.8675569196983887,0.8586190397805773
GAT,4,B,0.3,1.0,0.19999796376174647,5.262712306078337,0.14258988999929165,0.26707546828104156,0.8193895363682581,40.5,1.5271769677343496,0.2318475598905168,0.8328941231928951,0.8465612116707705,2.7282492942886436,0.07921941028864962,0.14823952088012984,0.8735882299389545,0.8675569196983887,0.8586190397805773
GAT,4,B,0.35,2.0,0.34542677856927106,4.734019378368428,0.12206745012950024,0.2277781504028583,0.8193895363682581,37.8,1.6282840718156006,0.22356947006564987,0.8277575362186201,0.8325900272372045,2.4943789143791686,0.07199233272398077,0.1306018053215859,0.9195907154597702,0.8664134590454241,0.8522241532857899
GAT,4,B,0.4,2.0,0.34542677856927106,4.734019378368428,0.12206745012950024,0.2277781504028583,0.8193895363682581,37.8,1.6282840718156006,0.22356947006564987,0.8277575362186201,0.8325900272372045,2.4943789143791686,0.07199233272398077,0.1306018053215859,0.9195907154597702,0.8664134590454241,0.8522241532857899
GAT,5,A,0.1,0.25,0.06210259057030628,5.4581163833610535,0.16263510396346387,0.3145922019135734,0.8323012362312928,39.1,1.6228742916386376,0.2985147225863874,0.8404550963168816,0.8621860260437856,2.793848678372192,0.09232690441145344,0.1728367477407349,1.0463219413840306,0.8747461010463713,0.8718506343463496
GAT,5,A,0.15,0.5,0.10893647844860287,4.6821041008615705,0.12939209884472375,0.25036802528741553,0.8277282419690108,38.6,1.3813950094197165,0.28907019321715743,0.8263532917671291,0.8403630605798389,2.326098349948021,0.07339740272463467,0.13165508272496734,0.8346360346249423,0.8593576027522702,0.8493553148917744
GAT,5,A,0.2,1.0,0.18626909982255557,3.1214247945327647,0.0731364005134655,0.09806788341720189,0.41089857346718067,32.8,1.1246233198755415,0.13641914565925947,0.7717108725526526,0.7667538459378973,1.6860600084282147,0.0499193041392767,0.08076978679045548,0.6782406059365691,0.8317399398325233,0.8035225531346294
GAT,5,A,0.25,1.0,0.18626909982255557,3.1214247945327647,0.0731364005134655,0.09806788341720189,0.41089857346718067,32.8,1.1246233198755415,0.13641914565925947,0.7717108725526526,0.7667538459378973,1.6860600084282147,0.0499193041392767,0.08076978679045548,0.6782406059365691,0.8317399398325233,0.8035225531346294
GAT,5,A,0.3,1.0,0.18626909982255557,3.1214247945327647,0.0731364005134655,0.09806788341720189,0.41089857346718067,32.8,1.1246233198755415,0.13641914565925947,0.7717108725526526,0.7667538459378973,1.6860600084282147,0.0499193041392767,0.08076978679045548,0.6782406059365691,0.8317399398325233,0.8035225531346294
GAT,5,A,0.35,2.0,0.30692316044520257,2.7321017187563057,0.05864849764589114,0.08456305007063045,0.32975860855952466,34.7,0.9817567241391508,0.11426074998199817,0.7469964447805625,0.7322269748772634,1.3481204748480193,0.035572366686403234,0.05896007102203991,0.5375346102216134,0.7934924878631595,0.7452957192683453
GAT,5,A,0.4,2.0,0.30692316044520257,2.7321017187563057,0.05864849764589114,0.08456305007063045,0.32975860855952466,34.7,0.9817567241391508,0.11426074998199817,0.7469964447805625,0.7322269748772634,1.3481204748480193,0.035572366686403234,0.05896007102203991,0.5375346102216134,0.7934924878631595,0.7452957192683453
GAT,5,B,0.1,0.25,0.06534499297540969,7.073414170419345,0.17109445515625654,0.3568501906281131,0.8193895363682581,45.1,2.0420033081060507,0.3245093322939132,0.8502207473316599,0.8781129321579757,3.652196719714574,0.1131488278852582,0.19843924021891715,1.13321519213365,0.8807344312143188,0.8869778230571781
GAT,5,B,0.15,0.5,0.12815664971888044,6.194835431930008,0.1500407515755406,0.30349551989367957,0.6020449539752244,43.1,1.9169682181963612,0.3196179995481391,0.8398590766146162,0.8626503371839472,3.095932392043406,0.0919324290765204,0.16209346562526922,1.0093567806341912,0.8675335925523955,0.864231243881657
GAT,5,B,0.2,0.5,0.12815664971888044,6.194835431930008,0.1500407515755406,0.30349551989367957,0.6020449539752244,43.1,1.9169682181963612,0.3196179995481391,0.8398590766146162,0.8626503371839472,3.095932392043406,0.0919324290765204,0.16209346562526922,1.0093567806341912,0.8675335925523955,0.864231243881657
GAT,5,B,0.25,1.0,0.2196400475009035,5.015451688286302,0.12876285783837405,0.24410517391301362,0.5477088083769658,40.1,1.657807590992461,0.26837090803304453,0.8254075628738928,0.834893155662367,2.5139458371586816,0.07187277602895276,0.13061152580036509,0.816968342607006,0.8557207032781807,0.8390331237334492
GAT,5,B,0.3,1.0,0.2196400475009035,5.015451688286302,0.12876285783837405,0.24410517391301362,0.5477088083769658,40.1,1.657807590992461,0.26837090803304453,0.8254075628738928,0.834893155662367,2.5139458371586816,0.07187277602895276,0.13061152580036509,0.816968342607006,0.8557207032781807,0.8390331237334492
GAT,5,B,0.35,1.0,0.2196400475009035,5.015451688286302,0.12876285783837405,0.24410517391301362,0.5477088083769658,40.1,1.657807590992461,0.26837090803304453,0.8254075628738928,0.834893155662367,2.5139458371586816,0.07187277602895276,0.13061152580036509,0.816968342607006,0.8557207032781807,0.8390331237334492
GAT,5,B,0.4,2.0,0.3531595709700998,3.749581731810074,0.0798942021170433,0.16632653921030263,0.37969440045478986,37.0,1.1851463140632728,0.13127070041825858,0.7948365984342883,0.7859851938908611,1.9218540029270912,0.05071093353717711,0.0916289835942381,0.6876937507317599,0.8320648520924184,0.8015980968751588
GAT,6,A,0.1,0.25,0.06943550541265092,5.455383426712357,0.16129683635748224,0.3101682971128732,0.8311579876657224,39.7,1.7472709526199197,0.3097463816956786,0.8374502512561746,0.8615751117038808,3.0939516714228263,0.10390438252767056,0.1944782424371394,1.1964924734137077,0.8854152347009812,0.8885210117464049
GAT,6,A,0.15,0.5,0.12127477992620435,4.246050298762102,0.11485755731039275,0.20600932769065355,0.8277282419690108,36.5,1.4876615573752485,0.2407303411826635,0.815001010498549,0.8263952973651039,2.32618413665065,0.07247106022866534,0.11952267998508588,0.9492170677854755,0.8581118113777574,0.8462454225042795
GAT,6,A,0.2,1.0,0.19141044404645588,2.9390839915837,0.06797273656724104,0.09193095188017741,0.36132128200790187,32.6,0.883348286443845,0.09608652460906666,0.7561472219039022,0.7493344788894294,1.4337777423239757,0.03913711864518501,0.06737653545351556,0.5352387363041233,0.7975178607221791,0.7547929345506683
GAT,6,A,0.25,1.0,0.19141044404645588,2.9390839915837,0.06797273656724104,0.09193095188017741,0.36132128200790187,32.6,0.883348286443845,0.09608652460906666,0.7561472219039022,0.7493344788894294,1.4337777423239757,0.03913711864518501,0.06737653545351556,0.5352387363041233,0.7975178607221791,0.7547929345506683
