model,model_seed,customer_set,max_budget,common_risk_aubrc,cvar90_aubrc,cvar95_aubrc,load_risk_aubrc,load_cvar90_aubrc,load_cvar95_aubrc,max_vehicle_risk_aubrc,max_vehicle_cvar90_aubrc
GCN,1,A,0.4,4.086577125501779,0.10734159979904884,0.1896652138758781,2.1682321009420327,0.06658977290373073,0.11780094731947535,1.3079154675216775,0.19062334700345707
GCN,1,B,0.4,5.28554972350519,0.13160147018568497,0.24579750769108363,2.5699082173778014,0.07368567589521119,0.12977762548329844,1.78376361196837,0.24654178272904329
GCN,2,A,0.4,4.394371096754259,0.11737366504459339,0.21112496141114345,2.342865481543796,0.07303688361744903,0.13214569521347483,1.4337670242388485,0.22505615993075634
GCN,2,B,0.4,5.691258888554455,0.14775387304230087,0.27807665341143045,2.723123454869919,0.07952853428107802,0.14177917001528428,1.8430823376386403,0.25696385473847855
GCN,3,A,0.4,4.245818313330029,0.11408952310549406,0.19866672381122985,2.3020411362041022,0.07121753038307974,0.1273260732652064,1.324019307323024,0.19054796086360448
GCN,3,B,0.4,5.740360935399852,0.14891008596213456,0.28200091696270824,2.7947140101149364,0.08185350338881203,0.1447347578722107,1.8698752285105043,0.26582725553356307
GCN,4,A,0.4,4.558407380563937,0.12250869263742223,0.21352156713439796,2.319251614000074,0.07289766138831529,0.12700141042333057,1.4676525608793316,0.21855968170557769
GCN,4,B,0.4,5.9329744269441465,0.1546624897800991,0.29372275564098915,2.9288307672662826,0.08583719585752038,0.15278032478670908,1.9818035617174472,0.2694301577638078
GCN,5,A,0.4,4.174235648387744,0.11010413701922477,0.19073380925807032,2.153986867801999,0.06600508996055464,0.11426902459445991,1.3119009862631272,0.18841472854997063
GCN,5,B,0.4,5.401238403388826,0.13352623602135538,0.25256033084975066,2.710291879070637,0.07791328922248386,0.13788471468501115,1.7539135545644573,0.2355339523649048
GCN,6,A,0.4,4.362477468147816,0.11710184087553722,0.20665064584042903,2.272883189744397,0.07003882123588824,0.12426278051848681,1.36609680951312,0.21094285357222203
GCN,6,B,0.4,5.859448797527534,0.151754296007022,0.2890618007358818,2.9208793120525156,0.08471523163666682,0.15263492137016557,1.9368545633090797,0.2629139525831718
GCN,7,A,0.4,4.380353232344095,0.12105797847403253,0.20404558478562826,2.242500772114664,0.06936951552936982,0.12348625374947211,1.3804128428680074,0.21041712724293915
GCN,7,B,0.4,5.8564470979788315,0.1494464794499677,0.2887108463641012,2.8585378776068264,0.08390962502103028,0.15014284513371093,1.9585531952675377,0.279167441275049
GCN,8,A,0.4,4.3482493789046,0.12025518440678662,0.20389671569052864,2.281740618154292,0.0714363196491012,0.12720782450013665,1.3957106170049762,0.20809283680377114
GCN,8,B,0.4,5.589396764977705,0.1414735886573238,0.2634997970670187,2.7594595554147032,0.07918566672813696,0.14048772357264527,1.9057474217205055,0.2488196700234591
GCN,9,A,0.4,4.358587857087877,0.1189215011562251,0.20127723666849576,2.2838161748949313,0.07106129588327827,0.1253765564997381,1.3583817982882669,0.19381052118105355
GCN,9,B,0.4,5.587174302017051,0.14357643402349185,0.26834251297179457,2.68557733884615,0.07746564726793481,0.13674001431177607,1.83995292660478,0.246806297339912
Gradformer-adapted,0,A,0.4,4.538694452381484,0.12118221703471925,0.21819829766530116,2.2220123394614406,0.06812642350860482,0.1191542905882326,1.4160231083539694,0.2103848237105368
Gradformer-adapted,0,B,0.4,5.725471037351097,0.14562622993053048,0.2777661616992406,2.8427844298416636,0.0820840722893613,0.14841339347865523,1.7016722460278602,0.23360104799319498
Gradformer-adapted,1,A,0.4,4.427956838392612,0.12100103868979899,0.2055831458049411,2.3269310823090072,0.07225623943580524,0.12730376122941664,1.3495775930324676,0.20590679928898376
Gradformer-adapted,1,B,0.4,5.695323522379987,0.14949851193214728,0.26996048804331124,2.800488253269635,0.0804980035089081,0.14266181442273956,1.8858539069759375,0.25837310003125435
Gradformer-adapted,2,A,0.4,4.731781881096662,0.1288087146695259,0.23902271314799775,2.3653847702058375,0.07403373769427515,0.12934148377482238,1.516261115479422,0.2397047126191576
Gradformer-adapted,2,B,0.4,5.944254553203976,0.14979658434282284,0.2843383492429604,2.973655869113175,0.08696758196003192,0.15400199066689796,1.8419663573828764,0.2596859699391242
Gradformer-adapted,3,A,0.4,4.456371265149479,0.1185170019427058,0.21667703708713418,2.2662441086367564,0.07026236454428737,0.12207630344947415,1.424725506962633,0.21426688021905024
Gradformer-adapted,3,B,0.4,5.762716360088472,0.14852625825179427,0.28585925694680764,2.8739554501314415,0.08444144772495416,0.14822978848781906,1.8738029046614353,0.25971868042944063
Gradformer-adapted,4,A,0.4,4.4833851079660265,0.12066283802265905,0.22608054865257146,2.3215898683875946,0.07243914474464,0.1289962185924592,1.3827990305854072,0.20341576539567158
Gradformer-adapted,4,B,0.4,5.5887853306168465,0.14176851555528316,0.26181399795187577,2.760853490774447,0.08005131559642624,0.13998576120279282,1.9148510774165257,0.27775148379292264
Gradformer-adapted,5,A,0.4,4.364806981364562,0.11688482416563721,0.20159142750284811,2.2321641583667953,0.06916015629514388,0.11924519621082118,1.3643609796165717,0.19113392383458633
Gradformer-adapted,5,B,0.4,5.390800267132547,0.13990507118097883,0.2612686174840503,2.6737702876782796,0.07713295736835411,0.13499297998419363,1.7413585302157912,0.246841153085918
Gradformer-adapted,6,A,0.4,4.531395664904604,0.1198980073703241,0.20771388631971027,2.4166740617154647,0.07575107306393988,0.13352104256284253,1.3344970849328242,0.19913624048273737
Gradformer-adapted,6,B,0.4,6.10162182902191,0.15929072590566098,0.30183383129621466,2.9556822383077863,0.08729648916612533,0.15270161961025724,2.0266954398858203,0.2893128157807892
Gradformer-adapted,7,A,0.4,4.6133515686464985,0.12104562677630751,0.21882253220394493,2.4568682748354287,0.07636847598017367,0.13572889763644375,1.3994458291800937,0.22568060389347291
Gradformer-adapted,7,B,0.4,5.972446280604062,0.1550794563878862,0.2959397187875169,2.965620382741098,0.08709598872621009,0.15686928386415722,1.933077038239109,0.2662673560897074
Gradformer-adapted,8,A,0.4,4.468688461119597,0.11752493268141107,0.20708485775930036,2.332097437003315,0.07264565268422486,0.12851915114867082,1.3644916714881938,0.20095167956120882
Gradformer-adapted,8,B,0.4,5.518590670112955,0.14077841205523872,0.25842220018639933,2.709452875012231,0.07771194582007503,0.13689934950453264,1.862344311508043,0.25838487248170966
Gradformer-adapted,9,A,0.4,4.7449517541100565,0.12814477532333834,0.23121386270363706,2.5024075870284377,0.07884595410271669,0.13896598180710942,1.5182878615729793,0.22077661431022202
Gradformer-adapted,9,B,0.4,6.262530580138593,0.1619760371878564,0.31072453164746583,3.074592373748876,0.09169569561259813,0.16377795347763086,1.9775929566633736,0.2827734931925832
GraphSAGE,0,A,0.4,4.190510174787344,0.11156152398325264,0.18986843199508893,2.1680404919071274,0.0666826503581064,0.117949142629129,1.3036852768811946,0.19012993120613908
GraphSAGE,0,B,0.4,5.126694498403774,0.12924789814508866,0.23977463778956742,2.5532350452598678,0.0723467115047331,0.12701695438270175,1.6917927491948337,0.2236885123813573
GraphSAGE,1,A,0.4,4.1244742433655714,0.10805405264951193,0.18502322003744015,2.16274206867907,0.06643817673503187,0.11771085318930623,1.3386308644409266,0.18872764989613408
GraphSAGE,1,B,0.4,5.154051239753419,0.13002810750392063,0.2382693035054462,2.479101807450845,0.07011181888592496,0.12426440383776982,1.730998941766928,0.23911215037287278
GraphSAGE,2,A,0.4,4.332808458180544,0.11422529515216683,0.2026933158183407,2.2686101656854203,0.07067206322009119,0.12418620862956915,1.4015886562206707,0.20661662304734074
GraphSAGE,2,B,0.4,5.717079593768478,0.14763577192078903,0.2750587236381242,2.870852670722797,0.08396116997854998,0.14889620198488515,1.9121752570918806,0.2517327497789868
GraphSAGE,3,A,0.4,4.325655948404606,0.11574958733790172,0.19519989199358975,2.2410344017426116,0.06935117874930176,0.12238562428299303,1.336778580328148,0.20140055488628938
GraphSAGE,3,B,0.4,5.774685315469117,0.1499043528439609,0.28638063879856085,3.0166267676949814,0.0893853846027944,0.15859122511242904,1.9008513127276967,0.26916295754777986
GraphSAGE,4,A,0.4,4.378385099464904,0.1185989774002814,0.2078701042749632,2.270987646208495,0.07076342729181401,0.12538928175450564,1.3808341354765723,0.20375442398386817
GraphSAGE,4,B,0.4,5.444831625524851,0.1371370762783745,0.2585811762211942,2.7847998611739775,0.08023618687157912,0.14146648185835922,1.7843693760468795,0.24330183516378145
GraphSAGE,5,A,0.4,4.12940876427933,0.10999558354851946,0.18785721358072535,2.08975424360194,0.06386737813707112,0.11315972000988009,1.3639579670364317,0.20852005264217896
GraphSAGE,5,B,0.4,5.701439736739898,0.14680881390633962,0.2741512037955061,2.9013517347901208,0.08411667231628654,0.14944862459837652,1.814779637636395,0.2517024548585793
GraphSAGE,6,A,0.4,4.424183753298791,0.11868919060335059,0.20878156159826416,2.336946631307839,0.07331725220994063,0.13049363189411387,1.4184463920596808,0.20443155061291923
GraphSAGE,6,B,0.4,5.900394544129954,0.15375827742054923,0.2900843758957927,2.961329106043365,0.08720253089392296,0.1549069286136208,2.002757449227658,0.27445216270220557
GraphSAGE,7,A,0.4,4.235852458718388,0.11304892406535456,0.19619007096586816,2.174207594164632,0.06689172462123857,0.11846439535910844,1.4258469597532804,0.2061178214748795
GraphSAGE,7,B,0.4,5.804786142645606,0.14815806221600428,0.282165672932453,2.83319630229038,0.0818784308790537,0.14510753446669983,1.8688671054382502,0.26035267536093865
GraphSAGE,8,A,0.4,4.181676262785624,0.11099931194316158,0.1899242670962574,2.085212569342744,0.06343436028662129,0.11218740821661391,1.3441954870940924,0.18713013552247046
GraphSAGE,8,B,0.4,5.300088076481629,0.13309768345580084,0.24618375718519675,2.6933346090882893,0.07692864605950149,0.134957953332005,1.716104685332609,0.23947190612945482
GraphSAGE,9,A,0.4,4.302219270549419,0.1157012329744056,0.19944702791096394,2.2311654718172544,0.0687551096016433,0.12268536255254346,1.3555298885385172,0.20059168396932672
GraphSAGE,9,B,0.4,5.77520344232819,0.1462590569787633,0.2817780411118454,2.928568078931678,0.08609696681074881,0.15268256664607732,1.8749708712483553,0.259897213286264
GraphSAGE-TEG-Concat,0,A,0.4,4.0673560223311345,0.10933873196582733,0.1891552823656171,2.126128113705577,0.0648225028122237,0.11511539193223176,1.347522748834378,0.19717773901804855
GraphSAGE-TEG-Concat,0,B,0.4,5.43403978758133,0.13452069748914447,0.2541296818480256,2.715216754542742,0.07843100797091429,0.13590660071700097,1.7547268333268489,0.24655947663470124
GraphSAGE-TEG-Concat,1,A,0.4,4.185604677395666,0.11068779657123215,0.194408372235301,2.2023527682772523,0.06809933884677366,0.1211102753403344,1.3092039848360597,0.18625672967803208
GraphSAGE-TEG-Concat,1,B,0.4,5.563349458179136,0.13822329430574787,0.2698542038515515,2.7312587704566784,0.07855103739847655,0.14264471704670312,1.8272131411401944,0.2497904906671288
GraphSAGE-TEG-Concat,2,A,0.4,4.322932876749095,0.11594658726164075,0.2041851313789055,2.351955711387881,0.07347437179778823,0.13177169728231103,1.4018527180714768,0.20964337987742673
GraphSAGE-TEG-Concat,2,B,0.4,5.646310715689317,0.14330456081989268,0.2744856303464214,2.8040347488240718,0.08149094164471697,0.14410186106642103,1.7642352472029232,0.2456627293440847
GraphSAGE-TEG-Concat,3,A,0.4,4.072084963534968,0.10781613373476114,0.1852270850171378,2.1054922372262053,0.06401035946835121,0.11443822815022067,1.2669839334906745,0.18384785939120885
GraphSAGE-TEG-Concat,3,B,0.4,5.462106781407263,0.13864006141176116,0.2496403216695501,2.804906027439847,0.0809312497838811,0.14158372924734902,1.8317094840834798,0.25098449265226097
GraphSAGE-TEG-Concat,4,A,0.4,4.41945169594831,0.12190513635841992,0.20345397769673076,2.2383086288270833,0.06945193734936696,0.1203841980959263,1.4123291534414517,0.20592834919050762
GraphSAGE-TEG-Concat,4,B,0.4,5.793024636711827,0.15006987048999695,0.2780700773751034,2.8350905731583036,0.08169841503842164,0.14415594928314795,1.950707387531823,0.2631780850627649
GraphSAGE-TEG-Concat,5,A,0.4,4.362985433493121,0.11945519612108585,0.20344116445363467,2.3027056833934587,0.07183525229108471,0.12516788257607192,1.3520452387199544,0.20442760181122538
GraphSAGE-TEG-Concat,5,B,0.4,5.51100764591455,0.13696544440901953,0.26353117940127974,2.772795869611965,0.0804189649883142,0.14066399148550932,1.7859941531307248,0.24419791639736282
GraphSAGE-TEG-Concat,6,A,0.4,4.394091165389544,0.12032460758346228,0.2063509767810469,2.1561023764687883,0.06620674114673493,0.11601623485489773,1.413938598181213,0.20875752706244088
GraphSAGE-TEG-Concat,6,B,0.4,5.80935240773001,0.15058695384208537,0.2830948926119252,2.8075723923996625,0.08167121770431698,0.14576198234933127,1.9802702139873323,0.2701776616702434
GraphSAGE-TEG-Concat,7,A,0.4,4.422990010548779,0.1217375362472864,0.2107414280443104,2.2831512082155347,0.07101693492904909,0.12793585707741992,1.4439458537139576,0.20625770144361774
GraphSAGE-TEG-Concat,7,B,0.4,5.769029438547633,0.1479992620329819,0.2846768662681078,2.8879124451799925,0.0838616464113814,0.1502060503548624,1.880843596952062,0.2570524445560249
GraphSAGE-TEG-Concat,8,A,0.4,4.356774995275546,0.11804485564093396,0.2011397711912598,2.274770361163065,0.07051397677238624,0.12400288019830863,1.3740663739909613,0.20921547667715396
GraphSAGE-TEG-Concat,8,B,0.4,5.505451429878432,0.14207143170335415,0.26388880821288613,2.7535967955093463,0.08002618873127397,0.14080653931893508,1.7749777000793632,0.24212779741649873
GraphSAGE-TEG-Concat,9,A,0.4,4.326010175096915,0.11420748121211725,0.19440624952015464,2.1655979113021853,0.06678001687075351,0.11549802025712674,1.4070243002711003,0.203137713533627
GraphSAGE-TEG-Concat,9,B,0.4,5.486509904959553,0.14032414145810065,0.2575465901718822,2.83904298011271,0.08190448384683455,0.1441112765895676,1.8730076802397844,0.24632360460843425
GraphSAGE-TEG-Gate,0,A,0.4,4.178023605395633,0.11051822463131679,0.19550717750339794,2.12464505411705,0.06465747346938142,0.11578555051272778,1.3419354334176687,0.19367902588787905
GraphSAGE-TEG-Gate,0,B,0.4,5.53160022182286,0.13810704748630512,0.2578391159216157,2.7390244939095156,0.07878584355025128,0.13821221441730377,1.7897565596976166,0.2441978628249844
GraphSAGE-TEG-Gate,1,A,0.4,4.072995305520135,0.107353601232092,0.18812319853919585,2.1033917463492844,0.06384462884345671,0.11364953102023043,1.3073947633348808,0.1867433098858515
GraphSAGE-TEG-Gate,1,B,0.4,5.105227867781272,0.127424277296697,0.23154313081068995,2.452926022673505,0.07002054091665023,0.12218245846052421,1.6110285751984512,0.21799758076584702
GraphSAGE-TEG-Gate,2,A,0.4,4.408308930755496,0.1180679103579425,0.2088083927969002,2.3346447692944494,0.07244133945609643,0.1306523103597204,1.4389496890935256,0.2115649998572549
GraphSAGE-TEG-Gate,2,B,0.4,5.643903906658823,0.1436708719667994,0.26832122431422384,2.7500394657801697,0.0791859438820864,0.13919428391642058,1.8045185619490056,0.2369362376345587
GraphSAGE-TEG-Gate,3,A,0.4,4.23429745928905,0.11314486114688667,0.19579196766916454,2.2072426431076893,0.06749488354286946,0.11988031267339665,1.3481446865554576,0.18799319021489708
GraphSAGE-TEG-Gate,3,B,0.4,5.568547505641247,0.14446368831005185,0.2680671347319423,2.695611643449267,0.07828350760235396,0.1383867362773316,1.7928460309963117,0.2512996344786513
GraphSAGE-TEG-Gate,4,A,0.4,4.381570732196099,0.11730449966042705,0.21128694434722298,2.217676615058346,0.06814546238570961,0.12195095672097446,1.4183974069640504,0.19438065360075002
GraphSAGE-TEG-Gate,4,B,0.4,5.505823691421723,0.1389163295465551,0.25838079218973925,2.6662029059974817,0.07658529663483003,0.13441047881595125,1.9149726667814755,0.2540207556231226
GraphSAGE-TEG-Gate,5,A,0.4,4.1302444821226265,0.10623301474354395,0.1875531875565034,2.2094379980389682,0.0676337208314402,0.11934469878806982,1.3519460520119675,0.1992404656298459
GraphSAGE-TEG-Gate,5,B,0.4,5.5976140757662725,0.14297346204659597,0.2670650123535025,2.697968241255633,0.078089414821509,0.1366975680712079,1.8535584334814237,0.25727769983374343
GraphSAGE-TEG-Gate,6,A,0.4,4.289554908155204,0.1136849918198479,0.20080865812953702,2.2169567177568816,0.06874817377706344,0.12170231377003266,1.3874117231631435,0.20778839234518387
GraphSAGE-TEG-Gate,6,B,0.4,5.804560711843803,0.15105270340729354,0.2848453712595651,2.881068207557842,0.08454086227632526,0.1512611244286436,2.013882951244409,0.2749691570137934
GraphSAGE-TEG-Gate,7,A,0.4,4.238131567810538,0.11234689055292434,0.19843586425272292,2.1902705314000737,0.0679243476743509,0.11989731112153593,1.4011061026089737,0.19740449764080384
GraphSAGE-TEG-Gate,7,B,0.4,5.657796852449653,0.14631429143189162,0.2696199401722911,2.813113098404275,0.0820065931797476,0.1445024820624076,1.9329690470722765,0.2674827420564784
GraphSAGE-TEG-Gate,8,A,0.4,4.162392381087328,0.11024045309104039,0.19775255686095902,2.122323258401202,0.06512433582194231,0.11721782228077524,1.3144302709780613,0.19138841793399103
GraphSAGE-TEG-Gate,8,B,0.4,5.368322344881964,0.1365220840522944,0.2511601541862832,2.637576591571296,0.07617258892950111,0.13456457815858977,1.741894080596116,0.24478909953599534
GraphSAGE-TEG-Gate,9,A,0.4,4.040453154390421,0.10391355951219353,0.1916998851004797,2.086107001847187,0.06341316770093604,0.11318842400745946,1.2798435907970318,0.1702782894500979
GraphSAGE-TEG-Gate,9,B,0.4,5.216976732879801,0.12969624574840105,0.23188967774262673,2.629483555562416,0.0749854873766919,0.13027860576398612,1.712432114825223,0.23509917120737
SGFormer-TEG-Concat,0,A,0.4,4.2873653111981795,0.1121941466293662,0.19823643720571316,2.21537117910418,0.06855433566161404,0.11893069925284987,1.4017325452227027,0.20178939312761582
SGFormer-TEG-Concat,0,B,0.4,5.869122234184219,0.1529613205934025,0.2830348381349811,2.9078759230195477,0.08342018606565707,0.14904676441012057,1.908362119973588,0.25037166981991066
SGFormer-TEG-Concat,1,A,0.4,4.178655213046385,0.11238233365810622,0.18684022838529896,2.1368659854615655,0.06543667128860045,0.11605596814068979,1.281564891820666,0.18989767864252063
SGFormer-TEG-Concat,1,B,0.4,5.534830584796067,0.1435818414365843,0.2652352770520854,2.7721490795611636,0.08023381425669325,0.14352807308098095,1.8723110352097352,0.255212883895084
SGFormer-TEG-Concat,2,A,0.4,4.337281279546737,0.11666155910993782,0.1961077105889074,2.247355317396722,0.06915675366185499,0.12194278244100815,1.4130066253260343,0.20982717081393157
SGFormer-TEG-Concat,2,B,0.4,5.797717219430011,0.14721535026118457,0.27555219998530583,2.8507301744065603,0.08274346111528307,0.14583116227767404,1.8670806493126857,0.2583046405662068
SGFormer-TEG-Concat,3,A,0.4,4.280186038885398,0.11350082763658906,0.1857317648291285,2.1661293134369064,0.06630861269875392,0.1137636224451451,1.3188325808447277,0.1865817094819356
SGFormer-TEG-Concat,3,B,0.4,5.587878597394638,0.1405565274949852,0.27181854841447506,2.8114348610557176,0.0815361218284451,0.14539785216226658,1.939011055803463,0.248977195072242
SGFormer-TEG-Concat,4,A,0.4,4.403635725693178,0.11751935109980599,0.20480121025228554,2.197600590969689,0.06742974567563394,0.11913036308298697,1.3333711288407146,0.18636489765426265
SGFormer-TEG-Concat,4,B,0.4,5.545712677179076,0.13863745022609286,0.26414562978408845,2.7672827951996086,0.07960698567128308,0.14100428357393416,1.8761316553726954,0.2439248313560806
SGFormer-TEG-Concat,5,A,0.4,4.141510629779091,0.1078994639511719,0.18109657528929665,2.1107987995145363,0.06438017775459078,0.11359439267720908,1.2678667093923484,0.18638772599025288
SGFormer-TEG-Concat,5,B,0.4,5.195407459527736,0.1295770555811987,0.24925902917773893,2.518521961621223,0.07132043646557402,0.1255747087339538,1.70648199186089,0.22729917619425571
SGFormer-TEG-Concat,6,A,0.4,4.321489892175624,0.11293137938802124,0.20078472461898095,2.253699953372395,0.06936603092557533,0.12377910429142001,1.337418866676208,0.19972732478718272
SGFormer-TEG-Concat,6,B,0.4,5.903640365704501,0.1523072790157881,0.29113644955328266,2.8837766412867514,0.0846522147554685,0.15091244750222255,1.9848318786892716,0.2777729326070033
SGFormer-TEG-Concat,7,A,0.4,4.162770111308711,0.10632519490514483,0.19062319864042207,2.1528462987496875,0.06523897514271303,0.11626664826435139,1.3033887602939542,0.17481062226404395
SGFormer-TEG-Concat,7,B,0.4,5.328716667208437,0.1338062472945886,0.25472151816552474,2.5573986003294267,0.07270042632612839,0.12747772853571362,1.7362374287891906,0.24120555823242726
SGFormer-TEG-Concat,8,A,0.4,4.1221091767297775,0.10791462822044258,0.18905576981633698,2.154970955410631,0.06570121101256388,0.11787379285382021,1.3301063475880717,0.19085710467159514
SGFormer-TEG-Concat,8,B,0.4,5.1855878562520985,0.12852492992444534,0.24102959747759478,2.5172108427626165,0.07183489019022168,0.12559727791787756,1.679783931662407,0.22273312438058643
SGFormer-TEG-Concat,9,A,0.4,4.250057641416257,0.11039766667626186,0.19149944352788162,2.171948123708523,0.06695116361935617,0.11711503319614523,1.2685582715105717,0.17900566965604262
SGFormer-TEG-Concat,9,B,0.4,5.165191716124436,0.12757191770030638,0.24675652641005288,2.56367343877407,0.07318333943632802,0.12946286029509155,1.7056051187877732,0.2135436995823019
SGFormer-TEG-Gate,0,A,0.4,4.042630421364285,0.10679096854618236,0.18587810486587336,2.1085606601085973,0.0643277239217225,0.11400667683739321,1.3101913806793226,0.1887305811562858
SGFormer-TEG-Gate,0,B,0.4,5.283472242481026,0.13230358329040354,0.25370149363762823,2.6075366664463298,0.07465375668808034,0.13202334257763101,1.838977844944715,0.2341421515255244
SGFormer-TEG-Gate,1,A,0.4,4.020494917503343,0.10216441169143173,0.1838189886856003,2.045499916652275,0.06203295638540198,0.10989903755808941,1.2112882070485538,0.18174144495462063
SGFormer-TEG-Gate,1,B,0.4,5.198901158240492,0.13214017458863414,0.24564962366056112,2.5840502064113324,0.07397284964423069,0.12966390482141632,1.7037073408680454,0.2332245156226128
SGFormer-TEG-Gate,2,A,0.4,4.372653073388843,0.11596371453082437,0.20148617058718973,2.3004738933123385,0.07199513236116356,0.12770770515979918,1.4403592307012896,0.22154730551917876
SGFormer-TEG-Gate,2,B,0.4,5.5742992534876,0.13991513544415374,0.27067907645165673,2.759796982782071,0.08022970297504275,0.14332640118095666,1.7960845593983812,0.25500109786589076
SGFormer-TEG-Gate,3,A,0.4,4.252251375425364,0.11063857028796938,0.1951500015070669,2.184604325235165,0.06678621474739219,0.11878749700004564,1.3111417308762563,0.18579900113497366
SGFormer-TEG-Gate,3,B,0.4,5.555441929635204,0.14075774215059783,0.2689059263476888,2.6934606808113086,0.07768924538102209,0.137639016302551,1.89834274359221,0.25802426902599357
SGFormer-TEG-Gate,4,A,0.4,4.573425225373673,0.12213570121288629,0.22064987214051016,2.3398754784247955,0.07212775466439701,0.12809460297366795,1.4480233246079888,0.19961881686524865
SGFormer-TEG-Gate,4,B,0.4,5.542394094872989,0.14253449745840585,0.2655445039285265,2.740052091950558,0.07863192274510562,0.1397683686472691,1.8771766679200985,0.25012143937580766
SGFormer-TEG-Gate,5,A,0.4,4.160028602530616,0.10766605564667298,0.1896865513314215,2.203963448917073,0.06789024315020162,0.12005131299463313,1.3277440965153546,0.19494656961845228
SGFormer-TEG-Gate,5,B,0.4,5.291975454644852,0.13349772884430863,0.2567796978814599,2.6175673048445156,0.07579095763169334,0.1317632419955843,1.6344071627838708,0.2237618119333668
SGFormer-TEG-Gate,6,A,0.4,4.360552468810689,0.11641764904086369,0.20488937525283046,2.238735131715667,0.06854653454287214,0.12380634866962383,1.3778764299365536,0.20332170592720697
SGFormer-TEG-Gate,6,B,0.4,6.04533878456183,0.1555804643165455,0.30080016160515716,2.9298616277749803,0.0861929710316416,0.15265326987619945,2.0553402159809195,0.29386365407806286
