model,customer_set,budget,model_seed_runs,cost_increase_mean,cost_increase_std,common_global_risk_mean_mean,common_global_risk_mean_std,common_global_cvar90_mean_mean,common_global_cvar90_mean_std,common_global_cvar95_mean_mean,common_global_cvar95_mean_std,common_max_edge_risk_mean_mean,common_max_edge_risk_mean_std,common_high_risk_edge_hits_mean_mean,common_high_risk_edge_hits_mean_std,common_max_vehicle_risk_mean_mean,common_max_vehicle_risk_mean_std,common_max_vehicle_cvar90_mean_mean,common_max_vehicle_cvar90_mean_std,common_edge_burden_gini_used_mean_mean,common_edge_burden_gini_used_mean_std,common_top10_burden_share_mean_mean,common_top10_burden_share_mean_std,load_global_risk_mean_mean,load_global_risk_mean_std,load_cvar90_mean_mean,load_cvar90_mean_std,load_cvar95_mean_mean,load_cvar95_mean_std,load_max_vehicle_risk_mean_mean,load_max_vehicle_risk_mean_std,load_edge_burden_gini_used_mean_mean,load_edge_burden_gini_used_mean_std,load_top10_burden_share_mean_mean,load_top10_burden_share_mean_std
GAT,B,0.25,10,0.2085814794332861,0.026760195493165887,4.944174096259024,0.506791752676007,0.1290383753209478,0.015221031164850967,0.24595457011317573,0.029143298873084637,0.5904667759260057,0.09553956444958776,39.01,1.629894338770325,1.5938568657277725,0.19638258852662466,0.2183441426861375,0.0470243486656252,0.8261650779388356,0.010919475228167589,0.8355981543803288,0.015293699107918435,2.419831187808941,0.26686274401964566,0.06903585737076709,0.009275086436253322,0.12586165588812945,0.017001640799712663,0.837740090662755,0.10523953043788736,0.8531890057312255,0.009473014411526667,0.8367226021444749,0.015084725599484565
GAT,B,0.3,10,0.22996357744039062,0.026170342208233208,4.669629485871449,0.42589579351727697,0.12045714824148708,0.015598883051359263,0.23075096703231468,0.024969398526866516,0.5669579891362309,0.0915005146245536,38.14,1.4826402875351194,1.5215284512346656,0.11572252898029411,0.19928829259563685,0.03877938270732392,0.8212441832896784,0.01067961783374899,0.8275614559480715,0.014618422057931154,2.304492073747973,0.2088874489936019,0.06482526962050315,0.007241077619733159,0.11869813816947239,0.013929466873242913,0.8060649503137771,0.05212942062527514,0.8505720771601297,0.009378393150779863,0.8311890248345245,0.013776465781026192
GAT,B,0.35,10,0.2702746682171508,0.05368401909943627,4.3468998616293515,0.5738554847299576,0.10856602754362872,0.01988512892384009,0.2033150143920503,0.04606544987479413,0.5340051818493774,0.12193492653207166,37.260000000000005,1.9294213294837046,1.4732775157563283,0.1972294033200529,0.18811022631871535,0.046313915913136605,0.812086137149817,0.01833849347738372,0.813556227677022,0.02613440217405569,2.151130493649962,0.3229472827417094,0.059296325623399704,0.011740851675664712,0.1072067598991244,0.02347822563722709,0.7764323816946916,0.11402222463381044,0.8417293107620332,0.021726420870577485,0.8168883874801305,0.03255835615332498
GAT,B,0.4,10,0.34152290163909915,0.04048688749238752,3.850249205029956,0.5026500866497605,0.08973166018230636,0.016943549670062744,0.16192278036458282,0.048717478601238935,0.46798051782945993,0.14183974145794145,35.910000000000004,1.519100611107331,1.2745064361156706,0.20040848696594626,0.1516255725655776,0.03268469511865132,0.7972155854471309,0.020254142643393223,0.7908070870616138,0.02752014324952887,1.904672958383708,0.30901616394788795,0.05022303271083056,0.01102102247056358,0.08873503926679532,0.022917925389814332,0.6930473856355626,0.12149727269047124,0.8274988422062884,0.02270107065582718,0.7941529808266494,0.03369238196854161
GCN,A,0.1,10,0.06668530700194322,0.004997255106774257,5.744368083111901,0.23008474316500427,0.17108949099451987,0.006532935463528508,0.33383079162983975,0.015049011627371897,0.8329871853706352,0.0018824104434169925,39.519999999999996,0.6860515043833572,1.7598857704520345,0.09823689658640176,0.2961781252480914,0.0266218136377755,0.8438719869396921,0.003325376804213938,0.8679180140258144,0.004307655649773966,3.1572307131986492,0.18252309118227317,0.10542975292405224,0.0066030483493782245,0.19936137668607962,0.01249519657136074,1.1496282863735532,0.08674326509054309,0.8803636405272183,0.005862327398395615,0.8813951683171746,0.008248314233079125
GCN,A,0.15,10,0.1146928525067108,0.009516476487313812,4.463106786672733,0.11367059222317143,0.1274845208350358,0.009763940270438651,0.23836945173875237,0.015382971765550112,0.8060998558113864,0.023188575969117158,37.84,0.581568759668384,1.4854788299734607,0.14883035939108888,0.25275030732406695,0.040755141628447004,0.8204961759770084,0.0036179464370528712,0.8351290650901021,0.0048963289980418195,2.3181965613950255,0.137341055053482,0.07266439284147656,0.005027850860787931,0.12777074131977784,0.014065290287871221,0.9145331115062799,0.12555993752962835,0.8559565435336196,0.007916682609971448,0.8450178568355842,0.011598904938766665
GCN,A,0.2,10,0.16917618169880747,0.02204451863942694,3.3070046736206167,0.5265166481516417,0.07669989560932947,0.018530232890925532,0.12043965623160632,0.048394390865362145,0.4521620266797683,0.18629172462811636,34.99,1.1259070417519663,1.0785118900105393,0.14184383374566317,0.1441532497675075,0.04534030120877092,0.7739646847008882,0.022026176030776678,0.7732252741987745,0.029123481148363998,1.6802517464122317,0.24794573348330884,0.048781728000411556,0.00930109967144041,0.08001692450839441,0.015465004165767607,0.6030900892178229,0.09743161349450752,0.819793378291758,0.0148071481829151,0.788758841817683,0.02298115085305427
GCN,A,0.25,10,0.18564421614815607,0.016426322635867418,3.0248872009862064,0.11325947454471326,0.06717090619424251,0.002923853471779931,0.09615585797643009,0.006123106783691118,0.3642578774710698,0.0013905883202709796,34.38,0.5652924513520009,1.021602092008384,0.1014673330159638,0.12075437186381435,0.013580962149925022,0.7615479808086084,0.006691359618588804,0.7567068069512473,0.009492045234153226,1.5429382517908323,0.061855160394396425,0.0436238669244886,0.0024342778290388036,0.07220183620729911,0.0029604941452348447,0.5456700770766183,0.05004386996610895,0.8111929425499861,0.006039013477845965,0.7757662994736516,0.008599951000656558
GCN,A,0.3,10,0.24626112305942494,0.040309506395388266,2.709992525189777,0.24799208329620698,0.05885745941220717,0.007356463517823426,0.0851623186926149,0.00973954515184664,0.3404859515068241,0.03346828196429145,33.61,0.8786985325531793,0.9272460548561197,0.15263691184414618,0.10475024074023051,0.019490649577122276,0.7409339159933983,0.018229496944537623,0.7269851828767193,0.025605146529843786,1.374748846539275,0.13185799162403333,0.03684391632080027,0.00516253359216989,0.06272419244654522,0.008638585694529204,0.49091574381090614,0.08029013777094343,0.795418984197618,0.014131962952642126,0.7515465345111413,0.020981541709980556
GCN,A,0.35,10,0.28199737996099944,0.03068039887104017,2.567568252443237,0.22983166923082743,0.05475636034933188,0.00690498749427909,0.07977389744891458,0.007910891301381066,0.32867990811042164,0.03416545351248676,33.38,1.0097304370749427,0.8525834600290156,0.10592671184887092,0.09367099647151864,0.012037410559972886,0.7289090146236152,0.02009719288516495,0.7106781878474908,0.02747065712238733,1.2909391208777787,0.13952857687931344,0.03358104123931353,0.005334943528271584,0.057082135623714746,0.009989653092087849,0.45010783282782096,0.057117838655493726,0.7845589342941922,0.020279381078554797,0.7359832367438748,0.029862769336421627
GCN,A,0.4,10,0.2958043425870402,0.029742412121243594,2.490438164076396,0.1788810197273381,0.052600547059220924,0.005687448376704251,0.07734099633877362,0.0065729930292830795,0.3262028288693339,0.03190875857579738,33.2,0.9672412085697936,0.8131753598940648,0.051965311356452326,0.09000133101270097,0.005155520168404039,0.7228702038467051,0.018436148002783564,0.7023044526482038,0.02421580084936323,1.2590190075451637,0.122135287075384,0.03223477917955906,0.00446545521017984,0.055057931270299273,0.009153379814804697,0.4434551521030167,0.05482642375795449,0.7803734464752854,0.01926216365040502,0.7297018908837724,0.027482545408024955
GCN,B,0.1,10,0.07094490294593907,0.00488666323683065,7.149471444879197,0.1420568210078384,0.17401413958195883,0.00203321726775399,0.3615207110975587,0.004272582606362153,0.8193895363682581,0.0,45.01,0.5425249610233003,2.343730906741266,0.10722048652605189,0.357799954750171,0.023916209525158185,0.8503786267674138,0.0005492997040131374,0.8809904268154538,0.0016165261432093377,3.4665991863665715,0.15391971448772268,0.10417913447947416,0.005187890136988817,0.18556081995627943,0.008611355000785494,1.2074438790554025,0.057527619954877506,0.8709254778644577,0.0029200036948862766,0.8753320732492483,0.005437316821856053
GCN,B,0.15,10,0.12920753372163418,0.019263244650271075,5.99433118697514,0.44072363863234737,0.15270095889876967,0.009510779943930082,0.30392157780188583,0.02499544178756926,0.7080004378918283,0.08442041170295807,41.99,1.038642276136389,1.9549843838758119,0.13100713686813792,0.28328292317116144,0.025864440481861116,0.8403937726481914,0.0053376214132829355,0.8611291870836746,0.00831562360994689,2.9307178577257877,0.19401911824334844,0.08682378480075563,0.00655233361372648,0.1582095032651831,0.012074686884192425,1.0298011280983672,0.06756566358890695,0.8652703394484973,0.004288816531049962,0.859688302314885,0.007453168459833204
GCN,B,0.2,10,0.1368063668547831,0.009182994548162363,5.843346037913905,0.22058560355748533,0.14993702571866863,0.0064491172776198775,0.2960022032191131,0.016071264315824597,0.6916995942123507,0.07582223581163514,41.6,0.6514940095230697,1.89913423388303,0.07252373194764304,0.2740061942602892,0.01738722480590652,0.8386955314567001,0.004368712688310633,0.8582645583966523,0.005338371480710996,2.8761735158887602,0.12169209343610146,0.08501251202036507,0.004795190368981622,0.1551653269820287,0.009462163378849482,1.007184732221241,0.06281206057734572,0.8642558036843203,0.004389815548663298,0.8577411144716827,0.006492244913400873
GCN,B,0.25,10,0.20839337492516186,0.03312797480253858,4.434914235953222,0.7274892442253464,0.11103279390432033,0.02264731233691923,0.21793051857784596,0.04296532869827166,0.5444312385852185,0.10681620653859637,38.14999999999999,1.4431832100526172,1.481318813749739,0.17657979976381996,0.18152919572608467,0.038692308107812184,0.8108642566201457,0.01575841659021559,0.816180083624289,0.02270304165681821,2.1996378211902683,0.36078612056266945,0.06137643565808574,0.012181087831816673,0.11241212487153988,0.022712235086964867,0.8050835049652207,0.0841920779716701,0.8438318885215977,0.011457494499794038,0.8237355566255511,0.019019743766990078
GCN,B,0.3,10,0.22936543546375035,0.017820439887956424,4.117749430643976,0.16375722529424466,0.10184513546970737,0.0076833395265083464,0.19994391588568983,0.01244559174484455,0.5049613718131524,0.03915031621165673,37.53,0.49899899799498515,1.423335143132038,0.08701521281390169,0.16581492334853176,0.01382811214630507,0.804188147502472,0.0053501790982452635,0.8065974454104458,0.00687596859607084,2.055870037406149,0.10344541568288902,0.056422897371469605,0.0035157544421082956,0.10336283393007908,0.006385632794681642,0.774884708076397,0.05127118922541364,0.8401151414022374,0.006086397423798999,0.8166073634034701,0.009015785286058342
GCN,B,0.35,10,0.25171078544240555,0.03565299790414957,3.9616366861486063,0.42113486305225706,0.09630370732838331,0.016678770832563392,0.18223241487580666,0.042910744695960144,0.4604940463744162,0.10083014920100788,37.150000000000006,0.7905694150420952,1.355149242014001,0.19483145007944958,0.15657512237061452,0.023750786030368315,0.7979045079196594,0.01586794909756165,0.7970688883852873,0.023639549425358564,1.968191913259966,0.21606508885683645,0.05328364924995936,0.007804832027077388,0.09612772670101187,0.016992478420081995,0.7337243503397055,0.10726938145459047,0.8339788630193261,0.015433962055649697,0.8069342431629062,0.023727387250857965
GCN,B,0.4,10,0.34751008387230825,0.041664265852737546,3.234584340949893,0.3180378549560115,0.07057144393952366,0.01157324835053599,0.10307455080340715,0.035803311629734484,0.324800159479336,0.08151030497972293,35.160000000000004,1.0915839663331244,1.0837787338390832,0.11287288330085421,0.1252484920615023,0.012942347307398353,0.768935590082271,0.013416293182091312,0.753193475445981,0.01997427961116314,1.6667606392139682,0.16288832220847557,0.041981994352498206,0.005627019189931484,0.06953193256647437,0.013434721276095357,0.6078283383945655,0.05085682235856457,0.813308002787531,0.011772739508221311,0.7728381489973357,0.0172221095445575
Gradformer-adapted,A,0.1,10,0.07196908370605878,0.008286170871714089,5.773162716481288,0.49486324192220055,0.16924294375655488,0.01562790946272479,0.3352526918106175,0.03287886315630774,0.8323012362312928,0.003048662841521365,39.75,0.6802777210652854,1.8375928934185075,0.08939113999178805,0.2990424438247758,0.022527744213156498,0.8431049801354844,0.007855277342027204,0.8670221515302841,0.01067108900312819,3.2237273285799546,0.40550488117300304,0.10756993207211454,0.014829625865691606,0.2012075169426247,0.0311435426361675,1.179263355058691,0.14799669655508002,0.8799059828894971,0.00965476879083427,0.8818380258604247,0.014663554475935817
Gradformer-adapted,A,0.15,10,0.1256216571647248,0.011281084347567407,4.327886787393365,0.2821260536661091,0.11856014805994633,0.014667449508101157,0.22191592201901886,0.03225828109325221,0.7635827361141125,0.0848796741153955,37.75,0.7276293317647684,1.425274063732106,0.16459175702389642,0.21368539378750118,0.036015021757636954,0.8135649552575531,0.009179632025050155,0.8271940400506856,0.01117691048175785,2.2093373101993636,0.17089603024349517,0.06817549944641449,0.006618340941822156,0.11690301819235283,0.013142839931726437,0.8410708046263411,0.11731310799860652,0.849982759943158,0.01155174460275807,0.8345714526746916,0.017075898004788394
Gradformer-adapted,A,0.2,10,0.16134025755916237,0.0318838816795125,3.826755235286803,0.48691697780264187,0.09474597593479286,0.021747152611739644,0.16940752607872314,0.05405452627231865,0.6217930256402543,0.18093216069213397,36.65,1.034139470499238,1.1955400838991648,0.23379513665089843,0.18441497570886256,0.053405017669710134,0.7950567846034755,0.019086513011007625,0.8022415047486907,0.025238755318784844,1.9320356635014833,0.27922991791005486,0.05775958161977189,0.010340839266698465,0.09607285149924571,0.021131265383673225,0.7140972612758821,0.16390899567826128,0.8341060093260882,0.016321750856685212,0.8093546798645402,0.024723569900762833
Gradformer-adapted,A,0.25,10,0.20315505250537277,0.018329223146208377,3.419782850379657,0.15671387470414758,0.07773805226594441,0.005816223131482028,0.12397356348842056,0.021006328435133732,0.4878528696023213,0.10813165629693393,35.37,0.7803845206050672,1.0539014068095176,0.10917173104297422,0.14548550286245315,0.023682006590762493,0.7800138765232394,0.007942482744423595,0.7818285413997591,0.009967483856424496,1.6933756326299583,0.12310211429094411,0.04901954995667224,0.00484071031274583,0.0793465819254343,0.008533290053721386,0.6017925133651436,0.07220644919388952,0.8218643472329396,0.013744373223323786,0.7905007640759767,0.01803571258116831
Gradformer-adapted,A,0.3,10,0.22263492133732954,0.029083959762735114,3.2280635889451714,0.3804202281532404,0.07246232308383829,0.011142655001586267,0.11215828628261759,0.025397043991108117,0.4436505422000909,0.09448572551126325,34.9,0.8856886837057618,0.9934627739572874,0.14251571947421532,0.13057027733629267,0.02822539491686069,0.7685421622076657,0.02477408789215474,0.7664158950663577,0.03442689410144233,1.606660003368642,0.18459579387902056,0.04564860556733417,0.007264357109864098,0.07457859732028907,0.011976597084700029,0.5634355922224559,0.0789879306781653,0.8140164887437906,0.018298470354291684,0.7790886325294506,0.026820358903509835
Gradformer-adapted,A,0.35,10,0.2810345215425193,0.0462569252831281,2.696728112945102,0.5255276287387484,0.05822878127111979,0.01444385178053024,0.09017854005936739,0.027944134103777836,0.3650035620925959,0.07030499473639078,33.290000000000006,1.5058773743790252,0.8719388634026272,0.1635602758891507,0.10678633773808296,0.026146686718127785,0.731495380116699,0.035812438524506135,0.7157666866353375,0.04985987088488582,1.3271570956463326,0.22588887829437568,0.03484795243249301,0.008871537172608296,0.05698317149151373,0.01349318909842472,0.47118925732879696,0.0792338275964739,0.7839130350266946,0.024500902055394052,0.7358864455671672,0.035056042383479945
Gradformer-adapted,A,0.4,10,0.3092925341150885,0.041638840178556756,2.500980404491509,0.33198097838313395,0.05266709356348016,0.009246041055757033,0.07809319638796426,0.012977952324494654,0.34378094740690673,0.06275812394747635,32.93,1.1086027241532468,0.8055661238629183,0.08426984967143725,0.09688648729426172,0.016524200474276374,0.7190509631939297,0.02562126709088892,0.6980073681130676,0.03431472475650069,1.2346991446786326,0.11733327913250433,0.031125884404021954,0.004429894152235271,0.051481037293515976,0.007234133634005851,0.435837052645833,0.03495201182168354,0.7743169536813499,0.014746003946205215,0.7223768186541452,0.020612371427630023
Gradformer-adapted,B,0.1,10,0.07358874315871711,0.008124444784872129,7.178635604131626,0.2445857822623069,0.17541712791053055,0.00906415536315008,0.35789784934928365,0.011650285160897694,0.8193895363682581,0.0,45.22,0.5940445175985454,2.3150392060420364,0.19324614560338582,0.3544987475680661,0.02628645721545269,0.8496110899851155,0.0015094688732753114,0.880331183075409,0.0032794955166017942,3.4756030305294288,0.19728194837557977,0.10440770643257631,0.00649587069703024,0.1846336446028151,0.01153887729327192,1.1968765794630867,0.1014868958527239,0.8706628630675912,0.0037294466579091204,0.8754700679807985,0.005258532067384672
Gradformer-adapted,B,0.15,10,0.138907023409775,0.011449097284023105,5.855218970219647,0.4442927381416989,0.1500234261383479,0.013027131826002002,0.2938702092221549,0.03406228442197481,0.6853163588027903,0.10742670704093231,41.74999999999999,1.1862639766182839,1.8098861203716041,0.1507275245242903,0.2607741074282714,0.035958681525930965,0.8384069176543892,0.008343809470767348,0.8587432346886436,0.010447673949288491,2.9949340319045037,0.28335345406407497,0.08955424400193603,0.010915231543099127,0.16093752700023964,0.020178830023720645,0.9694427909332152,0.10628262347816636,0.8665020663818339,0.009925892478439413,0.8638085523626493,0.013442628912919547
Gradformer-adapted,B,0.2,10,0.14591211561474254,0.01255173501010679,5.66825809319552,0.6033546500167818,0.14599462237984345,0.015102402316878802,0.2831303574579379,0.03818524217709546,0.6608650932835741,0.10821427772151701,41.26,1.4930952191114053,1.7711969011251647,0.15613330863737213,0.25077058308867484,0.03494082665539597,0.8349515478750895,0.011008151520059808,0.8536691556937436,0.015638458595505583,2.8764822782422885,0.36336940324377076,0.08545564040596237,0.013571437039872831,0.1534308130741516,0.023806281622310188,0.9367267167105829,0.09175653241538125,0.8630406089389735,0.011333155897471733,0.858065088493117,0.01863529397345957
Gradformer-adapted,B,0.25,10,0.21698886813769036,0.03270103010376153,4.572943065382014,0.6041862747496076,0.11671464724256478,0.018418756263290217,0.22500262768735374,0.036790695213896496,0.5476126247257043,0.0807593301826101,38.74999999999999,1.0855106325289192,1.5208785858437535,0.18630698111215796,0.19990139516243874,0.03323186639485725,0.8145556730101571,0.012783154770289655,0.8222532001458849,0.018151365355483968,2.285970777097434,0.31913279090755836,0.06417672224551721,0.011765275206577086,0.11798507041107778,0.02146492952976961,0.8162918628531578,0.0940287419085857,0.8466804203871059,0.011260316210234612,0.8287788207592234,0.01810919142839446
Gradformer-adapted,B,0.3,10,0.23867410765608899,0.023842231463821792,4.28003389832516,0.3423222307424535,0.10667900680337686,0.011834691060768246,0.2050942199542583,0.024035239814846468,0.5141591514987033,0.029397142789001643,38.059999999999995,1.2500666648889842,1.40728422714459,0.16665700235530861,0.18112232404804957,0.030569361414472293,0.8078764650977716,0.009379581989229386,0.8121833101189028,0.014373180486685967,2.1534434523807255,0.17504927377130464,0.05922708017093999,0.0061274254956800705,0.1083594608415995,0.01375636792930091,0.7684188083075087,0.0738644501246025,0.8414965777197029,0.009096728674808851,0.8204025313436336,0.014228798831006364
Gradformer-adapted,B,0.35,10,0.26354736410263985,0.043517781022890396,4.091056280810868,0.5084358884532968,0.09990160792724764,0.018034515445223057,0.1866041893806363,0.04482292792199319,0.47985380792417054,0.08532130703509562,37.309999999999995,1.5947483256684183,1.3552149223205023,0.18091431306890599,0.17007313981448988,0.027440561669121656,0.8011572544503125,0.016848117593486516,0.8018240245822209,0.025744102444706117,2.0379039195938016,0.288692305516245,0.05508474166706332,0.010304448544915263,0.09909476899354554,0.02261802858200689,0.7353937080074769,0.10042999110799643,0.8332852693570272,0.017774555056995007,0.8065696157701765,0.029134984189712172
Gradformer-adapted,B,0.4,10,0.30412272745117785,0.06230712713177416,3.804018854783947,0.6799829650572732,0.08947083055647327,0.023451755891561264,0.15888810359817548,0.05867685109248457,0.43429311797968373,0.11161446524333166,36.6,1.9827029810617411,1.2393443846049066,0.21813575193134013,0.1522298964010735,0.033480452637668016,0.7894406487705649,0.02534523778268122,0.7840272428892148,0.03799198168638275,1.8930526999028512,0.3395829552152608,0.049914237925345696,0.012152354918231823,0.08711746503782627,0.025669871423685212,0.6674555907531994,0.11042603570448006,0.8235405566426527,0.020260392388170147,0.7907978751750891,0.03370898347497045
GraphSAGE,A,0.1,10,0.07240137889483565,0.014987883538433418,5.466907813396701,0.6011770467493885,0.16033935048274522,0.020494069789431454,0.31286618042687536,0.042244910503924385,0.8277630207229603,0.016121860944702745,39.67,0.8056053624449137,1.7255560198302469,0.10250921864428797,0.28488552737826184,0.0455598907380797,0.8380177519331957,0.010949995043300942,0.8603312183976994,0.015057179212509717,3.023439778207219,0.46399745531423603,0.10008973140807172,0.018184555420086367,0.18696510455966361,0.03640991347411099,1.1320798830434657,0.11301366594038924,0.8766259105443572,0.010100600044592954,0.8762246230206416,0.0164063823396819
