P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,182,510,479,67,43,40,0
2,0,184,505,407,65,62,98,0
3,0,150,455,441,132,67,75,0
4,0,134,458,465,102,89,73,0
5,0,141,426,520,86,79,67,1
