P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,190,648,582,56,8,46,0
2,0,197,606,487,110,46,83,0
3,0,153,501,606,145,54,71,0
4,0,146,529,519,176,111,48,0
5,0,163,550,547,107,83,79,0
